rank0,csv_row_index0
441,31017
442,126207
443,55346
444,4084
445,14217
446,84370
447,42554
448,88600
449,40698
450,94344
451,116270
452,128805
453,89963
454,56608
455,78651
456,86185
457,129825
458,11035
459,113515
460,97567
461,104089
462,85509
463,69775
464,24887
465,67089
466,122056
467,129576
468,56472
469,59483
470,25016
471,17759
472,82915
473,1223
474,69752
475,58410
476,116921
477,94090
478,32392
479,102250
480,130260
481,55638
482,20275
483,70906
484,71974
485,2109
486,8440
487,77488
488,114701
489,97835
490,27881
491,70559
492,70368
493,112440
494,105119
495,20025
496,66149
497,89798
498,91002
499,55968
500,35405
501,45701
502,3383
503,29803
504,81123
505,121852
506,47489
507,39486
508,73281
509,36129
510,87801
511,13093
512,27680
513,65886
514,119607
515,47931
516,73957
517,57751
518,4864
519,60882
520,66237
521,39172
522,47734
523,82352
524,19633
525,16119
526,34808
527,71901
528,100454
529,25565
530,19169
531,112990
532,86079
533,87405
534,21455
535,38845
536,2192
537,46505
538,73823
539,101385
540,112280
541,19592
542,128420
543,92388
544,51901
545,3577
546,15927
547,96340
548,37146
549,28836
550,89409
551,85571
552,48358
553,30587
554,127646
555,68154
556,129581
557,74742
558,24177
559,110995
560,40304
561,44574
562,112376
563,14519
564,18326
565,81065
566,108266
567,122504
568,115961
569,123407
570,70646
571,89944
572,88594
573,118969
574,18132
575,107073
576,123333
577,55425
578,21229
579,29110
580,104576
581,99116
582,53915
583,113248
584,94911
585,53853
586,78076
587,60465
588,106117
589,8106
590,22790
591,26735
592,98610
593,54267
594,90037
595,26016
596,41612
597,128110
598,25905
599,80284
600,113902
601,128564
602,110546
603,87251
604,55969
605,125532
606,14340
607,26390
608,39254
609,126731
610,33450
611,56277
612,18379
613,85550
614,58766
615,93204
616,71995
617,1439
618,85164
619,22111
620,52185
621,51135
622,89618
623,122018
624,31422
625,92515
626,23334
627,47885
628,110233
629,17192
630,24832
631,26691
632,56903
633,58874
634,9111
635,89052
636,127259
637,73612
638,29718
639,52356
640,121515
641,45723
642,9388
643,29724
644,69977
645,59302
646,61950
647,44734
648,77370
649,29517
650,60493
651,9770
652,90477
653,2951
654,110957
655,24040
656,66176
657,114880
658,34259
659,59102
660,26289
661,20809
662,103947
663,100498
664,115956
665,50115
666,16573
667,118384
668,10142
669,84141
670,130294
671,61757
672,83730
673,59198
674,4429
675,112431
676,124756
677,74502
678,111093
679,49471
680,62626
681,123524
682,8549
683,91137
684,113095
685,62634
686,37396
687,59115
688,100566
689,76468
690,68616
691,118435
692,78967
693,97666
694,122776
695,30190
696,78957
697,79682
698,39642
699,110587
700,59206
701,92902
702,45134
703,94963
704,105737
705,37363
706,36608
707,7421
708,68538
709,38600
710,59631
711,40043
712,114720
713,33636
714,121949
715,67962
716,50612
717,5609
718,117335
719,42186
720,96651
721,6517
722,126184
723,94913
724,5199
725,50868
726,91510
727,26149
728,64867
729,85532
730,18273
731,16947
732,127392
733,29067
734,120076
735,38785
736,40503
737,18303
738,109835
739,40221
740,89677
741,29225
742,73476
743,89991
744,99834
745,111065
746,113214
747,40354
748,17703
749,27632
750,13140
751,78170
752,84769
753,107668
754,22107
755,105905
756,58955
757,130147
758,10972
759,129864
760,70968
761,102031
762,12131
763,104954
764,34329
765,4402
766,23200
767,36515
768,99463
769,109078
770,110735
771,45615
772,123899
773,5444
774,94561
775,58193
776,25071
777,19584
778,38930
779,95761
780,9843
781,89816
782,71248
783,62030
784,123329
785,77869
786,44817
787,87533
788,71201
789,87820
790,70118
791,36141
792,13025
793,13786
794,124886
795,124698
796,111398
797,125890
798,128626
799,20835
800,47212
801,106638
802,106982
803,22941
804,128034
805,13934
806,92221
807,111735
808,97473
809,91220
810,17599
811,58537
812,63730
813,6853
814,101724
815,16447
816,20268
817,52425
818,128078
819,34577
820,31265
821,113201
822,17782
823,119442
824,25062
825,31032
826,31349
827,104307
828,57165
829,85042
830,120646
831,6380
832,112608
833,2289
834,20933
835,49377
836,64773
837,25765
838,106757
839,4172
840,35298
841,68804
842,20126
843,45391
844,15985
845,125582
846,36267
847,103811
848,72776
849,75227
850,74514
851,37076
852,75764
853,84396
854,110535
855,4954
856,6695
857,45341
858,52931
859,78077
860,59478
861,96079
862,22025
863,48839
864,521
865,105027
866,7325
867,34653
868,41810
869,91568
870,31744
871,106486
872,112589
873,63779
874,23647
875,44046
876,64424
877,64684
878,119711
879,83228
880,54411
881,108840
882,50949
883,113413
884,83249
885,38436
886,54343
887,99188
888,68636
889,99777
890,126724
891,33929
892,22460
893,94335
894,8323
895,55471
896,121051
897,41395
898,43830
899,3468
900,34356
901,44418
902,52274
903,79380
904,119512
905,54179
906,79490
907,13046
908,109963
909,86097
910,60397
911,53415
912,77830
913,10254
914,115609
915,101469
916,118606
917,119759
918,76705
919,57332
920,92041
921,23827
922,18280
923,122613
924,80422
925,27053
926,104716
927,61317
928,113557
929,130281
930,118430
931,15566
932,103119
933,123310
934,65458
935,54506
936,118281
937,39409
938,71041
939,67500
940,74863
941,80901
942,54311
943,60628
944,113955
945,93030
946,51706
947,56854
948,15726
949,43136
950,49063
951,59638
952,8169
953,76574
954,33321
955,43076
956,60392
957,78998
958,109116
959,2762
960,90720
961,62818
962,81215
963,25400
964,98748
965,48738
966,124861
967,42820
968,64414
969,61386
970,112565
971,74140
972,34323
973,60933
974,22298
975,114797
976,33133
977,36426
978,116765
979,123145
980,108859
981,17896
982,42202
983,55725
984,27650
985,85015
986,126226
987,56186
988,55525
989,128829
990,123088
991,18408
992,98946
993,57130
994,38418
995,81267
996,31320
997,59721
998,44256
999,127905
1000,48671
1001,19810
1002,102842
1003,10647
1004,19930
1005,7626
1006,44766
1007,111357
1008,82019
1009,41527
1010,42127
1011,701
1012,123843
1013,77268
1014,47121
1015,31221
1016,105596
1017,86129
1018,114202
1019,17794
1020,88080
1021,270
1022,99016
1023,33419
1024,29071
1025,92966
1026,98094
1027,103504
1028,94647
1029,24169
1030,38025
1031,10185
1032,18178
1033,6440
1034,27957
1035,67324
1036,52816
1037,71069
1038,64753
1039,116212
1040,66288
1041,129750
1042,24973
1043,100395
1044,46850
1045,29240
1046,2701
1047,64322
1048,112299
1049,58561
1050,103684
1051,23131
1052,2574
1053,66054
1054,30283
1055,70375
1056,33361
1057,80467
1058,63205
1059,107348
1060,34188
1061,81954
1062,92906
1063,16416
1064,55708
1065,119475
1066,73638
1067,7196
1068,32474
1069,91951
1070,74100
1071,29336
1072,34495
1073,111455
1074,108310
1075,39847
1076,55747
1077,72019
1078,34413
1079,7518
1080,107749
1081,1094
1082,6939
1083,100570
1084,51282
1085,51858
1086,6430
1087,100796
1088,46543
1089,42489
1090,97894
1091,86865
1092,107142
1093,43479
1094,24409
1095,81076
1096,17842
1097,43639
1098,115218
1099,79882
1100,110281
1101,83631
1102,51539
1103,115347
1104,93094
1105,40207
1106,103609
1107,21385
1108,14572
1109,62905
1110,69097
1111,107739
1112,47417
1113,109410
1114,106866
1115,48385
1116,82651
1117,38038
1118,123465
1119,63583
1120,1399
1121,123750
1122,103882
1123,104028
1124,7537
1125,35316
1126,25115
1127,88525
1128,66265
1129,30476
1130,81079
1131,68309
1132,34572
1133,39134
1134,124488
1135,79835
1136,91337
1137,45291
1138,38381
1139,73229
1140,77821
1141,10075
1142,78036
1143,83025
1144,125196
1145,590
1146,19928
1147,18236
1148,33745
1149,30510
1150,3622
1151,102220
1152,117048
1153,105205
1154,26244
1155,80325
1156,56212
1157,123650
1158,74267
1159,64258
1160,128514
1161,93501
1162,40098
1163,101112
1164,86928
1165,67482
1166,5900
1167,17171
1168,94463
1169,98487
1170,48409
1171,117619
1172,121693
1173,17769
1174,94006
1175,60537
1176,109956
1177,110472
1178,21139
1179,80240
1180,5672
1181,100708
1182,29570
1183,30565
1184,98021
1185,63105
1186,100352
1187,81795
1188,23432
1189,48370
1190,54447
1191,94011
1192,42900
1193,89967
1194,126358
1195,87085
1196,37384
1197,83741
1198,126808
1199,79999
1200,105590
1201,110255
1202,81843
1203,54564
1204,52347
1205,111245
1206,121430
1207,57530
1208,7609
1209,83688
1210,102241
1211,114332
1212,78171
1213,70240
1214,12074
1215,50585
1216,94308
1217,59536
1218,75737
1219,97993
1220,75855
1221,22336
1222,93854
1223,33157
1224,111815
1225,98347
1226,69712
1227,16961
1228,6168
1229,20430
1230,125191
1231,122726
1232,104825
1233,110242
1234,111084
1235,73063
1236,20527
1237,23531
1238,67718
1239,70022
1240,128980
1241,113431
1242,38062
1243,130154
1244,39124
1245,129552
1246,74353
1247,4819
1248,31280
1249,86839
1250,75969
1251,39565
1252,80991
1253,37771
1254,12632
1255,124270
1256,107132
1257,55252
1258,92032
1259,24086
1260,73559
1261,75184
1262,68714
1263,50207
1264,38796
1265,89517
1266,124514
1267,122509
1268,61886
1269,25316
1270,99049
1271,73952
1272,59948
1273,36917
1274,22237
1275,38548
1276,17598
1277,130392
1278,15666
1279,27710
1280,9616
1281,91211
1282,13772
1283,49847
1284,97357
1285,98729
1286,73600
1287,90373
1288,60625
1289,32606
1290,114387
1291,61425
1292,116826
1293,54845
1294,71239
1295,92795
1296,63184
1297,128772
1298,54170
1299,14091
1300,117696
1301,88208
1302,61631
1303,86497
1304,44139
1305,118318
1306,102643
1307,3895
1308,42262
1309,24775
1310,82267
1311,96324
1312,91448
1313,119801
1314,26185
1315,23629
1316,74360
1317,45947
1318,22923
1319,98190
1320,48371
1321,56468
1322,23022
1323,39595
1324,44113
1325,39219
1326,85184
1327,44715
1328,128968
1329,76020
1330,49125
1331,91068
1332,71556
1333,110636
1334,122389
1335,51489
1336,99252
1337,58344
1338,94945
1339,37133
1340,49493
1341,51454
1342,32988
1343,71210
1344,106640
1345,69530
1346,75725
1347,128365
1348,7084
1349,102411
1350,54346
1351,808
1352,71016
1353,7003
1354,29715
1355,42405
1356,5486
1357,6188
1358,6012
1359,71668
1360,78023
1361,111236
1362,97343
1363,72711
1364,91359
1365,15328
1366,55470
1367,25815
1368,4394
1369,115471
1370,30846
1371,31008
1372,72664
1373,114358
1374,85420
1375,5713
1376,54292
1377,33910
1378,109924
1379,75009
1380,15123
1381,90569
1382,124485
1383,28431
1384,58420
1385,14909
1386,71253
1387,34021
1388,51259
1389,46457
1390,61466
1391,51335
1392,17123
1393,16906
1394,13023
1395,10411
1396,69980
1397,73118
1398,41689
1399,2985
1400,39569
1401,56746
1402,29894
1403,92593
1404,88657
1405,109404
1406,81978
1407,120201
1408,25845
1409,112394
1410,52548
1411,66556
1412,38965
1413,116325
1414,116455
1415,112992
1416,18618
1417,7847
1418,16277
1419,14876
1420,62581
1421,40640
1422,21371
1423,75757
1424,17830
1425,37946
1426,85376
1427,74393
1428,64515
1429,50714
1430,12626
1431,123517
1432,113619
1433,34567
1434,98612
1435,34903
1436,10052
1437,106161
1438,120639
1439,73604
1440,33285
1441,44518
1442,80097
1443,84802
1444,101083
1445,111127
1446,88739
1447,41158
1448,96290
1449,128603
1450,55871
1451,113839
1452,10448
1453,118876
1454,103124
1455,51973
1456,103067
1457,94632
1458,23777
1459,125207
1460,93613
1461,91778
1462,10859
1463,44055
1464,102747
1465,61824
1466,25585
1467,176
1468,73002
1469,52471
1470,101449
1471,4311
1472,13433
1473,117474
1474,62527
1475,127786
1476,105619
1477,8302
1478,128906
1479,124193
1480,48073
1481,73498
1482,128044
1483,77189
1484,30241
1485,37655
1486,123099
1487,9502
1488,120735
1489,40223
1490,114959
1491,24331
1492,88961
1493,126236
1494,122687
1495,81591
1496,11441
1497,79662
1498,55166
1499,78365
1500,77812
1501,28574
1502,15534
1503,11623
1504,35532
1505,51488
1506,118046
1507,112919
1508,100506
1509,47321
1510,19167
1511,72639
1512,77997
1513,51168
1514,41721
1515,23187
1516,96216
1517,35600
1518,50899
1519,33004
1520,47704
1521,12218
1522,12567
1523,63207
1524,94242
1525,31874
1526,116943
1527,93186
1528,127190
1529,24739
1530,8237
1531,108443
1532,25615
1533,98903
1534,12512
1535,41667
1536,83904
1537,110203
1538,67169
1539,28549
1540,44787
1541,89210
1542,47328
1543,59956
1544,48218
1545,116333
1546,52197
1547,21143
1548,123202
1549,127711
1550,178
1551,26907
1552,41575
1553,6461
1554,801
1555,93754
1556,77430
1557,115753
1558,48720
1559,56723
1560,119095
1561,47522
1562,127670
1563,124769
1564,107432
1565,43445
1566,123830
1567,29626
1568,109545
1569,98310
1570,21492
1571,64657
1572,7797
1573,128796
1574,96087
1575,120750
1576,48278
1577,31452
1578,95589
1579,47074
1580,20338
1581,10968
1582,129382
1583,7385
1584,87793
1585,48184
1586,90002
1587,15061
1588,74220
1589,28103
1590,15905
1591,24701
1592,85993
1593,41795
1594,13523
1595,65237
1596,32799
1597,83343
1598,37024
1599,24237
1600,48393
1601,125700
1602,92099
1603,41742
1604,80731
1605,2491
1606,115982
1607,42282
1608,94221
1609,11974
1610,81551
1611,75486
1612,96788
1613,28264
1614,35782
1615,13110
1616,94156
1617,85113
1618,48962
1619,42723
1620,83018
1621,113680
1622,119835
1623,37206
1624,116900
1625,87589
1626,126939
1627,89890
1628,118826
1629,66217
1630,37408
1631,6558
1632,105402
1633,69920
1634,20946
1635,22593
1636,82984
1637,52563
1638,48143
1639,17053
1640,53746
1641,91634
1642,27396
1643,114200
1644,78284
1645,3884
1646,101415
1647,59783
1648,17064
1649,74663
1650,129833
1651,24545
1652,655
1653,95983
1654,40809
1655,2317
1656,63154
1657,103518
1658,78498
1659,114598
1660,80419
1661,64436
1662,61138
1663,29419
1664,5706
1665,38445
1666,45372
1667,79771
1668,60332
1669,100860
1670,66329
1671,70867
1672,96883
1673,127490
1674,69386
1675,42979
1676,87221
1677,53473
1678,83543
1679,39152
1680,110463
1681,58525
1682,114318
1683,3292
1684,15011
1685,52547
1686,3604
1687,53778
1688,31859
1689,85127
1690,89988
1691,47123
1692,21291
1693,117951
1694,4970
1695,116811
1696,103501
1697,112427
1698,98078
1699,23416
1700,30303
1701,98009
1702,34665
1703,106518
1704,12327
1705,108291
1706,106792
1707,11630
1708,110299
1709,30169
1710,128825
1711,59056
1712,124684
1713,24818
1714,84017
1715,76012
1716,24646
1717,45506
1718,110704
1719,122668
1720,41945
1721,99176
1722,105264
1723,14472
1724,16367
1725,14282
1726,123687
1727,98081
1728,52212
1729,112936
1730,114712
1731,6484
1732,102090
1733,18027
1734,90871
1735,13156
1736,4829
1737,34358
1738,41456
1739,9028
1740,78748
1741,58295
1742,57686
1743,120276
1744,56229
1745,4912
1746,87797
1747,65669
1748,92486
1749,23951
1750,100348
1751,17406
1752,106222
1753,123658
1754,112877
1755,98314
1756,24540
1757,47108
1758,24814
1759,87445
1760,88714
1761,21014
1762,33683
1763,14660
1764,33195
1765,22652
1766,729
1767,61748
1768,20816
1769,80967
1770,80946
1771,3043
1772,106291
1773,117984
1774,11065
1775,85879
1776,85631
1777,13128
1778,76084
1779,17854
1780,94395
1781,932
1782,83737
1783,648
1784,130381
1785,32043
1786,101375
1787,31566
1788,97447
1789,49661
1790,128075
1791,40469
1792,75791
1793,116586
1794,121567
1795,2797
1796,108544
1797,94800
1798,19871
1799,87029
1800,83245
1801,39430
1802,87899
1803,57017
1804,58602
1805,103246
1806,20087
1807,6967
1808,69463
1809,105428
1810,77586
1811,14081
1812,65052
1813,74046
1814,48200
1815,48432
1816,105472
1817,39416
1818,119565
1819,30839
1820,122334
1821,59696
1822,27553
1823,100423
1824,32028
1825,80029
1826,31393
1827,75037
1828,4043
1829,104933
1830,17202
1831,26352
1832,67354
1833,11785
1834,68483
1835,104964
1836,13657
1837,58244
1838,116442
1839,20504
1840,20906
1841,128254
1842,21285
1843,113481
1844,6899
1845,130191
1846,123801
1847,41078
1848,64177
1849,68324
1850,18506
1851,66779
1852,82477
1853,12843
1854,96829
1855,84639
1856,103461
1857,106303
1858,54559
1859,64266
1860,75316
1861,35070
1862,115040
1863,90753
1864,29806
1865,3899
1866,115462
1867,10304
1868,77410
1869,110827
1870,30102
1871,55960
1872,125759
1873,121964
1874,33511
1875,31534
1876,130218
1877,1133
1878,41782
1879,35390
1880,85384
1881,10415
1882,123615
1883,46161
1884,43418
1885,78364
1886,121865
1887,31303
1888,111925
1889,102824
1890,2176
1891,15877
1892,84537
1893,113810
1894,52858
1895,86410
1896,60314
1897,10545
1898,11735
1899,57437
1900,122652
1901,94017
1902,118276
1903,24522
1904,77610
1905,73807
1906,96027
1907,53874
1908,114323
1909,127673
1910,14009
1911,27319
1912,47043
1913,124561
1914,7278
1915,24021
1916,48755
1917,117401
1918,11701
1919,28971
1920,54590
1921,95503
1922,56215
1923,74922
1924,104046
1925,20896
1926,57696
1927,19554
1928,55457
1929,55269
1930,44586
1931,108199
1932,42057
1933,18348
1934,30794
1935,89306
1936,92508
1937,96402
1938,59364
1939,92738
1940,44040
1941,10834
1942,99815
1943,120804
1944,29980
1945,84546
1946,58557
1947,37617
1948,34520
1949,60090
1950,103691
1951,63096
1952,34233
1953,2450
1954,108737
1955,48584
1956,3340
1957,106356
1958,60805
1959,113809
1960,93928
1961,7266
1962,106274
1963,99535
1964,80126
1965,42413
1966,101026
1967,65441
1968,43867
1969,49248
1970,127529
1971,57952
1972,122949
1973,64300
1974,28833
1975,118915
1976,120708
1977,6409
1978,92313
1979,43169
1980,45483
1981,123053
1982,101100
1983,114305
1984,126610
1985,100969
1986,3392
1987,83064
1988,31591
1989,75351
1990,16542
1991,11266
1992,84583
1993,90558
1994,114780
1995,67833
1996,46314
1997,28538
1998,127099
1999,106709
2000,51718
2001,107319
2002,99867
2003,88561
2004,40491
2005,82635
2006,122899
2007,53381
2008,113053
2009,97819
2010,57841
2011,2325
2012,3987
2013,34711
2014,49832
2015,82300
2016,8721
2017,59412
2018,23406
2019,99718
2020,28197
2021,6886
2022,129305
2023,119879
2024,73088
2025,38444
2026,115148
2027,22010
2028,29934
2029,10892
2030,81406
2031,89721
2032,97383
2033,85322
2034,94716
2035,103703
2036,41614
2037,116566
2038,82768
2039,29818
2040,25487
2041,88464
2042,26747
2043,117237
2044,54977
2045,106768
2046,35115
2047,20464
2048,93790
2049,83002
2050,12028
2051,102868
2052,40605
2053,49299
2054,102924
2055,55662
2056,59903
2057,2436
2058,12591
2059,59882
2060,112703
2061,71397
2062,102670
2063,52940
2064,100841
2065,65005
2066,53755
2067,13949
2068,127131
2069,58661
2070,42869
2071,117330
2072,68372
2073,98401
2074,46305
2075,32124
2076,103469
2077,102455
2078,126092
2079,18659
2080,38674
2081,120990
2082,117961
2083,22913
2084,103118
2085,66264
2086,26773
2087,39290
2088,99210
2089,95917
2090,13850
2091,79847
2092,102971
2093,8018
2094,42519
2095,114894
2096,117081
2097,56438
2098,4342
2099,112289
2100,3379
2101,16291
2102,114033
2103,6431
2104,52132
2105,96485
2106,37095
2107,21026
2108,117803
2109,3965
2110,94477
2111,111185
2112,70821
2113,113954
2114,41254
2115,54673
2116,97590
2117,45167
2118,125982
2119,120799
2120,128438
2121,37058
2122,40167
2123,76196
2124,94585
2125,32868
2126,110462
2127,42021
2128,96609
2129,62867
2130,92804
2131,20873
2132,121393
2133,5582
2134,82833
2135,81653
2136,17326
2137,121761
2138,82948
2139,95880
2140,57598
2141,53887
2142,50262
2143,52812
2144,48630
2145,49683
2146,52731
2147,109788
2148,95781
2149,30452
2150,47566
2151,123646
2152,72592
2153,8893
2154,39982
2155,82190
2156,37872
2157,92379
2158,37607
2159,56525
2160,41928
2161,13816
2162,74084
2163,74200
2164,58213
2165,63947
2166,21718
2167,118225
2168,72958
2169,93516
2170,77264
2171,128530
2172,121717
2173,90509
2174,24045
2175,40957
2176,19184
2177,15303
2178,117250
2179,57593
2180,28343
2181,13201
2182,72226
2183,82699
2184,86537
2185,126743
2186,113615
2187,76180
2188,22691
2189,13799
2190,88587
2191,61848
2192,63855
2193,106246
2194,15785
2195,1885
2196,49198
2197,7893
2198,114527
2199,25305
2200,114178
2201,35515
2202,100269
2203,111018
2204,104061
2205,32570
2206,94206
2207,5375
2208,12217
2209,114164
2210,7265
2211,37561
2212,109596
2213,87707
2214,27148
2215,8015
2216,73816
2217,104648
2218,13193
2219,101012
2220,85445
2221,87452
2222,36115
2223,9072
2224,100563
2225,46867
2226,84822
2227,77469
2228,29612
2229,13920
2230,82331
2231,14960
2232,72966
2233,32829
2234,116492
2235,100698
2236,67291
2237,51307
2238,44643
2239,21984
2240,38272
2241,53664
2242,70572
2243,69030
2244,103560
2245,6365
2246,45478
2247,26838
2248,50325
2249,62239
2250,120542
2251,31443
2252,80758
2253,48048
2254,85394
2255,42009
2256,65238
2257,127379
2258,103219
2259,1555
2260,59694
2261,84263
2262,45122
2263,76398
2264,86267
2265,97911
2266,92872
2267,53062
2268,29922
2269,80354
2270,34290
2271,63203
2272,128388
2273,111145
2274,83067
2275,86084
2276,98716
2277,120437
2278,106968
2279,41530
2280,77357
2281,35620
2282,54819
2283,52427
2284,43104
2285,21548
2286,36165
2287,68091
2288,89154
2289,63768
2290,68877
2291,40236
2292,106928
2293,54166
2294,36162
2295,57265
2296,22093
2297,98063
2298,128787
2299,66060
2300,68124
2301,37880
2302,84726
2303,34996
2304,7891
2305,110430
2306,30292
2307,38145
2308,50316
2309,26723
2310,40814
2311,37882
2312,35024
2313,96912
2314,74560
2315,14427
2316,115486
2317,9575
2318,108246
2319,97220
2320,94883
2321,93096
2322,120652
2323,33468
2324,36543
2325,21576
2326,86021
2327,24371
2328,81831
2329,119881
2330,128097
2331,57352
2332,54697
2333,68942
2334,9277
2335,47513
2336,28880
2337,4712
2338,111588
2339,69298
2340,122266
2341,56261
2342,59032
2343,12405
2344,43261
2345,78200
2346,81836
2347,17230
2348,104899
2349,84460
2350,108300
2351,109491
2352,15119
2353,97215
2354,4014
2355,95561
2356,86301
2357,123295
2358,107170
2359,99396
2360,107064
2361,48608
2362,4356
2363,55584
2364,36346
2365,71730
2366,87619
2367,34161
2368,64368
2369,13200
2370,94416
2371,10629
2372,94470
2373,4756
2374,21634
2375,96056
2376,37719
2377,28868
2378,46761
2379,49087
2380,42853
2381,77726
2382,43917
2383,127365
2384,64403
2385,83781
2386,115839
2387,10551
2388,1324
2389,58399
2390,97995
2391,58280
2392,54810
2393,27893
2394,80183
2395,99926
2396,58396
2397,92077
2398,80775
2399,73061
2400,9199
2401,25363
2402,98614
2403,55230
2404,37161
2405,119820
2406,62979
2407,2178
2408,115328
2409,114225
2410,69510
2411,30394
2412,84720
2413,27125
2414,3890
2415,104691
2416,14375
2417,9689
2418,16766
2419,22154
2420,123072
2421,59026
2422,603
2423,111427
2424,106414
2425,120588
2426,54625
2427,15417
2428,19924
2429,9092
2430,98047
2431,3180
2432,77819
2433,29304
2434,129188
2435,16232
2436,25251
2437,93141
2438,45969
2439,119526
2440,43971
2441,91362
2442,76149
2443,29335
2444,123170
2445,102009
2446,34333
2447,40611
2448,123988
2449,73801
2450,47180
2451,77156
2452,44476
2453,37486
2454,6193
2455,116185
2456,99749
2457,60793
2458,94754
2459,24501
2460,4178
2461,61010
2462,6573
2463,4330
2464,66998
2465,19381
2466,12309
2467,72785
2468,12613
2469,112839
2470,9030
2471,82636
2472,55757
2473,20180
2474,70184
2475,9210
2476,99677
2477,72744
2478,129419
2479,6395
2480,44077
2481,111252
2482,90177
2483,24517
2484,111955
2485,18327
2486,74732
2487,92714
2488,111586
2489,111395
2490,68923
2491,20465
2492,105918
2493,48558
2494,98972
2495,96971
2496,115107
2497,42250
2498,288
