role_rank0,csv_row_index0,working_index0
129,44017,18792
130,37946,16246
131,121462,51503
132,25131,10760
133,58127,24683
134,129800,55098
135,84396,35816
136,125965,53475
137,68616,29157
138,53433,22723
139,87727,37170
140,22722,9719
141,38176,16348
142,11284,4890
143,19039,8153
144,100189,42403
145,2905,1260
146,40508,17292
147,48880,20834
148,59089,25082
149,70906,30113
150,30988,13261
151,49584,21133
152,39930,17066
153,27942,11944
154,35288,15117
155,68990,29309
156,118429,50215
157,97406,41220
158,37884,16219
159,16135,6945
160,128560,54591
161,13791,5951
162,101311,42883
163,59926,25441
164,67754,28780
165,92240,39056
166,76586,32471
167,126826,53861
168,55910,23768
169,51723,22042
170,57134,24270
171,41506,17725
172,23560,10085
173,113652,48166
174,51342,21868
175,84678,35929
176,32087,13754
177,108947,46138
178,77023,32633
179,36905,15788
180,41666,17792
181,51024,21739
182,34921,14962
183,59911,25434
184,101948,43141
185,80794,34281
186,37183,15913
187,114700,48597
188,42072,17968
189,66520,28242
190,130032,55186
191,122001,51741
192,104653,44281
193,58822,24976
194,60800,25808
195,91507,38746
196,35443,15179
197,26504,11336
198,15626,6732
199,115124,48791
200,27508,11757
201,24636,10550
202,55892,23759
203,41073,17543
204,33688,14452
205,68987,29307
206,129714,55055
207,80644,34206
208,58067,24660
209,11445,4957
210,28736,12279
211,65102,27651
212,17406,7476
213,111742,47322
214,106874,45233
215,30206,12927
216,117329,49722
217,92562,39182
218,27940,11942
219,86683,36766
220,8799,3799
221,68396,29054
222,11964,5169
223,122315,51862
224,124953,53052
225,74198,31488
226,72771,30891
227,76771,32537
228,96499,40831
229,56956,24208
230,14052,6052
231,79070,33507
232,25623,10967
233,90215,38176
234,98056,41505
235,129432,54935
236,48211,20548
237,33902,14531
238,55869,23747
239,61419,26080
240,118427,50214
241,42214,18030
242,121889,51683
243,59444,25238
244,127312,54050
245,100771,42667
246,100633,42621
247,48779,20791
248,38252,16376
249,7080,3115
250,79230,33578
251,115513,48967
252,46463,19804
253,54997,23389
254,93748,39672
255,27080,11591
256,24098,10323
257,57686,24494
258,8935,3863
259,105185,44503
260,3397,1496
261,762,322
262,88187,37350
263,47113,20100
264,6044,2644
265,36506,15613
266,103162,43638
267,40318,17213
268,80449,34111
269,107694,45598
270,60901,25849
271,52466,22327
272,89671,37943
273,114733,48616
274,25106,10751
275,31735,13578
276,33583,14411
277,93659,39637
278,41682,17799
279,120194,50969
280,71100,30205
281,112256,47574
282,13911,6000
283,12399,5346
284,53179,22608
285,62401,26505
286,120652,51168
287,3928,1721
288,119877,50829
289,97013,41062
290,24941,10690
291,56791,24144
292,108323,45869
293,8275,3584
294,110394,46742
295,37882,16217
296,25266,10816
297,34775,14895
298,109846,46510
299,101880,43113
300,111951,47422
301,58107,24678
302,78931,33457
303,11981,5177
304,74303,31530
305,91530,38755
306,70114,29773
307,89577,37906
308,21014,9013
309,32432,13911
310,9240,3997
311,105331,44567
312,87467,37067
313,80247,34012
314,80959,34356
315,107016,45299
316,121931,51700
317,108025,45737
318,42085,17975
319,79899,33869
320,41611,17767
321,113619,48153
322,56516,24030
323,89911,38043
324,121609,51567
325,68691,29186
326,52620,22392
327,92125,39012
328,106010,44855
329,35949,15390
330,92304,39078
331,57024,24233
332,122841,52094
333,54819,23305
334,848,366
335,15793,6797
336,12938,5576
337,72015,30576
338,120138,50940
339,8106,3518
340,97100,41098
341,107109,45344
342,96427,40798
343,116830,49520
344,74511,31613
345,8468,3673
346,118367,50188
347,30390,13000
348,78346,33222
349,93856,39710
350,83649,35508
351,117751,49910
352,52812,22464
353,11331,4912
354,66238,28116
355,28265,12092
356,119076,50479
357,89870,38029
358,1185,493
359,5573,2418
360,14270,6150
361,108817,46077
362,45188,19305
363,5509,2391
364,117665,49872
365,91979,38942
366,92603,39204
367,81072,34400
368,77767,32968
369,87145,36943
370,125339,53222
371,99110,41942
372,123528,52415
373,47521,20258
374,19396,8307
375,93227,39451
376,32476,13928
377,37858,16208
378,40692,17377
379,50211,21414
380,105937,44833
381,69528,29520
382,93973,39752
383,20681,8877
384,69198,29388
385,50922,21697
386,71716,30449
387,20756,8910
388,127533,54146
389,578,242
390,24506,10490
391,85998,36498
392,24760,10605
393,5732,2499
394,34404,14733
395,84287,35765
396,41853,17872
397,92035,38968
398,71171,30228
399,121002,51302
400,82898,35176
401,52669,22411
402,111122,47070
403,117398,49752
404,67118,28497
405,88231,37366
406,38288,16395
407,8130,3528
408,30432,13018
409,22317,9555
410,31840,13632
411,62887,26701
412,99773,42213
413,29117,12441
414,71736,30461
415,6073,2658
416,42682,18234
417,46769,19932
418,113797,48223
419,124975,53061
420,111592,47251
421,108842,46087
422,112663,47764
423,127841,54278
424,9944,4295
425,10550,4564
426,21795,9340
427,84199,35730
428,16815,7236
429,1462,632
430,112655,47761
431,60219,25565
432,109616,46414
433,101957,43145
434,32235,13829
435,92169,39027
436,111137,47076
437,103190,43652
438,38768,16578
439,52277,22256
440,32135,13775
441,107330,45442
442,92808,39295
443,21685,9290
444,94889,40157
445,50478,21522
446,126798,53845
447,44139,18846
448,36214,15489
449,110529,46805
450,55960,23792
451,96845,40987
452,6621,2921
453,66125,28069
454,130298,55314
455,47092,20089
456,103236,43672
457,51833,22087
458,96258,40722
459,25158,10768
460,63943,27147
461,82488,35008
462,110825,46935
463,24726,10589
464,86012,36505
465,67189,28529
466,84487,35852
467,103426,43743
468,36309,15531
469,3270,1434
470,18464,7929
471,99243,41996
472,122039,51755
473,121567,51556
474,13181,5684
475,24309,10406
476,44238,18884
477,48188,20537
478,104435,44181
479,75214,31900
480,104737,44318
481,65109,27655
482,125292,53200
483,117440,49770
484,29494,12608
485,116550,49401
486,38174,16347
487,115994,49164
488,49767,21214
489,2832,1221
490,91433,38719
491,71792,30479
492,40366,17238
493,70359,29877
494,54035,22982
495,103811,43908
496,82608,35056
497,100291,42448
498,59967,25461
499,95806,40529
500,32633,13991
501,96859,40995
502,100476,42531
503,15260,6577
504,26364,11277
505,127599,54173
506,105094,44465
507,4557,1995
508,40553,17311
509,94685,40076
510,91263,38629
511,103697,43859
512,20600,8837
513,9599,4153
514,19328,8280
515,105239,44528
516,96609,40877
517,26480,11324
518,2044,877
519,38845,16603
520,104185,44068
521,107081,45327
522,9709,4203
523,119316,50577
524,115694,49055
525,5785,2524
526,66468,28213
527,117470,49788
528,44866,19164
529,13564,5849
530,71767,30470
531,102764,43480
532,9842,4258
533,89788,37998
534,57026,24234
535,609,254
536,21242,9116
537,57536,24443
538,36949,15809
539,121177,51378
540,115567,48993
541,36725,15709
542,112038,47463
543,63262,26855
544,14407,6209
545,81144,34422
546,86028,36511
547,6498,2874
548,9378,4055
549,65278,27722
550,24798,10622
551,129745,55073
552,123946,52610
553,60466,25666
554,91726,38845
555,78788,33392
556,2074,892
557,31346,13413
558,67090,28485
559,111331,47148
560,48216,20552
561,130039,55188
562,84810,35990
563,70662,30008
564,88475,37460
565,4795,2100
566,3158,1382
567,66908,28415
568,105282,44551
569,31691,13558
570,23371,10006
571,7013,3097
572,28915,12350
573,95988,40609
574,65410,27771
575,110739,46902
576,18981,8132
577,48726,20770
578,110035,46594
579,80514,34143
580,3812,1671
581,95906,40571
582,93502,39570
583,67505,28667
584,102319,43294
585,13157,5675
586,104575,44240
587,91791,38867
588,29046,12408
589,92743,39264
590,53096,22578
591,57783,24538
592,24871,10653
593,101557,42975
594,101613,42998
595,95247,40316
596,99740,42202
597,127673,54215
598,23418,10024
599,92160,39023
600,10506,4544
601,27071,11589
602,9672,4186
603,128071,54380
604,2158,926
605,122691,52027
606,97157,41127
607,41162,17575
608,9625,4166
609,104485,44204
610,1088,452
611,63637,27009
612,36921,15796
613,11028,4784
614,92536,39170
615,13530,5835
616,36020,15416
617,2785,1205
618,15442,6647
619,88884,37646
620,2217,952
621,90312,38210
622,75239,31911
623,125011,53076
624,4428,1943
625,8833,3816
626,23090,9882
627,109354,46312
628,57902,24588
629,82453,34992
630,37230,15936
631,70601,29985
632,60597,25723
633,64278,27280
634,95012,40218
635,65767,27920
636,117701,49889
637,75283,31929
638,34094,14599
639,8391,3636
640,21179,9087
641,21739,9318
642,25396,10868
643,106769,45190
644,30645,13104
645,124889,53024
646,115148,48805
647,102790,43489
648,108555,45967
649,67740,28770
650,75188,31892
651,49477,21087
652,10402,4503
653,2370,1024
654,123320,52313
655,21509,9220
656,90508,38295
657,52521,22353
658,116054,49184
659,125093,53111
660,23349,9999
661,67308,28576
662,106048,44874
663,65747,27915
664,3255,1425
665,69020,29321
666,84034,35675
667,62622,26586
668,45240,19327
669,128307,54475
670,31308,13396
671,7938,3454
672,7626,3334
673,85292,36190
674,118992,50445
675,82668,35082
676,44370,18945
677,69309,29429
678,115190,48822
679,34550,14799
680,51960,22130
681,43794,18695
682,54774,23287
683,14508,6247
684,116038,49178
685,38443,16456
686,115947,49146
687,116301,49286
688,85098,36105
689,89490,37874
690,61940,26313
691,50254,21431
692,23190,9931
693,26519,11345
694,64859,27532
695,118837,50374
696,119526,50668
697,125400,53251
698,105472,44633
699,23643,10133
700,101430,42929
701,38930,16637
702,125447,53270
703,60168,25546
704,128532,54577
705,104260,44101
706,64177,27241
707,15909,6850
708,68376,29044
709,23655,10140
710,2615,1133
711,9376,4054
712,62241,26436
713,107455,45495
714,57260,24322
715,79323,33619
716,102450,43345
717,45488,19417
718,85653,36352
719,48102,20495
720,65052,27626
721,30945,13243
722,6995,3089
723,10937,4744
724,91148,38576
725,124606,52905
726,23092,9883
727,90623,38345
728,125816,53414
729,33020,14157
730,19990,8564
731,70279,29841
732,114067,48333
733,50736,21618
734,83310,35368
735,116275,49277
736,76016,32236
737,97384,41211
738,103889,43943
739,40592,17328
740,130050,55192
741,74040,31409
742,22977,9838
743,125269,53186
744,40409,17251
745,120131,50935
746,43247,18468
747,126070,53524
748,114086,48343
749,64898,27552
750,79257,33588
751,28344,12118
752,11242,4873
753,116826,49517
754,74149,31463
755,32049,13734
756,74743,31710
757,15785,6796
758,69057,29333
759,127102,53976
760,49337,21022
761,114933,48703
762,69525,29517
763,117586,49835
764,92020,38956
765,39699,16967
766,81953,34781
767,102380,43317
768,50868,21675
769,124266,52756
770,119850,50818
771,24346,10428
772,9424,4077
773,565,237
774,96681,40911
775,97449,41238
776,76645,32491
777,90844,38439
778,53635,22802
779,1421,610
780,46562,19843
781,129,59
782,115154,48809
783,15596,6715
784,55358,23531
785,113767,48213
786,119711,50758
787,15236,6563
788,19546,8370
789,58706,24925
790,111527,47226
791,58280,24753
792,25047,10727
793,82852,35154
794,125741,53390
795,10084,4363
796,64904,27555
797,56331,23945
798,100789,42677
799,73177,31060
800,127539,54148
801,26869,11502
802,48047,20462
803,115648,49036
804,115236,48842
805,18029,7746
806,118659,50301
807,83152,35285
808,7777,3394
809,93915,39736
810,50921,21696
811,3396,1495
812,99417,42070
813,21024,9016
814,84923,36035
815,109969,46565
816,88317,37398
817,59370,25208
818,66755,28352
819,19219,8234
820,58082,24668
821,35954,15394
822,37383,16001
823,100984,42748
824,10418,4511
825,2557,1104
826,25001,10711
827,52623,22394
828,66969,28436
829,68260,28988
830,125644,53347
831,6818,3004
832,60032,25490
833,125283,53196
834,72948,30964
835,82517,35020
836,113176,47971
837,15293,6590
838,1194,498
839,96066,40641
840,96758,40948
841,87261,36990
842,32702,14017
843,63770,27074
844,6271,2756
845,35583,15248
846,4875,2138
847,122141,51798
848,4550,1991
849,6198,2726
850,25941,11112
851,129132,54816
852,98602,41745
853,102583,43399
854,73508,31186
855,31796,13607
856,63482,26938
857,62019,26345
858,30468,13036
859,97446,41235
860,28758,12287
861,27870,11910
862,124672,52929
863,93030,39382
864,123726,52509
865,66801,28371
866,33097,14197
867,57788,24540
868,32080,13751
869,80399,34082
870,25315,10835
871,104701,44305
872,84227,35741
873,42360,18093
874,126968,53922
875,6181,2717
876,91819,38877
877,111677,47294
878,60778,25799
879,87891,37227
880,124840,53001
881,19746,8468
882,103524,43794
883,32417,13904
884,70909,30114
885,3054,1343
886,7387,3247
887,5350,2329
888,73169,31056
889,6812,3002
890,110033,46592
891,108199,45807
892,16867,7261
893,130319,55326
894,62942,26727
895,76187,32313
896,17445,7500
897,41926,17902
898,110910,46972
899,28518,12192
900,63633,27007
901,86336,36635
902,88701,37557
903,40153,17156
904,3253,1424
905,56660,24086
906,66310,28147
907,48052,20465
908,129377,54913
909,33516,14375
910,10968,4755
911,36969,15815
912,20832,8942
913,3348,1472
914,78913,33448
915,72342,30710
916,81401,34535
917,36325,15537
918,9695,4197
919,130220,55267
920,104173,44062
921,23559,10084
922,118752,50336
923,27926,11936
924,124723,52955
925,71602,30406
926,41020,17522
927,11212,4861
928,107718,45605
929,2381,1029
930,50444,21504
931,33351,14302
932,21143,9071
933,11083,4808
934,53277,22652
935,128564,54593
936,97953,41460
937,67622,28719
938,60730,25781
939,41579,17757
940,42362,18094
941,19966,8558
942,81372,34523
943,71795,30481
944,15494,6668
945,58306,24764
946,17641,7582
947,119520,50664
948,26709,11433
949,110897,46967
950,49480,21088
951,40411,17253
952,1220,513
953,40990,17510
954,77985,33068
955,67149,28511
956,116382,49320
957,51902,22110
958,95149,40281
959,89184,37771
960,120547,51121
961,79713,33789
962,94618,40051
963,48858,20823
964,61539,26129
965,109772,46479
966,78496,33287
967,24503,10488
968,83397,35406
969,110930,46981
970,117252,49693
971,29118,12442
972,15833,6815
973,76846,32568
974,14465,6231
975,126611,53754
976,63600,26987
977,55494,23595
978,58346,24782
979,24167,10355
980,8818,3808
981,22035,9431
982,57665,24486
983,72065,30596
984,62023,26348
985,45664,19479
986,116993,49586
987,98338,41632
988,117081,49623
989,82521,35023
990,114318,48436
991,33608,14423
992,4924,2158
993,38120,16324
994,67940,28866
995,30485,13040
996,15017,6472
997,102344,43303
998,103469,43766
999,104631,44267
1000,56060,23831
1001,90801,38421
1002,118036,50036
1003,69107,29352
1004,82135,34855
1005,121217,51396
1006,114500,48509
1007,13121,5660
1008,92693,39242
1009,111039,47028
1010,87341,37020
1011,58347,24783
1012,22208,9506
1013,18176,7811
1014,127168,54002
1015,54695,23251
1016,37913,16230
1017,78906,33445
1018,65762,27918
1019,117496,49801
1020,129918,55136
1021,53316,22667
1022,44643,19070
1023,5001,2195
1024,24183,10366
1025,7764,3389
1026,31370,13428
1027,43182,18436
1028,42005,17937
1029,23468,10047
1030,9843,4259
1031,24701,10576
1032,85135,36120
1033,1885,808
1034,79313,33614
1035,74825,31744
1036,16418,7064
1037,4339,1897
1038,54039,22984
1039,116619,49424
1040,104030,43999
1041,71134,30218
1042,65744,27913
1043,18203,7822
1044,86044,36519
1045,112092,47486
1046,86335,36634
1047,28049,11998
1048,39939,17069
1049,16822,7239
1050,80559,34167
1051,80834,34295
1052,59841,25401
1053,106638,45127
1054,2544,1098
1055,79343,33628
1056,37084,15870
1057,42002,17935
1058,93985,39757
1059,4880,2139
1060,27463,11739
1061,56577,24055
1062,11630,5025
1063,43237,18462
1064,17864,7674
1065,111270,47127
1066,45737,19512
1067,111377,47163
1068,94189,39859
1069,43498,18585
1070,40686,17373
1071,100007,42318
1072,59121,25098
1073,57176,24293
1074,128251,54454
1075,422,174
1076,104867,44371
1077,117680,49880
1078,104088,44024
1079,30043,12857
1080,61786,26240
1081,75529,32038
1082,9560,4139
1083,124989,53065
1084,40206,17178
1085,47223,20144
1086,87797,37194
1087,111477,47203
1088,12376,5332
1089,59324,25183
1090,79678,33774
1091,28982,12380
1092,112716,47785
1093,99643,42165
1094,39895,17053
1095,28952,12371
1096,77666,32923
1097,122445,51915
1098,41756,17831
1099,65363,27754
1100,13009,5607
1101,102031,43175
1102,48653,20745
1103,52110,22187
1104,22915,9809
1105,62451,26520
1106,65364,27755
1107,78920,33453
1108,26215,11213
1109,73913,31364
1110,11522,4984
1111,97066,41083
1112,3323,1457
1113,18979,8131
1114,124900,53028
1115,96946,41033
1116,10236,4423
1117,5144,2253
1118,52218,22234
1119,59692,25337
1120,20719,8890
1121,48671,20749
1122,73168,31055
1123,9604,4155
1124,38410,16440
1125,64755,27489
1126,128480,54550
1127,13481,5814
1128,64017,27171
1129,28384,12134
1130,11490,4972
1131,15365,6620
1132,111510,47221
1133,63619,27000
1134,38774,16582
1135,75804,32152
1136,115861,49120
1137,114477,48500
1138,65450,27794
1139,52545,22363
1140,57855,24568
1141,20542,8812
1142,31338,13407
1143,28697,12258
1144,15343,6614
1145,13999,6031
1146,87653,37144
1147,118143,50086
1148,62602,26578
1149,90049,38110
1150,122012,51745
1151,123927,52602
1152,89908,38040
1153,118962,50432
1154,47777,20355
1155,51753,22053
1156,128432,54529
1157,87333,37015
1158,25519,10913
1159,38927,16635
1160,22020,9421
1161,23319,9983
1162,107799,45637
1163,93654,39635
1164,58975,25039
1165,55133,23434
1166,106978,45281
1167,64132,27224
1168,2644,1145
1169,70972,30144
1170,60420,25645
1171,73453,31163
1172,22316,9554
1173,54250,23066
1174,101724,43055
1175,27291,11667
1176,129967,55161
1177,90988,38503
1178,61210,25987
1179,19385,8305
1180,106311,44985
1181,104630,44266
1182,1563,674
1183,33100,14199
1184,87896,37229
1185,104924,44394
1186,64120,27218
1187,49110,20934
1188,26262,11230
1189,33854,14507
1190,74782,31728
1191,68269,28993
1192,1528,660
1193,44059,18807
1194,36715,15704
1195,25385,10861
1196,66358,28168
1197,53201,22617
