role_rank0,csv_row_index0,working_index0
262,16096,6928
263,77037,32641
264,110127,46629
265,62925,26719
266,81866,34741
267,8389,3635
268,70848,30085
269,125855,53433
270,96026,40623
271,60060,25497
272,25881,11085
273,13142,5668
274,70539,29961
275,92072,38985
276,68412,29062
277,49524,21106
278,45006,19216
279,126533,53710
280,27810,11886
281,6170,2711
282,60832,25827
283,115792,49094
284,119187,50531
285,29861,12776
286,124221,52738
287,48983,20882
288,53832,22890
289,78901,33440
290,27683,11835
291,94109,39814
292,56131,23861
293,76664,32495
294,118650,50294
295,88023,37280
296,123329,52316
297,124388,52803
298,42343,18087
299,2779,1201
300,129644,55026
301,65259,27716
302,90113,38135
303,25386,10862
304,1584,684
305,14538,6260
306,128939,54732
307,84394,35814
308,112390,47642
309,42288,18061
310,91607,38783
311,109666,46436
312,84376,35805
313,114231,48402
314,97540,41277
315,104065,44011
316,10005,4323
317,59220,25140
318,48890,20840
319,86070,36526
320,30391,13001
321,6076,2660
322,49090,20924
323,2548,1101
324,14055,6053
325,46185,19695
326,63417,26912
327,77971,33061
328,124379,52800
329,96693,40918
330,92930,39343
331,74376,31559
332,122952,52146
333,85243,36168
334,124596,52902
335,120167,50955
336,41854,17873
337,701,300
338,75295,31936
339,37013,15834
340,45816,19551
341,104613,44259
342,99260,42003
343,112231,47562
344,7003,3093
345,113332,48036
346,25572,10941
347,128655,54628
348,45672,19483
349,89092,37731
350,124254,52752
351,26396,11289
352,2080,895
353,48628,20732
354,2051,881
355,121273,51421
356,64513,27389
357,119653,50732
358,109970,46566
359,104782,44337
360,6386,2816
361,85532,36290
362,88772,37592
363,124526,52866
364,113955,48286
365,89917,38046
366,41254,17610
367,33245,14257
368,42739,18259
369,109561,46391
370,3456,1525
371,19183,8221
372,114639,48569
373,127381,54084
374,33929,14543
375,90746,38398
376,23661,10143
377,83870,35612
378,104108,44031
379,39603,16925
380,63224,26840
381,66020,28028
382,30284,12960
383,13059,5629
384,65101,27650
385,70967,30142
386,22278,9535
387,46109,19669
388,128510,54565
389,36817,15746
390,67115,28496
391,90120,38139
392,14869,6407
393,94766,40110
394,13296,5736
395,50902,21689
396,104081,44017
397,40996,17513
398,97260,41160
399,23176,9927
400,30760,13157
401,83564,35473
402,97119,41107
403,48382,20628
404,1287,543
405,120938,51286
406,128398,54514
407,35789,15326
408,101602,42992
409,17033,7331
410,77420,32805
411,30869,13208
412,38689,16549
413,44567,19038
414,18776,8055
415,106506,45074
416,57636,24477
417,121052,51330
418,33122,14206
419,49218,20983
420,44730,19107
421,72066,30597
422,6811,3001
423,128380,54503
424,113851,48243
425,20737,8897
426,14654,6312
427,9230,3990
428,105442,44619
429,130325,55329
430,4149,1815
431,6353,2797
432,124767,52971
433,69977,29711
434,24808,10626
435,62391,26500
436,78897,33438
437,29869,12780
438,111566,47240
439,25547,10928
440,129282,54878
441,93492,39560
442,107686,45595
443,40689,17374
444,22849,9776
445,48103,20496
446,27088,11595
447,130315,55323
448,62000,26340
449,25748,11027
450,30467,13035
451,11780,5091
452,96851,40990
453,17148,7381
454,88752,37582
455,108178,45799
456,15285,6586
457,10401,4502
458,85832,36427
459,94017,39768
460,46585,19852
461,52696,22423
462,63978,27156
463,35065,15027
464,80755,34260
465,34502,14774
466,77114,32674
467,66357,28167
468,40307,17208
469,123960,52618
470,29474,12601
471,23200,9934
472,104777,44333
473,19334,8283
474,44223,18876
475,46781,19941
476,38874,16612
477,66081,28050
478,82202,34891
479,122185,51819
480,7279,3198
481,27258,11650
482,6447,2847
483,78242,33182
484,74573,31643
485,57525,24437
486,99371,42049
487,22254,9526
488,79025,33493
489,28777,12294
490,111014,47019
491,61523,26122
492,57693,24497
493,104488,44206
494,108278,45847
495,81242,34461
496,106479,45061
497,19652,8425
498,73838,31329
499,120694,51186
500,63183,26819
501,51396,21897
502,130364,55343
503,33040,14167
504,121148,51368
505,46305,19740
506,111106,47061
507,86455,36678
508,79739,33797
509,61300,26025
510,69593,29545
511,107460,45499
512,65483,27809
513,104579,44244
514,79656,33763
515,113313,48027
516,64773,27494
517,39239,16781
518,35659,15274
519,36692,15694
520,64144,27229
521,119572,50691
522,64609,27427
523,19437,8323
524,41898,17888
525,112644,47756
526,119444,50632
527,116036,49176
528,85570,36309
529,18872,8091
530,14217,6127
531,62013,26343
532,66406,28187
533,46756,19923
534,31417,13443
535,4715,2063
536,7700,3368
537,112430,47662
538,30510,13047
539,81201,34448
540,129554,54985
541,63353,26887
542,106529,45085
543,86637,36751
544,129933,55145
545,32942,14122
546,120100,50919
547,97805,41390
548,84401,35818
549,94102,39808
550,14832,6390
551,25874,11081
552,7153,3144
553,27488,11748
554,50930,21700
555,50070,21359
556,87022,36894
557,104698,44303
558,37706,16141
559,59737,25355
560,46420,19789
561,78363,33227
562,92870,39320
563,110250,46675
564,29466,12597
565,83633,35501
566,14525,6254
567,13384,5768
568,59939,25449
569,101008,42758
570,9609,4158
571,61803,26249
572,6560,2899
573,64819,27515
574,43260,18475
575,93411,39525
576,89537,37890
577,9966,4308
578,63106,26788
579,117901,49971
580,26304,11249
581,17718,7607
582,79611,33743
583,85760,36397
584,32939,14120
585,102200,43247
586,106182,44932
587,87576,37115
588,101317,42885
589,38986,16659
590,113698,48188
591,18060,7764
592,13833,5972
593,123959,52617
594,672,284
595,80696,34230
596,9691,4196
597,55531,23611
598,986,407
599,10228,4419
600,60277,25586
601,34808,14912
602,38607,16520
603,19447,8325
604,85331,36208
605,52599,22384
606,115446,48935
607,98050,41502
608,38487,16477
609,86136,36555
610,115612,49018
611,10739,4652
612,37611,16102
613,16365,7036
614,114962,48721
615,62347,26483
616,77508,32849
617,26012,11140
618,35321,15133
619,11441,4955
620,100170,42398
621,114174,48380
622,45561,19441
623,122373,51885
624,40449,17268
625,64351,27311
626,6906,3044
627,58078,24665
628,40566,17317
629,120343,51029
630,6790,2992
631,18905,8101
632,89500,37878
633,3513,1549
634,83902,35622
635,33036,14165
636,37278,15961
637,100270,42440
638,19311,8274
639,45811,19549
640,55725,23697
641,39127,16729
642,18174,7809
643,11821,5115
644,49459,21079
645,46314,19742
646,47334,20175
647,86075,36527
648,101763,43069
649,37427,16021
650,63995,27161
651,71485,30353
652,82969,35206
653,96195,40694
654,47683,20320
655,49413,21060
656,126073,53526
657,86520,36703
658,70368,29880
659,6974,3078
660,11914,5144
661,94228,39879
662,103454,43756
663,99163,41962
664,2195,940
665,100505,42548
666,61098,25936
667,18137,7795
668,92891,39326
669,106444,45043
670,81316,34496
671,105303,44558
672,78200,33163
673,58205,24718
674,88757,37585
675,121371,51464
676,52715,22427
677,120556,51127
678,76602,32478
679,19134,8195
680,34329,14701
681,72640,30836
682,89844,38022
683,114932,48702
684,34667,14851
685,1364,585
686,115283,48861
687,77812,32985
688,8323,3602
689,59019,25054
690,88602,37513
691,37696,16138
692,128733,54650
693,44361,18941
694,58961,25031
695,105840,44786
696,3220,1408
697,94369,39945
698,121977,51725
699,82096,34839
700,55789,23724
701,18106,7781
702,111429,47183
703,57221,24310
704,49662,21163
705,50170,21394
706,34858,14935
707,108398,45904
708,60950,25867
709,74548,31634
710,40812,17431
711,57938,24604
712,54352,23113
713,68041,28904
714,106531,45086
715,72470,30764
716,13164,5678
717,116545,49399
718,85214,36152
719,79102,33521
720,36121,15452
721,43918,18745
722,97947,41456
723,38045,16287
724,30732,13146
725,85933,36472
726,83385,35398
727,4870,2135
728,2341,1011
729,60240,25575
730,66989,28445
731,75259,31917
732,23705,10160
733,28871,12331
734,23899,10243
735,4991,2190
736,27500,11753
737,43622,18625
738,17357,7454
739,40379,17241
740,27957,11952
741,100204,42412
742,33729,14465
743,126302,53624
744,10384,4492
745,31814,13617
746,27553,11771
747,93605,39615
748,127790,54265
749,128399,54515
750,78842,33412
751,117319,49718
752,33592,14416
753,3119,1371
754,60162,25545
755,81029,34385
756,38600,16515
757,1627,699
758,122486,51936
759,123688,52492
760,64835,27522
761,56438,23994
762,74578,31647
763,45517,19426
764,22790,9751
765,77726,32954
766,30743,13149
767,15119,6517
768,83724,35537
769,58004,24631
770,45183,19301
771,93167,39430
772,68983,29303
773,84915,36031
774,66478,28218
775,24968,10699
776,11922,5148
777,95052,40237
778,99196,41977
779,81467,34561
780,6856,3021
781,22742,9730
782,3052,1342
783,7183,3159
784,87592,37122
785,114776,48629
786,82190,34885
787,108997,46159
788,44114,18835
789,75009,31813
790,70318,29861
791,80210,33991
792,54342,23105
793,60349,25616
794,103150,43635
795,90925,38475
796,92958,39354
797,59070,25075
798,115265,48852
799,80881,34319
800,83990,35657
801,68899,29266
802,29595,12649
803,77077,32656
804,125700,53372
805,63050,26768
806,8936,3864
807,108563,45969
808,60459,25661
809,96865,40998
810,109297,46290
811,16561,7127
812,9676,4189
813,113200,47982
814,127512,54135
815,24087,10318
816,25864,11075
817,52226,22237
818,34536,14794
819,12074,5217
820,68373,29041
821,27452,11735
822,9252,4000
823,14171,6105
824,44547,19030
825,16621,7154
826,39080,16700
827,57542,24447
828,73105,31029
829,50941,21707
830,76422,32406
831,68588,29144
832,122102,51778
833,33679,14450
834,81826,34721
835,31176,13339
836,107859,45662
837,85756,36395
838,31252,13374
839,122753,52060
840,85799,36415
841,53531,22768
842,24475,10473
843,119383,50607
844,60336,25610
845,101697,43039
846,11767,5086
847,6414,2829
848,62505,26541
849,78148,33140
850,76270,32346
851,63103,26786
852,21257,9121
853,4252,1858
854,98668,41774
855,102664,43433
856,63919,27134
857,41567,17751
858,55051,23411
859,100466,42524
860,123624,52461
861,45264,19332
862,123151,52233
863,119705,50755
864,4861,2130
865,47791,20360
866,33397,14326
867,73902,31359
868,61646,26177
869,76246,32338
870,105619,44689
871,96347,40760
872,57107,24260
873,101704,43043
874,21985,9407
875,24275,10391
876,127348,54070
877,127032,53949
878,39609,16930
879,50188,21401
880,95847,40545
881,86886,36851
882,103319,43707
883,33544,14389
884,16029,6904
885,19419,8315
886,69015,29318
887,6900,3039
888,60653,25748
889,46205,19702
890,17224,7408
891,55357,23530
892,59749,25361
893,112975,47894
894,102182,43238
895,77786,32974
896,66360,28169
897,71634,30417
898,80861,34309
899,12373,5330
900,48464,20666
901,11314,4901
902,123216,52265
903,59915,25436
904,126045,53507
905,87898,37230
906,65957,28002
907,124942,53047
908,65782,27928
909,20016,8572
910,55879,23751
911,128451,54539
912,103342,43714
913,93926,39739
914,10690,4634
915,1568,677
916,63327,26877
917,32961,14131
918,57249,24320
919,78344,33220
920,54190,23045
921,24130,10341
922,51046,21749
923,59214,25137
924,16082,6921
925,124136,52700
926,105223,44519
927,43592,18615
928,60482,25675
929,83129,35274
930,77372,32784
931,12497,5390
932,59987,25471
933,34333,14703
934,65092,27645
935,63343,26884
936,63877,27114
937,65510,27821
938,102410,43329
939,75604,32072
940,30526,13055
941,77679,32929
942,67142,28508
943,2514,1084
944,109070,46191
945,16904,7274
946,86077,36529
947,130428,55374
948,42850,18295
949,71950,30551
950,32819,14063
951,18699,8026
952,54694,23250
953,113538,48118
954,77293,32750
955,52801,22459
956,22506,9631
957,35492,15202
958,98701,41787
959,93029,39381
960,73089,31022
961,118567,50262
962,57450,24403
963,102891,43534
964,19051,8158
965,732,311
966,65771,27922
967,39744,16984
968,74112,31446
969,102829,43504
970,68643,29170
971,58757,24951
972,44544,19029
973,129429,54934
974,101434,42932
975,49229,20988
976,117382,49747
977,70578,29977
978,123866,52572
979,72242,30672
980,88533,37487
981,114300,48430
982,94351,39936
983,70176,29802
984,1661,715
985,103074,43605
986,81110,34412
987,71157,30225
988,90518,38303
989,10834,4694
990,66502,28234
991,25091,10749
992,44085,18817
993,126735,53817
994,45968,19607
995,112959,47890
996,50207,21411
997,107250,45407
998,99406,42064
999,118306,50159
1000,55371,23536
1001,123732,52513
1002,47007,20047
1003,57701,24503
1004,127871,54292
1005,70350,29872
1006,42406,18119
1007,1276,537
1008,126594,53745
1009,9635,4171
1010,75517,32032
1011,15829,6813
1012,25815,11060
1013,45898,19579
1014,6937,3059
1015,112274,47580
1016,7874,3432
1017,123254,52278
1018,44723,19104
1019,91980,38943
1020,41617,17771
1021,60234,25571
1022,105686,44722
1023,76578,32469
1024,65330,27741
1025,55825,23731
1026,61171,25966
1027,99283,42010
1028,63723,27049
1029,61407,26075
1030,94092,39803
1031,37479,16044
1032,125241,53174
1033,7559,3317
1034,58809,24972
1035,40955,17491
1036,66600,28283
1037,128758,54663
1038,108249,45835
1039,37853,16204
1040,9992,4319
1041,87122,36934
1042,6274,2759
1043,36263,15510
1044,32924,14113
1045,92804,39291
1046,7647,3343
1047,65012,27605
1048,91418,38710
1049,104644,44275
1050,50381,21480
1051,47764,20348
1052,92096,38999
1053,78914,33449
1054,17589,7563
1055,123161,52236
1056,71273,30276
1057,109715,46459
1058,10358,4483
1059,128884,54713
1060,68507,29103
1061,106086,44888
1062,31339,13408
1063,119512,50661
1064,62071,26372
1065,125558,53318
1066,61037,25903
1067,72838,30924
1068,120603,51150
1069,56352,23955
1070,102208,43251
1071,106002,44851
1072,121753,51623
1073,38374,16426
1074,43635,18632
1075,16163,6955
1076,90415,38254
1077,84145,35708
1078,41874,17880
1079,55053,23413
1080,72671,30852
1081,60452,25656
1082,45513,19424
1083,42379,18103
1084,73845,31333
1085,58701,24921
1086,129100,54799
1087,64467,27371
1088,69359,29446
1089,36563,15642
1090,42632,18210
1091,76707,32511
1092,56892,24183
1093,98292,41606
1094,97425,41226
1095,112698,47776
1096,104602,44254
1097,77792,32977
1098,111179,47090
1099,45440,19393
1100,49160,20956
1101,13606,5867
1102,94154,39837
1103,57273,24327
1104,66480,28220
1105,82661,35080
1106,44775,19128
1107,6509,2881
1108,107873,45670
1109,28302,12106
1110,29875,12783
1111,20754,8908
1112,30453,13028
1113,30450,13026
1114,117781,49923
1115,94667,40068
1116,79252,33586
1117,80611,34190
1118,12511,5397
1119,69536,29525
1120,43113,18407
1121,48001,20444
1122,89735,37972
1123,4956,2174
1124,78188,33157
1125,111313,47140
1126,123905,52593
1127,14660,6315
1128,88148,37336
1129,70749,30040
1130,45576,19445
1131,12304,5306
1132,123147,52232
1133,128825,54688
1134,54127,23015
1135,117593,49840
1136,43015,18365
1137,36259,15508
1138,122103,51779
1139,26200,11205
1140,1229,517
1141,77753,32962
1142,90236,38182
1143,49929,21296
1144,85793,36412
1145,57960,24615
1146,117207,49676
1147,67905,28851
1148,29317,12528
1149,48414,20647
1150,109895,46529
1151,18149,7801
1152,112135,47509
1153,36162,15469
1154,108351,45883
1155,47144,20113
1156,56683,24098
1157,65833,27951
1158,22893,9796
1159,17390,7467
1160,124,55
1161,99708,42188
1162,57348,24352
1163,32836,14073
1164,7706,3369
1165,99749,42206
1166,81262,34469
1167,44110,18831
1168,14694,6334
1169,6048,2647
1170,113411,48068
1171,97801,41388
1172,22030,9427
1173,36851,15765
1174,103323,43708
1175,100210,42416
1176,10630,4605
1177,96590,40868
1178,99206,41982
1179,100819,42688
1180,95808,40531
1181,172,80
1182,91528,38753
1183,3909,1715
1184,657,274
1185,13437,5791
1186,62547,26556
1187,86688,36768
1188,64382,27324
1189,91006,38513
1190,28232,12075
1191,546,231
1192,32706,14018
1193,57930,24599
1194,101462,42943
1195,51182,21804
1196,122764,52067
1197,41684,17800
1198,1632,700
1199,102142,43227
1200,42791,18279
1201,118576,50267
1202,29368,12553
1203,16989,7312
1204,83947,35640
1205,20327,8707
1206,19867,8516
1207,53478,22740
1208,13989,6024
1209,127141,53990
1210,95508,40421
1211,111520,47223
1212,43252,18472
1213,30675,13117
1214,96472,40820
1215,27510,11759
1216,31217,13355
1217,39144,16739
1218,81839,34730
1219,4253,1859
1220,45381,19376
1221,604,253
1222,42253,18047
1223,67379,28614
1224,41990,17930
1225,121478,51515
1226,76021,32241
1227,7589,3324
1228,34119,14609
1229,48644,20741
1230,6011,2636
1231,98887,41857
1232,94252,39890
1233,13871,5985
1234,93551,39593
1235,73706,31281
1236,13447,5797
1237,87055,36906
1238,59696,25340
1239,111474,47202
1240,53943,22941
1241,26079,11164
1242,91602,38781
1243,104334,44132
1244,67015,28458
1245,30410,13008
1246,67604,28712
1247,109933,46547
1248,16416,7063
1249,7457,3273
1250,47786,20358
1251,24122,10337
1252,105715,44732
1253,89546,37893
1254,84200,35731
1255,51109,21773
1256,34306,14690
1257,40827,17441
1258,112813,47823
1259,39653,16946
1260,29836,12766
1261,122313,51861
1262,24101,10325
1263,93812,39693
1264,48437,20659
1265,91440,38722
1266,119649,50729
1267,39686,16962
1268,45055,19238
1269,104964,44411
1270,77320,32763
1271,66916,28418
1272,43630,18629
1273,19416,8312
1274,53908,22925
1275,43452,18561
1276,84422,35824
1277,69457,29487
1278,102009,43168
1279,115011,48746
1280,74589,31649
1281,75063,31837
1282,71295,30284
1283,83448,35428
1284,69837,29651
1285,120023,50889
1286,55045,23408
1287,10198,4407
1288,121297,51429
1289,69201,29390
1290,74566,31639
1291,65356,27753
1292,11056,4800
1293,107871,45669
1294,14691,6332
1295,108729,46041
1296,53456,22731
1297,95643,40470
1298,80133,33963
1299,13927,6007
1300,92569,39186
1301,63029,26761
1302,8289,3591
1303,83066,35242
1304,108485,45935
1305,98121,41539
1306,53850,22901
1307,43368,18522
1308,77211,32715
1309,42529,18172
1310,59743,25357
1311,68748,29209
1312,102517,43378
1313,104891,44381
1314,25648,10981
1315,114454,48491
1316,31101,13307
1317,43464,18569
1318,126996,53933
1319,96704,40925
1320,91310,38648
1321,26868,11501
1322,73951,31375
1323,65723,27904
1324,93794,39687
1325,130057,55195
1326,111988,47440
1327,5947,2609
1328,55837,23737
1329,55019,23396
1330,54425,23139
1331,98534,41717
1332,7608,3328
1333,433,179
1334,20133,8621
1335,40977,17504
1336,13300,5737
1337,54771,23285
1338,122749,52057
1339,102295,43282
1340,7435,3263
1341,45584,19449
1342,2438,1057
1343,62058,26366
1344,101799,43082
1345,64515,27390
1346,60820,25823
1347,106883,45239
1348,63739,27055
1349,45855,19564
1350,110853,46946
1351,103994,43981
1352,102792,43490
1353,115821,49106
1354,27146,11613
1355,29412,12574
1356,78133,33134
1357,95717,40497
1358,37422,16017
1359,92616,39210
1360,89932,38050
1361,79131,33535
1362,90560,38321
1363,19915,8532
1364,118925,50416
1365,18834,8076
1366,18037,7751
1367,50656,21589
1368,68342,29026
1369,106149,44918
1370,100324,42463
1371,1082,448
1372,31401,13438
1373,74390,31564
1374,31133,13319
1375,111407,47173
1376,102858,43515
1377,47862,20392
1378,120567,51135
1379,21559,9244
1380,76801,32547
1381,80774,34272
1382,23717,10161
1383,3749,1643
1384,67191,28531
1385,83553,35466
1386,98051,41503
1387,114852,48670
1388,2015,867
1389,113890,48259
1390,57501,24425
1391,105794,44764
1392,55252,23488
1393,104021,43994
1394,111729,47315
1395,78577,33315
1396,48897,20844
1397,125588,53328
1398,4855,2126
1399,102458,43350
1400,2442,1060
1401,111754,47329
1402,12351,5322
1403,57447,24400
1404,119181,50528
1405,53766,22864
1406,36504,15611
1407,37607,16100
1408,59693,25338
1409,128130,54408
1410,110955,46994
1411,88313,37395
1412,102389,43321
1413,80995,34369
1414,93512,39575
1415,3966,1741
1416,31464,13466
1417,118529,50246
1418,114590,48551
1419,109508,46366
1420,11228,4867
1421,26739,11446
1422,97788,41382
1423,77193,32705
1424,14827,6386
1425,129415,54927
1426,16640,7162
1427,56922,24195
1428,228,105
1429,14103,6079
1430,39565,16909
1431,69533,29523
1432,703,301
1433,35242,15099
1434,18795,8063
1435,41124,17560
1436,13422,5784
1437,81070,34399
1438,56237,23905
1439,33054,14176
1440,86037,36516
1441,8881,3840
1442,17336,7444
1443,1328,568
1444,79581,33735
1445,51103,21770
1446,82229,34904
1447,74663,31668
1448,69493,29503
1449,55901,23763
1450,61628,26168
1451,94913,40170
1452,77891,33023
1453,20592,8834
1454,37515,16062
1455,77036,32640
1456,120510,51106
1457,101021,42763
1458,126331,53634
1459,23870,10232
1460,42785,18275
1461,54770,23284
1462,72610,30822
1463,116807,49507
1464,126698,53798
1465,59050,25066
1466,120682,51180
1467,19070,8164
1468,33702,14457
1469,31623,13533
1470,68051,28908
1471,107973,45716
1472,100520,42555
1473,81999,34798
1474,68300,29006
1475,106516,45078
1476,19760,8471
1477,68206,28968
1478,82363,34955
1479,71488,30355
1480,31050,13292
1481,88593,37508
1482,86157,36563
1483,32062,13741
1484,115819,49104
1485,117957,49997
1486,119596,50702
1487,19937,8544
1488,55469,23584
1489,22776,9743
1490,129048,54776
1491,105873,44800
1492,128527,54574
1493,125709,53376
1494,31517,13487
1495,14272,6151
1496,83949,35642
1497,8727,3770
1498,3889,1704
1499,92558,39179
1500,8202,3559
1501,29561,12634
1502,111253,47122
1503,23134,9905
1504,89517,37883
1505,55154,23444
1506,18761,8050
1507,95630,40467
1508,61630,26170
1509,83806,35579
1510,11150,4831
1511,111539,47229
1512,67374,28613
1513,85198,36147
1514,56103,23845
1515,104337,44134
1516,36239,15498
1517,68315,29012
1518,78401,33246
1519,41099,17551
1520,88126,37324
1521,123999,52634
1522,124126,52695
1523,68244,28983
1524,2405,1040
1525,101102,42797
1526,71574,30389
1527,19253,8246
1528,45594,19452
1529,120356,51032
1530,46835,19963
1531,100075,42345
1532,72960,30970
1533,19079,8169
1534,108802,46070
1535,1840,788
1536,66425,28196
1537,2566,1108
1538,32299,13852
1539,29508,12613
1540,6520,2885
1541,123822,52557
1542,60098,25521
1543,128684,54639
1544,120079,50911
1545,6892,3034
1546,31596,13523
1547,90979,38499
1548,23942,10260
1549,18303,7860
1550,110053,46601
1551,98818,41831
1552,34015,14577
1553,129889,55128
1554,107535,45532
1555,44324,18924
1556,114285,48425
1557,58568,24873
1558,98273,41598
1559,82497,35013
1560,936,393
1561,39885,17049
1562,111889,47384
1563,114522,48520
1564,109622,46416
1565,95163,40287
1566,120381,51043
1567,86621,36744
1568,120202,50972
1569,129401,54922
1570,24090,10319
1571,63587,26982
1572,44343,18935
1573,101068,42783
1574,86523,36704
1575,59780,25374
1576,54327,23102
1577,129991,55168
1578,19806,8491
1579,81434,34549
1580,112661,47763
1581,80810,34286
1582,75879,32181
1583,6610,2916
1584,85274,36184
1585,57517,24432
1586,36513,15616
1587,40091,17128
1588,30129,12896
1589,115804,49099
1590,4317,1885
1591,105196,44507
1592,31303,13392
1593,94006,39764
1594,78771,33380
1595,128005,54351
1596,44016,18791
1597,554,233
1598,91540,38757
1599,6754,2975
1600,57251,24321
1601,52414,22312
1602,61202,25982
1603,76231,32334
1604,5087,2229
1605,114282,48423
1606,128260,54458
1607,115149,48806
1608,117262,49698
1609,56238,23906
1610,50911,21691
1611,116477,49366
1612,65787,27930
1613,70007,29725
1614,35825,15340
1615,6102,2675
1616,127766,54255
1617,102482,43362
1618,420,173
1619,48232,20560
1620,55389,23547
1621,72016,30577
1622,9770,4225
1623,11550,4999
1624,76808,32553
1625,117598,49842
1626,129603,55006
1627,84710,35947
1628,99923,42287
1629,118384,50197
1630,55526,23610
1631,118089,50059
1632,90194,38167
1633,11521,4983
1634,38166,16341
1635,106996,45289
1636,14845,6395
1637,129216,54850
1638,58167,24697
1639,106274,44968
1640,19365,8297
1641,44024,18793
1642,129717,55058
1643,13618,5872
1644,118940,50422
1645,54419,23136
1646,104588,44249
1647,40968,17498
1648,114348,48448
1649,94831,40137
1650,51798,22074
1651,5631,2452
1652,120433,51067
1653,32626,13988
1654,90586,38334
1655,83218,35316
1656,2436,1056
1657,53214,22622
1658,57843,24562
1659,9442,4084
1660,62235,26432
1661,101951,43143
1662,37041,15845
1663,11344,4918
1664,57220,24309
1665,48580,20714
1666,74031,31407
1667,69259,29409
