rank0,csv_row_index0,working_index0
142,49246,20996
143,129281,54877
144,35646,15269
145,48632,20734
146,125817,53415
147,56124,23857
148,15588,6711
149,57651,24480
150,54295,23088
151,102211,43253
152,86794,36817
153,78883,33432
154,24715,10583
155,81272,34475
156,97120,41108
157,22217,9512
158,34921,14962
159,35313,15126
160,30879,13214
161,80011,33911
162,20205,8651
163,61845,26267
164,92751,39267
165,70675,30011
166,124735,52959
167,106242,44955
168,113360,48046
169,102102,43202
170,86166,36566
171,114467,48495
172,121945,51710
173,15074,6498
174,54798,23297
175,123024,52174
176,42364,18096
177,21041,9026
178,97410,41222
179,125514,53296
180,79447,33673
181,17649,7585
182,106490,45065
183,103399,43733
184,7074,3113
185,34946,14975
186,83329,35373
187,45620,19466
188,34927,14966
189,106111,44899
190,46197,19698
191,78505,33292
192,87504,37079
193,98891,41858
194,99861,42258
195,123648,52472
196,37571,16085
197,99107,41940
198,8883,3842
199,52122,22195
200,2744,1185
201,32042,13729
202,31431,13449
203,110706,46889
204,63398,26904
205,127220,54019
206,76846,32568
207,108293,45854
208,71379,30315
209,86871,36845
210,105319,44562
211,46959,20026
212,47915,20411
213,12053,5205
214,56652,24082
215,7855,3422
216,53148,22599
217,61906,26295
218,129121,54811
219,2320,1001
220,102114,43209
221,106454,45047
222,122143,51799
223,49701,21184
224,74903,31765
225,2205,946
226,5275,2304
227,66519,28241
228,39030,16675
229,14542,6262
230,27130,11608
231,29216,12487
232,31313,13397
233,6454,2849
234,12823,5528
235,65440,27788
236,68565,29132
237,83545,35463
238,62059,26367
239,92436,39132
240,120508,51105
241,86002,36500
242,119942,50859
243,51445,21918
244,30989,13262
245,129846,55115
246,124986,53064
247,35812,15335
248,58821,24975
249,74298,31528
250,82023,34811
251,118628,50287
252,72619,30826
253,69244,29401
254,13028,5617
255,117661,49870
256,18226,7836
257,40174,17167
258,36829,15756
259,108657,46007
260,108215,45819
261,1210,507
262,59106,25092
263,83553,35466
264,100538,42564
265,102800,43494
266,45002,19214
267,34798,14906
268,71188,30236
269,7000,3091
270,44127,18842
271,104529,44220
272,77759,32964
273,59368,25207
274,119097,50488
275,127203,54011
276,68096,28926
277,36803,15740
278,82099,34840
279,50576,21558
280,82837,35151
281,58773,24958
282,119808,50800
283,117254,49694
284,26336,11263
285,87715,37164
286,94833,40139
287,16096,6928
288,19204,8229
289,38696,16554
290,111893,47387
291,28474,12180
292,53988,22963
293,64630,27434
294,70772,30050
295,48717,20766
296,109012,46165
297,93222,39449
298,38252,16376
299,89859,38025
300,119384,50608
301,23591,10105
302,45643,19473
303,21647,9276
304,7232,3178
305,90562,38322
306,27608,11794
307,40052,17109
308,11880,5129
309,99219,41987
310,58006,24632
311,68103,28929
312,88650,37535
313,69630,29561
314,107030,45305
315,102150,43229
316,112367,47630
317,120190,50966
318,101717,43051
319,15865,6828
320,8891,3845
321,37203,15922
322,42092,17980
323,62289,26456
324,46539,19834
325,24970,10700
326,77494,32842
327,12757,5506
328,108682,46020
329,72924,30957
330,572,240
331,20112,8613
332,43199,18445
333,23874,10234
334,48067,20474
335,103908,43949
336,70053,29749
337,104684,44295
338,39678,16957
339,98912,41868
340,12379,5334
341,4464,1960
342,49543,21114
343,96045,40635
344,5011,2197
345,11033,4785
346,99871,42262
347,19424,8318
348,53985,22961
349,78870,33426
350,115927,49137
351,25505,10908
352,47516,20256
353,63239,26846
354,99313,42025
355,96769,40954
356,57936,24603
357,53456,22731
358,44277,18901
359,118326,50168
360,129682,55043
361,46591,19856
362,128480,54550
363,113073,47935
364,3994,1755
365,33776,14483
366,104320,44126
367,80255,34015
368,113056,47926
369,126593,53744
370,60751,25788
371,48925,20857
372,78222,33175
373,101675,43026
374,87672,37152
375,8207,3560
376,55742,23706
377,2714,1170
378,103414,43741
379,73516,31189
380,67212,28540
381,117909,49975
382,25519,10913
383,77971,33061
384,94748,40102
385,17523,7532
386,91858,38890
387,56687,24101
388,13310,5741
389,9819,4247
390,6463,2855
391,111962,47430
392,15338,6613
393,16858,7258
394,91096,38551
395,92801,39289
396,58764,24952
397,33549,14392
398,16077,6919
399,34289,14680
400,126996,53933
401,123521,52411
402,38118,16322
403,37069,15862
404,34852,14934
405,899,384
406,95468,40406
407,105643,44702
408,80897,34327
409,43816,18705
410,129314,54890
411,127117,53983
412,2322,1003
413,62880,26697
414,81849,34736
415,26487,11328
416,47165,20121
417,130199,55258
418,45607,19459
419,17579,7558
420,27832,11898
421,70136,29783
422,66629,28295
423,24849,10640
424,13470,5809
425,66151,28081
426,76036,32248
427,700,299
428,119999,50880
429,54219,23057
430,43999,18782
431,95218,40307
432,35589,15251
433,69588,29543
434,57413,24384
435,60880,25843
436,66417,28193
437,45696,19493
438,114273,48420
439,18745,8043
440,111991,47442
441,91009,38515
442,102360,43309
443,93325,39489
444,97270,41164
445,123343,52326
446,87915,37237
447,96994,41056
448,113640,48161
449,44941,19190
450,2206,947
451,27732,11853
452,15062,6493
453,105210,44511
454,65942,27997
455,82013,34805
456,93677,39646
457,73226,31079
458,13364,5761
459,53252,22637
460,126117,53545
461,69968,29708
462,88975,37681
463,59909,25432
464,103826,43915
465,124034,52648
466,62367,26488
467,70860,30090
468,109273,46282
469,92316,39084
470,45457,19398
471,69272,29414
472,68172,28958
473,8632,3729
474,12012,5190
475,60699,25767
476,45422,19389
477,109178,46237
478,101992,43158
479,8099,3516
480,120167,50955
481,54715,23261
482,45139,19276
483,78917,33451
484,65824,27948
485,54349,23111
486,84,36
487,86367,36649
488,114070,48335
489,30897,13223
490,13235,5710
491,69149,29370
492,23995,10281
493,102518,43379
494,129871,55123
495,55291,23506
496,48100,20493
497,47168,20122
498,102896,43535
499,29006,12391
500,2883,1245
501,21066,9035
502,118637,50290
503,11930,5155
504,17148,7381
505,27066,11587
506,97872,41420
507,68162,28954
508,110672,46873
509,23318,9982
510,85340,36214
511,98679,41778
512,7978,3473
513,84527,35868
514,70398,29899
515,94358,39941
516,32308,13856
517,85148,36125
518,22835,9770
519,122599,51983
520,39783,17002
521,120473,51090
522,95267,40326
523,97723,41356
524,28033,11990
525,119663,50737
526,15029,6476
527,11908,5140
528,81202,34449
529,135,61
530,45145,19280
531,101343,42889
532,10654,4616
533,127569,54160
534,107756,45619
535,4905,2152
536,81188,34444
537,42840,18293
538,62212,26425
539,102415,43333
540,93003,39369
541,88866,37636
542,81559,34608
543,51374,21882
544,85973,36489
545,83108,35264
546,11749,5076
547,92552,39177
548,17905,7696
549,109246,46271
550,48767,20786
551,6040,2642
552,65330,27741
553,94878,40153
554,27779,11872
555,5765,2513
556,62324,26470
557,23574,10093
558,107992,45723
559,86738,36796
560,10060,4352
561,106255,44961
562,66039,28032
563,108156,45789
564,8406,3640
565,128758,54663
566,81925,34766
567,98414,41668
568,29194,12477
569,128395,54513
570,58487,24842
571,130426,55372
572,7500,3290
573,102976,43562
574,96131,40668
575,106025,44859
576,34311,14691
577,24720,10585
578,45914,19584
579,56182,23881
580,115829,49109
581,27986,11965
582,90460,38270
583,38625,16526
584,19353,8293
585,124673,52930
586,32246,13831
587,76605,32480
588,62028,26351
589,123551,52427
590,75520,32033
591,35781,15321
592,28784,12298
593,2318,999
594,125601,53332
595,14159,6099
596,114154,48372
597,16288,7003
598,117324,49719
599,115136,48800
600,58007,24633
601,37773,16170
602,21414,9179
603,54470,23158
604,85045,36086
605,86313,36626
606,51689,22025
607,54389,23122
608,22156,9486
609,102843,43510
610,91848,38886
611,14708,6341
612,64516,27391
613,12990,5597
614,39862,17037
615,105790,44761
616,53133,22591
617,32041,13728
618,33362,14309
619,45968,19607
620,103716,43868
621,63260,26854
622,14816,6377
623,76742,32522
624,88079,37303
625,113218,47989
626,126107,53541
627,24695,10573
628,44002,18784
629,83819,35585
630,32330,13868
631,56694,24103
632,41566,17750
633,53343,22680
634,93765,39678
635,61265,26012
636,75082,31845
637,58952,25025
638,102320,43295
639,126270,53610
640,31838,13631
641,46859,19975
642,64352,27312
643,31800,13609
644,66499,28231
645,122388,51892
646,126322,53631
647,46880,19990
648,78438,33262
649,32323,13863
650,111237,47114
651,91695,38829
652,116055,49185
653,2469,1073
654,119006,50453
655,89833,38017
656,118467,50232
657,121104,51349
658,94617,40050
659,104694,44302
660,68990,29309
661,10704,4640
662,1904,816
663,652,271
664,105650,44704
665,72690,30863
666,123676,52486
667,113644,48164
668,15572,6704
669,40149,17153
670,29742,12723
671,118023,50028
672,119704,50754
673,54784,23290
674,35565,15239
675,42790,18278
676,404,166
677,78255,33187
678,51365,21877
679,119610,50709
680,20691,8880
681,118825,50369
682,117530,49817
683,7451,3269
684,57370,24365
685,70320,29862
686,61079,25927
687,110637,46853
688,53163,22604
689,62893,26704
690,114203,48393
691,101098,42794
692,43724,18665
693,29706,12705
694,30916,13229
695,33376,14315
696,47632,20301
697,53751,22856
698,52854,22485
699,121095,51344
700,123411,52362
701,63900,27126
702,107361,45458
703,41070,17542
704,6359,2801
705,26486,11327
706,70484,29931
707,77204,32711
708,54696,23252
709,123305,52305
710,92173,39029
711,50558,21549
712,19852,8512
713,74958,31786
714,29384,12559
715,90199,38169
716,79569,33728
717,20932,8987
718,117610,49849
719,113516,48107
720,75038,31824
721,39207,16768
722,37818,16187
723,68883,29261
724,113906,48268
725,53797,22876
726,42889,18317
727,76361,32377
728,105816,44777
729,76910,32592
730,105046,44448
731,104867,44371
732,114143,48367
733,19396,8307
734,126661,53778
735,35803,15331
736,94280,39903
737,20510,8800
738,48552,20697
739,124679,52931
740,100495,42541
741,88907,37652
742,18710,8029
743,75130,31866
744,126470,53690
745,53034,22555
746,65155,27673
747,7161,3147
748,109239,46266
749,113907,48269
750,42866,18305
751,107752,45618
752,87551,37101
753,16859,7259
754,50146,21384
755,122528,51952
756,123710,52500
757,117908,49974
758,128386,54506
759,9319,4027
760,7526,3303
761,61326,26036
762,61115,25943
763,114437,48485
764,13603,5865
765,32671,14005
766,82730,35110
767,84133,35703
768,112556,47715
769,95604,40456
770,14028,6041
771,36122,15453
772,118187,50104
773,118404,50203
774,26527,11348
775,111934,47411
776,94288,39907
777,51146,21788
778,80819,34290
779,32117,13767
780,72713,30871
781,30469,13037
782,106375,45013
783,57788,24540
784,130007,55176
785,10687,4632
786,92054,38977
787,83202,35309
788,20371,8731
789,43638,18635
790,126681,53790
791,39896,17054
792,90722,38386
793,83191,35302
794,4214,1839
795,67656,28734
796,95956,40593
797,18125,7789
798,23602,10111
799,75108,31858
800,3732,1637
801,81358,34515
802,4049,1781
803,125881,53443
804,88849,37626
805,56712,24110
806,41215,17595
807,87756,37180
808,14029,6042
809,25032,10720
810,19334,8283
811,90044,38108
812,57237,24316
813,31249,13373
814,2731,1178
815,88911,37653
816,68497,29100
817,54035,22982
818,107344,45448
819,28192,12055
820,16029,6904
821,85585,36318
822,78504,33291
823,122951,52145
824,112357,47623
825,49913,21285
826,35566,15240
827,32601,13975
828,86890,36852
829,26304,11249
830,96482,40822
831,42073,17969
832,59165,25119
833,127989,54346
834,82941,35191
835,69522,29515
836,5023,2204
837,22780,9746
838,95643,40470
839,47827,20376
840,18640,8002
841,73269,31099
842,47904,20405
843,34575,14807
844,61339,26041
845,122910,52125
846,61898,26290
847,104575,44240
848,78329,33211
849,114392,48465
850,113182,47975
851,116124,49213
852,52834,22476
853,113969,48293
854,8710,3759
855,103717,43869
856,70504,29942
857,116433,49344
858,95787,40520
859,50573,21555
860,77447,32819
861,28213,12069
862,81628,34634
863,86895,36853
864,60828,25825
865,129106,54804
866,8424,3646
867,20037,8579
868,13977,6020
869,45956,19600
870,76008,32232
871,119444,50632
872,129546,54980
873,1964,843
874,107421,45482
875,14484,6241
876,14010,6035
877,89562,37899
878,22453,9605
879,121847,51667
880,115129,48794
881,65023,27610
882,118674,50307
883,114759,48625
884,15804,6800
885,786,336
886,106844,45224
887,122404,51898
888,8385,3633
889,17652,7587
890,117740,49905
891,74435,31583
892,107792,45633
893,36052,15430
894,35975,15400
895,45146,19281
896,113485,48096
897,53275,22650
898,118912,50411
899,24119,10334
900,60120,25529
901,118948,50427
902,18621,7991
903,48760,20783
904,124509,52857
905,78863,33423
906,94079,39796
907,129197,54840
908,1530,662
909,14879,6415
910,31911,13664
911,53274,22649
912,99087,41936
913,1448,625
914,14904,6425
915,119847,50815
916,73216,31074
917,98947,41880
918,100583,42592
919,87722,37167
920,64744,27484
921,72798,30906
922,68643,29170
923,17659,7590
924,78523,33299
925,112114,47499
926,6265,2754
927,34699,14866
928,110051,46600
929,62976,26739
930,57500,24424
931,47609,20290
932,124850,53006
933,106305,44983
934,45900,19580
935,10613,4599
936,44395,18953
937,123957,52615
938,75131,31867
939,103228,43670
940,127737,54241
941,49179,20962
942,26731,11444
943,83222,35319
944,110384,46738
945,10628,4603
946,78756,33376
947,11991,5180
948,95109,40267
949,52532,22358
950,112120,47503
951,58705,24924
952,57522,24435
953,106755,45182
954,87435,37056
955,79200,33564
956,66717,28332
957,112644,47756
958,11687,5050
959,116128,49216
960,11474,4968
961,5185,2268
962,34196,14639
963,6441,2844
964,119553,50682
965,49235,20991
966,43006,18362
967,35033,15011
968,11318,4905
969,49308,21011
970,8596,3717
971,34419,14740
972,99503,42100
973,60153,25540
974,6535,2891
975,123507,52402
976,81012,34377
977,56091,23843
978,94385,39954
979,33476,14363
980,53621,22799
981,10997,4771
982,24216,10377
983,107551,45540
984,52622,22393
985,14425,6217
986,51825,22084
987,43231,18459
988,13139,5666
989,111214,47106
990,56429,23991
991,773,330
992,121469,51507
993,27037,11571
994,76438,32411
995,80741,34255
996,127692,54224
997,108824,46080
998,61655,26182
999,27172,11622
1000,121860,51674
1001,3147,1378
1002,53350,22683
1003,10906,4730
1004,37481,16045
1005,102990,43569
1006,108643,46003
1007,68068,28913
1008,121844,51665
1009,20834,8943
1010,19524,8359
1011,117866,49962
1012,798,341
1013,43688,18655
1014,48462,20665
1015,119961,50867
1016,15228,6561
1017,80559,34167
1018,60341,25613
1019,32804,14060
1020,100011,42319
1021,99877,42266
1022,9070,3921
1023,72708,30868
1024,43923,18748
1025,81431,34547
1026,21539,9233
1027,24808,10626
1028,117520,49811
1029,76521,32446
1030,53641,22808
1031,62807,26663
1032,11784,5092
1033,123227,52270
1034,7296,3204
1035,120674,51177
1036,40409,17251
1037,44473,18994
1038,80959,34356
1039,9291,4014
1040,106625,45122
1041,77020,32632
1042,31948,13684
1043,130423,55370
1044,99259,42002
1045,116122,49211
1046,3688,1617
1047,53290,22657
1048,21433,9188
1049,57056,24249
1050,3402,1500
1051,31704,13563
1052,39169,16752
1053,49799,21229
1054,15799,6799
1055,2466,1070
1056,114733,48616
1057,11980,5176
1058,26012,11140
1059,93215,39445
1060,57517,24432
1061,16095,6927
1062,4618,2021
1063,1082,448
1064,74343,31544
1065,118754,50337
1066,38958,16649
1067,19422,8317
1068,93184,39435
1069,18144,7799
1070,109812,46492
1071,126337,53637
1072,83725,35538
1073,121251,51407
1074,75359,31965
1075,24693,10571
1076,102583,43399
1077,73155,31049
1078,99874,42265
1079,12952,5581
1080,83638,35504
1081,1314,560
1082,45370,19370
1083,112592,47734
1084,37683,16132
1085,77785,32973
1086,113463,48089
1087,57697,24501
1088,35618,15259
1089,40813,17432
1090,119345,50591
1091,123114,52216
1092,72674,30854
1093,115421,48926
1094,52163,22212
1095,1307,556
1096,98407,41663
1097,91676,38823
1098,117339,49728
1099,46792,19945
1100,64437,27356
1101,95609,40458
1102,50293,21448
1103,82836,35150
1104,108361,45884
1105,8234,3569
1106,40827,17441
1107,106976,45279
1108,94622,40052
1109,74173,31476
1110,10676,4628
1111,16215,6973
1112,43793,18694
1113,47277,20157
1114,63593,26984
1115,60322,25604
1116,118274,50146
1117,92963,39356
1118,106602,45111
1119,43508,18589
1120,47093,20090
1121,87382,37033
1122,26079,11164
1123,50066,21356
1124,104665,44285
1125,38651,16539
1126,9198,3977
1127,11843,5117
1128,79016,33491
1129,110364,46727
1130,29224,12491
1131,128185,54429
1132,18137,7795
1133,126638,53765
1134,123272,52287
1135,11541,4994
1136,100548,42569
1137,106339,44995
1138,87497,37076
1139,114173,48379
1140,125141,53126
1141,78743,33372
1142,6727,2963
1143,13261,5722
1144,72589,30812
1145,69273,29415
1146,79384,33646
1147,88874,37641
1148,129222,54854
1149,33928,14542
1150,244,110
1151,88812,37611
1152,26009,11138
1153,111053,47032
1154,107092,45333
1155,83716,35532
1156,113897,48264
1157,25751,11030
1158,77720,32950
1159,125820,53416
1160,108278,45847
1161,106770,45191
1162,64084,27206
1163,38441,16455
1164,16011,6895
1165,100103,42361
1166,101233,42855
1167,54174,23037
1168,105334,44570
1169,111972,47434
1170,66020,28028
1171,61844,26266
1172,2967,1289
1173,69926,29687
1174,21893,9378
1175,2008,865
1176,97779,41376
1177,43624,18626
1178,108319,45866
1179,84693,35938
1180,109176,46236
1181,115510,48966
1182,84571,35889
1183,1291,546
1184,99127,41948
1185,33260,14263
1186,47902,20404
1187,78926,33454
1188,102713,43453
1189,104663,44284
1190,13453,5800
1191,121332,51443
1192,114046,48325
1193,31241,13368
1194,124997,53071
1195,37968,16257
1196,101485,42951
1197,4885,2143
1198,728,309
1199,54442,23146
1200,41789,17844
1201,90245,38185
1202,127703,54231
1203,79389,33648
1204,110933,46984
1205,64671,27450
1206,116201,49251
1207,112125,47505
1208,12719,5491
1209,33756,14476
1210,33640,14438
1211,106177,44930
1212,24877,10657
1213,14596,6285
1214,33079,14187
1215,127492,54129
1216,112747,47797
1217,120314,51017
1218,100776,42671
1219,105461,44628
1220,68360,29034
1221,90407,38248
1222,107803,45639
1223,112900,47870
1224,51187,21806
1225,28032,11989
1226,75929,32199
1227,128533,54578
1228,115704,49060
1229,81366,34519
1230,30291,12963
1231,84768,35974
1232,93142,39422
1233,83776,35563
1234,30173,12910
1235,94969,40196
1236,108130,45778
1237,114771,48627
1238,116692,49460
1239,113988,48301
1240,95690,40487
1241,62708,26626
1242,13745,5932
1243,9459,4092
1244,33397,14326
1245,50184,21398
1246,117888,49968
1247,69439,29477
1248,65535,27829
1249,69210,29392
1250,10413,4509
1251,69858,29660
1252,41323,17640
1253,81393,34531
1254,110310,46705
1255,31545,13501
1256,23592,10106
1257,102983,43566
1258,8611,3721
1259,116909,49550
1260,3358,1478
1261,84899,36025
1262,69075,29340
1263,5133,2248
1264,24506,10490
1265,65247,27712
1266,127690,54222
1267,37970,16259
1268,82138,34858
1269,23126,9900
1270,6299,2772
1271,73961,31380
1272,88315,37397
1273,108936,46132
1274,125855,53433
1275,69192,29386
1276,59542,25276
1277,109029,46171
1278,4796,2101
1279,53871,22912
1280,88317,37398
1281,22365,9572
1282,92287,39070
1283,72319,30699
1284,120382,51044
1285,124570,52888
1286,48415,20648
1287,66160,28083
1288,54888,23340
1289,49135,20949
1290,361,146
1291,119564,50688
1292,41651,17784
1293,52078,22175
1294,54265,23074
1295,25625,10969
1296,125314,53211
1297,128646,54623
1298,115193,48823
1299,29136,12452
1300,34390,14725
1301,96157,40678
1302,112414,47655
1303,98292,41606
1304,109475,46354
1305,96382,40771
1306,80091,33943
1307,12706,5484
1308,108907,46119
1309,9415,4073
1310,61881,26282
1311,64164,27234
1312,99138,41955
1313,31947,13683
1314,60757,25791
1315,86168,36568
1316,76641,32488
1317,24384,10439
1318,24091,10320
1319,36327,15539
1320,4977,2185
1321,124525,52865
1322,119893,50837
1323,110106,46622
1324,70622,29991
1325,44064,18808
1326,67863,28830
1327,23050,9870
1328,75605,32073
1329,70433,29911
1330,10136,4381
1331,129804,55100
1332,37611,16102
1333,119439,50628
1334,78035,33089
1335,96020,40619
1336,25131,10760
1337,96269,40729
1338,126161,53570
1339,119016,50457
1340,123614,52454
1341,125424,53258
1342,33933,14545
1343,82790,35138
1344,61722,26216
1345,26609,11390
1346,128808,54681
1347,121419,51488
1348,129400,54921
1349,102889,43533
1350,122167,51810
1351,86045,36520
1352,42234,18036
1353,93191,39439
1354,146,66
1355,51604,21985
1356,82747,35116
1357,10911,4733
1358,96073,40645
1359,65384,27761
1360,67343,28594
1361,103364,43720
1362,11153,4832
1363,1939,830
1364,48147,20515
1365,30485,13040
1366,32607,13977
1367,82470,35001
1368,99347,42038
1369,127949,54326
1370,81577,34612
1371,66255,28122
1372,69616,29557
1373,71170,30227
1374,19300,8269
1375,31022,13281
1376,24072,10312
1377,95355,40359
1378,92621,39213
1379,21666,9282
1380,73619,31241
1381,18626,7993
1382,124688,52935
1383,95034,40230
1384,94218,39872
1385,21746,9322
1386,27490,11749
1387,118131,50076
1388,63995,27161
1389,36105,15446
1390,4280,1872
1391,120671,51176
1392,41965,17923
1393,50759,21633
1394,74695,31690
1395,65433,27786
1396,110349,46722
1397,124978,53062
1398,130254,55285
1399,86423,36672
1400,85260,36179
1401,121047,51325
1402,20590,8833
1403,9604,4155
1404,78928,33455
1405,35287,15116
1406,87267,36991
1407,122739,52050
1408,37121,15884
1409,42072,17968
1410,73634,31246
1411,43205,18448
1412,14559,6271
1413,74403,31571
1414,45754,19522
1415,127797,54267
1416,18612,7986
1417,88255,37373
1418,24708,10580
1419,88357,37419
1420,55733,23699
1421,122278,51849
1422,118445,50224
1423,81719,34681
1424,67987,28880
1425,33958,14554
1426,34136,14616
1427,976,405
1428,20978,9002
1429,94522,40012
1430,6052,2650
1431,3413,1506
1432,64366,27318
1433,49679,21174
1434,97713,41351
1435,33061,14180
1436,93430,39535
1437,52195,22223
1438,85796,36414
1439,2597,1120
1440,119738,50770
1441,20845,8951
1442,64363,27316
1443,54820,23306
1444,86251,36599
1445,64795,27502
1446,56677,24095
1447,7419,3256
1448,70047,29745
1449,36435,15582
1450,98508,41708
1451,49010,20891
1452,105805,44769
1453,124668,52928
1454,122129,51790
1455,82673,35084
1456,89863,38028
1457,8371,3623
1458,92402,39118
1459,98036,41496
1460,81379,34527
1461,83963,35647
1462,26661,11415
1463,59294,25168
1464,125608,53336
1465,79345,33629
1466,105787,44760
1467,51728,22045
1468,55300,23511
1469,89834,38018
1470,45735,19511
1471,49057,20906
1472,39872,17043
1473,36560,15640
1474,78444,33266
1475,63110,26791
1476,117528,49816
1477,38167,16342
1478,84100,35695
1479,86796,36819
1480,15615,6728
1481,87150,36945
1482,66051,28037
1483,106178,44931
1484,39816,17013
1485,29625,12665
1486,69675,29582
1487,27067,11588
1488,97804,41389
1489,67499,28664
1490,121335,51446
1491,91078,38546
1492,76674,32497
1493,57139,24273
1494,72233,30666
1495,57402,24379
1496,16088,6925
1497,3424,1511
1498,70234,29825
1499,78914,33449
1500,98321,41622
1501,42616,18204
1502,38595,16513
1503,129275,54875
1504,129999,55173
1505,65309,27734
1506,108896,46113
1507,52480,22333
1508,26754,11456
1509,16523,7107
1510,77115,32675
1511,74475,31600
1512,70018,29733
1513,115361,48899
1514,45366,19369
1515,45440,19393
1516,52780,22449
1517,123896,52588
1518,37183,15913
1519,10339,4474
1520,25973,11125
1521,47490,20243
1522,57610,24469
1523,117777,49920
1524,99394,42058
1525,111998,47445
1526,107360,45457
1527,86186,36576
1528,67524,28675
1529,37094,15875
1530,13555,5845
1531,61175,25968
1532,8496,3679
1533,115255,48847
1534,11231,4868
1535,121205,51390
1536,34811,14913
1537,98965,41892
1538,91039,38528
1539,82774,35131
1540,68330,29021
1541,29131,12450
1542,15241,6567
1543,13779,5946
1544,32193,13809
1545,57541,24446
1546,98794,41823
1547,57753,24524
1548,56108,23847
1549,124031,52647
1550,31470,13468
1551,62610,26581
1552,6182,2718
1553,37433,16023
1554,13628,5878
1555,54033,22980
1556,15665,6744
1557,51567,21970
1558,52374,22298
1559,96314,40744
1560,16822,7239
1561,1528,660
1562,88682,37549
1563,95663,40478
1564,114831,48659
1565,119598,50704
1566,128339,54485
1567,66165,28087
1568,72725,30875
1569,89740,37977
1570,8674,3743
1571,46681,19894
1572,66324,28150
1573,108729,46041
1574,3575,1572
1575,130141,55230
1576,55739,23703
1577,55939,23786
1578,103453,43755
1579,61347,26046
1580,120281,51005
1581,125985,53482
1582,46041,19642
1583,99061,41925
1584,22689,9706
1585,126132,53553
1586,25600,10953
1587,28652,12242
1588,89442,37858
1589,81623,34630
1590,121423,51490
1591,17977,7724
1592,104577,44242
1593,74185,31483
1594,68050,28907
1595,77324,32765
1596,95621,40463
1597,118130,50075
1598,32414,13903
1599,49260,20999
1600,70112,29771
1601,44073,18812
1602,91629,38799
1603,38816,16595
1604,48805,20797
1605,81568,34610
1606,72974,30975
1607,123055,52191
1608,87306,37008
1609,39825,17018
1610,109367,46318
1611,41177,17581
1612,30568,13075
1613,26412,11294
1614,28985,12382
1615,24726,10589
1616,90614,38342
1617,53842,22897
1618,13379,5766
1619,79205,33566
1620,32418,13905
1621,123921,52599
1622,35056,15021
1623,3158,1382
1624,20567,8823
1625,106341,44996
1626,69065,29336
1627,12001,5184
1628,11918,5146
1629,34826,14920
1630,111368,47158
1631,72066,30597
1632,41371,17659
1633,112230,47561
1634,96962,41042
1635,27510,11759
1636,102056,43183
1637,36844,15763
1638,37761,16161
1639,1684,725
1640,112310,47599
1641,114557,48531
1642,55857,23744
1643,96982,41048
1644,122985,52156
1645,22312,9553
1646,61067,25922
1647,32404,13898
1648,43288,18490
1649,96949,41036
1650,4768,2089
1651,30754,13153
1652,31195,13344
1653,12124,5231
1654,88123,37323
1655,101561,42976
1656,103538,43803
1657,68745,29207
1658,47975,20435
1659,118258,50139
1660,69672,29581
1661,60730,25781
1662,39698,16966
1663,101113,42803
1664,122989,52159
1665,111005,47016
1666,111137,47076
1667,65101,27650
