rank0,csv_row_index0,working_index0
544,87100,36923
545,5748,2506
546,66310,28147
547,62758,26647
548,61803,26249
549,69494,29504
550,29836,12766
551,64391,27329
552,116886,49540
553,51522,21953
554,57930,24599
555,9740,4212
556,128995,54755
557,66228,28109
558,63702,27038
559,104235,44095
560,9070,3921
561,50253,21430
562,70151,29790
563,28611,12231
564,23050,9870
565,108210,45815
566,22484,9621
567,55832,23735
568,125660,53356
569,2611,1130
570,38210,16360
571,2690,1161
572,114357,48453
573,86107,36544
574,123009,52166
575,34503,14775
576,448,187
577,37941,16243
578,115626,49025
579,101759,43068
580,96717,40932
581,50066,21356
582,82355,34951
583,65695,27892
584,34163,14626
585,83865,35610
586,36277,15515
587,87708,37162
588,9540,4129
589,44865,19163
590,21103,9052
591,74969,31791
592,95755,40509
593,121560,51554
594,8316,3599
595,69433,29473
596,4445,1952
597,120933,51284
598,71925,30539
599,19119,8189
600,48254,20571
601,129221,54853
602,122092,51775
603,85870,36449
604,105191,44505
605,117850,49954
606,41848,17870
607,24229,10380
608,69415,29470
609,38329,16410
610,118864,50389
611,107851,45658
612,10986,4763
613,88562,37495
614,9376,4054
615,94266,39896
616,112591,47733
617,10532,4553
618,21750,9324
619,10582,4580
620,63241,26847
621,59226,25143
622,72176,30643
623,40637,17349
624,6182,2718
625,39644,16940
626,67528,28677
627,9272,4003
628,92903,39335
629,32779,14045
630,14294,6164
631,98853,41839
632,74725,31703
633,44481,18998
634,17932,7706
635,102947,43554
636,14904,6425
637,32848,14076
638,54250,23066
639,48076,20478
640,107318,45437
641,98343,41634
642,124310,52778
643,26423,11299
644,20916,8981
645,57053,24248
646,29213,12485
647,39381,16834
648,27606,11793
649,128026,54356
650,12828,5530
651,107127,45352
652,101721,43054
653,98403,41662
654,99656,42171
655,79627,33752
656,2736,1181
657,18891,8096
658,44133,18844
659,13435,5789
660,19680,8438
661,64725,27474
662,124062,52664
663,49105,20929
664,127346,54069
665,25158,10768
666,70976,30147
667,25048,10728
668,29136,12452
669,50862,21672
670,41600,17764
671,46199,19699
672,90073,38119
673,129001,54756
674,33498,14370
675,98144,41548
676,76961,32609
677,8677,3745
678,108027,45738
679,829,356
680,115171,48815
681,75950,32207
682,90878,38454
683,47418,20211
684,125771,53397
685,129104,54802
686,56243,23908
687,34757,14890
688,75590,32067
689,103108,43619
690,1485,642
691,2011,866
692,11100,4815
693,29542,12626
694,19525,8360
695,129551,54983
696,96959,41040
697,76200,32322
698,41040,17531
699,31656,13546
700,92049,38973
701,73365,31133
702,38140,16328
703,104684,44295
704,33569,14403
705,15873,6832
706,130427,55373
707,113672,48176
708,220,102
709,19654,8426
710,55505,23598
711,24802,10623
712,96439,40801
713,79330,33622
714,3599,1583
715,125457,53274
716,43753,18676
717,79384,33646
718,85973,36489
719,117740,49905
720,65184,27682
721,71457,30340
722,130337,55332
723,44888,19175
724,126470,53690
725,18331,7877
726,63005,26753
727,46444,19796
728,40633,17346
729,128890,54717
730,108735,46042
731,80171,33978
732,91897,38911
733,114046,48325
734,33172,14228
735,6040,2642
736,42666,18224
737,10200,4408
738,78449,33270
739,27275,11659
740,16255,6986
741,15601,6719
742,93069,39397
743,106094,44891
744,95434,40391
745,87565,37107
746,80716,34240
747,67638,28725
748,19310,8273
749,1378,590
750,98508,41708
751,46842,19966
752,7454,3271
753,32840,14074
754,77045,32642
755,23346,9997
756,79279,33598
757,64714,27468
758,12109,5226
759,99856,42257
760,121373,51465
761,106205,44940
762,60337,25611
763,34697,14865
764,43570,18609
765,7372,3240
766,26076,11163
767,30233,12940
768,20869,8959
769,114206,48395
770,44616,19059
771,76423,32407
772,105251,44535
773,67656,28734
774,40869,17459
775,101750,43064
776,14484,6241
777,56563,24050
778,84788,35979
779,48624,20731
780,53249,22635
781,121714,51608
782,12383,5337
783,52417,22315
784,73243,31090
785,107924,45694
786,77420,32805
787,66807,28374
788,48450,20663
789,4331,1892
790,17063,7344
791,108091,45761
792,82855,35156
793,47218,20142
794,112987,47899
795,94347,39935
796,96845,40987
797,7205,3168
798,84388,35810
799,40575,17323
800,72641,30837
801,47687,20323
802,7919,3448
803,56813,24151
804,37142,15893
805,103071,43603
806,129457,54944
807,102800,43494
808,16046,6907
809,51251,21831
810,8507,3683
811,54635,23229
812,114552,48529
813,27116,11603
814,94852,40143
815,81682,34663
816,53482,22742
817,64713,27467
818,44085,18817
819,16557,7124
820,1156,481
821,88357,37419
822,77231,32722
823,65440,27788
824,96602,40874
825,110866,46952
826,106793,45204
827,62304,26461
828,122862,52100
829,35919,15379
830,128099,54393
831,119561,50685
832,453,191
833,119850,50818
834,8180,3549
835,61833,26260
836,64870,27542
837,91331,38661
838,124997,53071
839,112833,47834
840,78592,33321
841,31816,13618
842,8810,3804
843,47200,20137
844,67284,28569
845,45694,19492
846,101964,43148
847,75982,32219
848,60220,25566
849,79949,33883
850,17677,7595
851,128122,54403
852,115002,48741
853,99555,42125
854,66255,28122
855,125836,53422
856,42398,18115
857,21958,9399
858,84212,35734
859,85101,36106
860,85214,36152
861,105836,44784
862,79043,33499
863,9771,4226
864,92145,39018
865,73488,31174
866,25488,10905
867,107460,45499
868,35385,15155
869,6325,2784
870,22156,9486
871,97239,41153
872,99692,42182
873,115337,48888
874,35080,15032
875,63362,26891
876,93750,39673
877,23779,10190
878,112,49
879,77508,32849
880,29103,12435
881,4317,1885
882,115376,48906
883,77892,33024
884,53937,22938
885,111742,47322
886,99998,42313
887,65862,27962
888,116718,49470
889,38958,16649
890,66356,28166
891,8636,3731
892,116041,49179
893,48144,20513
894,50925,21698
895,91642,38806
896,28615,12233
897,125689,53367
898,34579,14809
899,68230,28978
900,120631,51160
901,10499,4541
902,65830,27949
903,77296,32753
904,13154,5673
905,90845,38440
906,36821,15749
907,46735,19915
908,90995,38506
909,71606,30408
910,74139,31456
911,3004,1312
912,71850,30501
913,80216,33995
914,76452,32418
915,88259,37375
916,102389,43321
917,43205,18448
918,26253,11227
919,41877,17881
920,34807,14911
921,22459,9608
922,9820,4248
923,108836,46084
924,106339,44995
925,75208,31898
926,98973,41896
927,71875,30514
928,108502,45941
929,117441,49771
930,77381,32787
931,43531,18595
932,39896,17054
933,16074,6917
934,76368,32380
935,126270,53610
936,105983,44845
937,100494,42540
938,41541,17740
939,66843,28389
940,32789,14049
941,125310,53209
942,107104,45341
943,127610,54179
944,2154,924
945,123565,52434
946,93099,39407
947,90262,38191
948,101620,43002
949,50461,21513
950,100111,42365
951,114346,48447
952,3049,1340
953,64353,27313
954,4693,2054
955,43241,18465
956,63625,27001
957,125022,53079
958,83679,35520
959,120830,51242
960,58522,24851
961,32393,13893
962,65424,27780
963,63627,27002
964,51711,22031
965,28780,12295
966,125520,53300
967,19161,8206
968,113418,48071
969,67303,28574
970,88726,37572
971,1729,748
972,28309,12107
973,6180,2716
974,17407,7477
975,73081,31018
976,11338,4915
977,6898,3037
978,111388,47168
979,109839,46504
980,18345,7883
981,52962,22532
982,99129,41949
983,41553,17745
984,111921,47401
985,66085,28053
986,75975,32217
987,64694,27461
988,8009,3485
989,81668,34656
990,69672,29581
991,3897,1708
992,97273,41166
993,74475,31600
994,58641,24900
995,13160,5676
996,53215,22623
997,66004,28022
998,56321,23939
999,108138,45782
1000,78085,33112
1001,77353,32774
1002,123566,52435
1003,21762,9327
1004,101063,42779
1005,2427,1053
1006,53016,22551
1007,76805,32551
1008,82893,35172
1009,92963,39356
1010,7296,3204
1011,61351,26048
1012,95478,40411
1013,10614,4600
1014,103070,43602
1015,74508,31611
1016,78679,33354
1017,14867,6405
1018,82356,34952
1019,36366,15555
1020,80930,34339
1021,28507,12190
1022,63109,26790
1023,37207,15925
1024,86192,36580
1025,30752,13152
1026,42406,18119
1027,98351,41638
1028,104552,44228
1029,17433,7492
1030,93021,39376
1031,1056,439
1032,110678,46878
1033,61312,26029
1034,12177,5250
1035,35234,15095
1036,66322,28149
1037,43139,18417
1038,24730,10591
1039,127015,53942
1040,46575,19847
1041,97986,41475
1042,112218,47552
1043,50850,21665
1044,130150,55235
1045,20573,8825
1046,41287,17628
1047,46222,19709
1048,84806,35987
1049,108276,45845
1050,6721,2960
1051,93176,39432
1052,104613,44259
1053,55450,23575
1054,48028,20455
1055,122189,51820
1056,24668,10563
1057,45917,19585
1058,62264,26445
1059,125565,53321
1060,69244,29401
1061,16017,6899
1062,119738,50770
1063,75998,32228
1064,18279,7850
1065,9331,4032
1066,123620,52459
1067,41912,17896
1068,33171,14227
1069,4719,2066
1070,28168,12045
1071,101008,42758
1072,51023,21738
1073,111972,47434
1074,62479,26533
1075,50473,21519
1076,86886,36851
1077,74185,31483
1078,119718,50762
1079,97387,41213
1080,81649,34643
1081,8769,3786
1082,92530,39168
1083,126067,53523
1084,121591,51563
1085,55164,23450
1086,69439,29477
1087,106625,45122
1088,23417,10023
1089,14917,6431
1090,114681,48587
1091,35814,15336
1092,69192,29386
1093,53936,22937
1094,92693,39242
1095,97300,41179
1096,83460,35435
1097,23256,9950
1098,124591,52897
1099,44657,19077
1100,86043,36518
1101,114928,48701
1102,46213,19705
1103,31294,13389
1104,17458,7505
1105,125238,53171
1106,38109,16318
1107,23370,10005
1108,41323,17640
1109,1127,468
1110,23455,10041
1111,112825,47830
1112,53675,22824
1113,83335,35376
1114,26266,11233
1115,71524,30367
1116,58025,24641
1117,41682,17799
1118,18746,8044
1119,14286,6158
1120,72339,30709
1121,13199,5694
1122,35121,15048
1123,86225,36590
1124,76645,32491
1125,2237,963
1126,12876,5547
1127,46681,19894
1128,59393,25216
1129,98810,41827
1130,34590,14814
1131,58701,24921
1132,129294,54884
1133,68961,29293
1134,119340,50587
1135,75522,32034
1136,77125,32679
1137,29219,12489
1138,97805,41390
1139,82210,34897
1140,67359,28606
1141,106772,45193
1142,77001,32620
1143,92891,39326
1144,109850,46513
1145,121005,51304
1146,12740,5500
1147,31765,13591
1148,45995,19621
1149,102740,43466
1150,63015,26756
1151,9988,4316
1152,45842,19562
1153,113206,47985
1154,126459,53684
1155,91105,38557
1156,15508,6671
1157,42903,18324
1158,58724,24931
1159,129100,54799
1160,10975,4759
1161,22087,9452
1162,41727,17821
1163,91981,38944
1164,34425,14743
1165,108034,45740
1166,60374,25626
1167,107485,45511
1168,30796,13169
1169,30145,12899
1170,49078,20916
1171,65336,27747
1172,67650,28730
1173,39665,16951
1174,128303,54473
1175,26429,11302
1176,30688,13122
1177,20695,8881
1178,122762,52065
1179,9609,4158
1180,39558,16907
1181,24464,10467
1182,31713,13569
1183,93371,39509
1184,96145,40675
1185,42394,18112
1186,112247,47569
1187,58320,24770
1188,45610,19461
1189,20299,8698
1190,558,234
1191,110277,46685
1192,37078,15868
1193,116523,49388
1194,11684,5047
1195,58208,24720
1196,107874,45671
1197,89098,37733
1198,93010,39372
1199,77291,32749
1200,6509,2881
1201,96179,40684
1202,29832,12764
1203,52807,22462
1204,90806,38424
1205,65970,28007
1206,11965,5170
1207,111025,47025
1208,10855,4704
1209,16389,7048
1210,12726,5493
1211,39195,16761
1212,96859,40995
1213,9677,4190
1214,3601,1584
1215,73615,31238
1216,87397,37038
1217,95381,40372
1218,61484,26110
1219,97051,41078
1220,50952,21713
1221,28417,12151
1222,76306,32358
1223,81796,34709
1224,73216,31074
1225,58573,24876
1226,93822,39700
1227,21826,9353
1228,28676,12250
1229,42648,18213
1230,76439,32412
1231,11080,4807
1232,31323,13401
1233,77651,32914
1234,81657,34649
1235,30609,13088
1236,21612,9263
1237,44384,18950
1238,123250,52277
1239,15044,6485
1240,77793,32978
1241,128109,54397
1242,107251,45408
1243,19411,8311
1244,117695,49885
1245,53836,22894
1246,90518,38303
1247,63635,27008
1248,100005,42317
1249,96457,40808
1250,53769,22865
1251,37060,15856
1252,119178,50526
1253,116963,49575
1254,53743,22851
1255,57909,24590
1256,43835,18711
1257,15796,6798
1258,37414,16015
1259,42072,17968
1260,124190,52724
1261,98724,41798
1262,946,396
1263,56660,24086
1264,122362,51882
1265,63598,26986
1266,114988,48736
1267,71051,30178
1268,122358,51881
1269,73771,31301
1270,104261,44102
1271,47436,20220
1272,17400,7473
1273,47826,20375
1274,8702,3756
1275,24038,10298
1276,67505,28667
1277,126129,53551
1278,43561,18606
1279,29242,12498
1280,99839,42248
1281,77667,32924
1282,23660,10142
1283,4004,1760
1284,86470,36686
1285,67216,28543
1286,56668,24090
1287,26140,11184
1288,54279,23081
1289,83822,35588
1290,103913,43952
1291,67825,28812
1292,57416,24386
1293,114817,48651
1294,21995,9412
1295,104782,44337
1296,69387,29455
1297,105808,44772
1298,8168,3542
1299,54738,23272
1300,96998,41057
1301,84031,35672
1302,80358,34067
1303,75740,32122
1304,44790,19135
1305,93406,39522
1306,3107,1364
1307,44861,19162
1308,3889,1704
1309,29316,12527
1310,84395,35815
1311,1369,587
1312,118099,50061
1313,9225,3989
1314,35053,15019
1315,70804,30066
1316,33584,14412
1317,119535,50673
1318,13996,6029
1319,76163,32303
1320,67787,28795
1321,37910,16228
1322,92564,39183
1323,61261,26011
1324,37773,16170
1325,29738,12720
1326,112374,47636
1327,62520,26546
1328,94915,40172
1329,2551,1103
1330,71468,30345
1331,80167,33975
1332,31217,13355
1333,118737,50330
1334,62969,26735
1335,114590,48551
1336,97901,41433
1337,51252,21832
1338,123176,52244
1339,84199,35730
1340,114315,48435
1341,73883,31349
1342,113812,48229
1343,15651,6739
1344,74495,31607
1345,27857,11905
1346,49552,21120
1347,95779,40518
1348,21024,9016
1349,56793,24145
1350,116054,49184
1351,62309,26463
1352,3732,1637
1353,47870,20395
1354,58087,24673
1355,10038,4343
1356,98155,41552
1357,78630,33331
1358,19976,8561
1359,89111,37738
1360,130108,55217
1361,46947,20019
1362,99538,42117
1363,94192,39862
1364,56964,24213
1365,4258,1863
1366,112838,47837
1367,64729,27476
1368,46515,19824
1369,119851,50819
1370,105819,44778
1371,87672,37152
1372,26790,11467
1373,50170,21394
1374,52690,22419
1375,42567,18188
1376,27503,11755
1377,16217,6975
1378,35308,15124
1379,58424,24816
1380,68178,28960
1381,77297,32754
1382,66480,28220
1383,125266,53183
1384,94297,39912
1385,21485,9210
1386,52868,22491
1387,119525,50667
1388,33894,14528
1389,34998,14996
1390,118839,50376
1391,18137,7795
1392,92936,39347
1393,54145,23018
1394,124113,52687
1395,111379,47164
1396,123601,52449
1397,22189,9498
1398,80448,34110
1399,14654,6312
1400,117172,49665
1401,116742,49481
1402,108590,45982
1403,101980,43156
1404,120501,51101
1405,88299,37389
1406,112097,47489
1407,106646,45131
1408,120617,51155
1409,106830,45218
1410,72106,30615
1411,19905,8529
1412,12158,5245
1413,62633,26594
1414,120585,51142
1415,55879,23751
1416,27665,11824
1417,3206,1401
1418,80735,34250
1419,1161,485
1420,82534,35028
1421,113272,48012
1422,17864,7674
1423,119848,50816
1424,104722,44313
1425,84367,35800
1426,37351,15988
1427,2250,972
1428,95913,40575
1429,41960,17920
1430,39143,16738
1431,94092,39803
1432,54597,23213
1433,118255,50137
1434,115757,49082
1435,20068,8592
1436,55045,23408
1437,39939,17069
1438,107324,45440
1439,27832,11898
1440,91622,38793
1441,3836,1681
1442,4042,1778
1443,100282,42446
1444,43693,18657
1445,70008,29726
1446,55549,23619
1447,22405,9588
1448,76976,32615
1449,84857,36008
1450,64024,27176
1451,89662,37940
1452,118674,50307
1453,43954,18758
1454,127909,54308
1455,50967,21717
1456,120470,51088
1457,15585,6709
1458,13586,5858
1459,3883,1701
1460,45979,19614
1461,61441,26091
1462,77613,32896
1463,11575,5007
1464,110178,46648
1465,53494,22748
1466,123137,52227
1467,43339,18508
1468,2566,1108
1469,30558,13068
1470,97752,41367
1471,110529,46805
1472,8772,3788
1473,30942,13240
1474,25798,11053
1475,54911,23352
1476,96738,40940
1477,60459,25661
1478,82901,35178
1479,3425,1512
1480,104995,44422
1481,14830,6388
1482,93998,39761
1483,86920,36860
1484,45221,19319
1485,117926,49982
1486,46654,19881
1487,83899,35621
1488,21712,9304
1489,64966,27583
1490,74128,31451
1491,112308,47598
1492,90368,38229
1493,128503,54561
1494,69714,29599
1495,22114,9465
1496,32422,13908
1497,53435,22725
1498,61772,26232
1499,86183,36574
1500,17351,7450
1501,38812,16594
1502,20404,8746
1503,5011,2197
1504,118429,50215
1505,113365,48050
1506,68037,28903
1507,61940,26313
1508,42561,18185
1509,100632,42620
1510,13401,5776
1511,53262,22643
1512,120273,51003
1513,17756,7628
1514,86738,36796
1515,61604,26161
1516,11490,4972
1517,28952,12371
1518,37422,16017
1519,118472,50234
1520,57150,24281
1521,115029,48752
1522,61567,26141
1523,41444,17695
1524,33912,14536
1525,127640,54196
1526,81404,34536
1527,100427,42510
1528,52422,22316
1529,60814,25819
1530,54455,23152
1531,38696,16554
1532,47143,20112
1533,52104,22184
1534,121414,51485
1535,12407,5352
1536,47713,20333
1537,107681,45592
1538,18440,7920
1539,25061,10735
1540,104808,44349
1541,66687,28319
1542,98695,41785
1543,82384,34962
1544,31578,13514
1545,34921,14962
1546,118535,50249
1547,56201,23890
1548,125853,53432
1549,6024,2638
1550,23858,10229
1551,66431,28199
1552,95174,40292
1553,68487,29094
1554,64460,27368
1555,70297,29851
1556,106300,44980
1557,101429,42928
1558,49435,21070
1559,4654,2037
1560,51610,21989
1561,75473,32011
1562,111819,47358
1563,114802,48644
1564,61622,26166
1565,3878,1698
1566,96239,40716
1567,78395,33243
1568,8280,3587
1569,29907,12799
1570,115862,49121
1571,107092,45333
1572,44452,18985
1573,28122,12029
1574,80784,34277
1575,73422,31150
1576,109737,46470
1577,49978,21318
1578,13465,5806
1579,79688,33781
1580,119118,50502
1581,84052,35680
1582,2799,1211
1583,74062,31415
1584,89825,38016
1585,77688,32935
1586,10242,4426
1587,30015,12845
1588,18726,8034
1589,6591,2911
1590,30311,12971
1591,25948,11115
1592,72299,30688
1593,91122,38564
1594,13619,5873
1595,99409,42066
1596,93009,39371
1597,12710,5487
1598,50918,21694
1599,121792,51638
1600,82837,35151
1601,121155,51371
1602,19670,8434
1603,101700,43042
1604,43532,18596
1605,62860,26688
1606,21289,9132
1607,37049,15849
1608,45235,19326
1609,48298,20589
1610,74759,31716
1611,93310,39483
1612,40356,17232
1613,2873,1241
1614,21551,9239
1615,45973,19609
1616,51161,21794
1617,114196,48389
1618,93523,39581
1619,96389,40773
1620,123259,52281
1621,2824,1218
1622,2598,1121
1623,15086,6504
1624,6048,2647
1625,91672,38821
1626,123226,52269
1627,109931,46546
1628,31989,13703
1629,40508,17292
1630,11654,5034
1631,34393,14727
1632,18283,7852
1633,124994,53068
1634,113200,47982
1635,87973,37257
1636,115476,48951
1637,42073,17969
1638,72383,30728
1639,70656,30005
1640,56632,24072
1641,82320,34935
1642,81806,34715
1643,1725,746
1644,1904,816
1645,115552,48986
1646,8611,3721
1647,94209,39869
1648,93502,39570
1649,31971,13699
1650,65096,27648
1651,93271,39471
1652,67904,28850
1653,125583,53326
1654,32206,13815
1655,43505,18588
1656,128398,54514
1657,49973,21316
1658,126145,53559
1659,86663,36759
1660,31369,13427
1661,30208,12928
1662,27971,11961
1663,6934,3057
1664,77495,32843
1665,29568,12637
1666,22523,9639
