rank0,csv_row_index0
630,121017
631,42548
632,51525
633,9642
634,6261
635,3195
636,47891
637,124577
638,94890
639,37496
640,79481
641,96191
642,47447
643,69966
644,71492
645,31562
646,50613
647,63739
648,127894
649,72651
650,11932
651,80967
652,75719
653,47931
654,11398
655,111651
656,128751
657,111380
658,18196
659,42033
660,28377
661,103249
662,105590
663,59370
664,51412
665,110733
666,121534
667,79359
668,34412
669,37754
670,30069
671,10629
672,115218
673,3336
674,34711
675,119299
676,91205
677,65192
678,92037
679,110535
680,36820
681,115671
682,81015
683,110076
684,31452
685,10560
686,80315
687,110204
688,54880
689,97770
690,18534
691,50060
692,128877
693,42021
694,2350
695,113955
696,71989
697,34371
698,45407
699,57024
700,29685
701,11042
702,47034
703,11166
704,103047
705,40905
706,39595
707,45167
708,63325
709,82409
710,116607
711,27637
712,75092
713,43479
714,110608
715,103508
716,52204
717,115437
718,46081
719,57903
720,55517
721,67814
722,109963
723,62934
724,4756
725,23010
726,43330
727,85225
728,25766
729,96161
730,14822
731,113320
732,101745
733,78785
734,81980
735,109747
736,59475
737,49008
738,38400
739,17033
740,82329
741,128774
742,25538
743,119226
744,51878
745,118165
746,19070
747,79898
748,104046
749,128980
750,130269
751,1298
752,1224
753,15555
754,121693
755,42703
756,18582
757,29284
758,3359
759,5354
760,36045
761,13177
762,42262
763,97806
764,48023
765,31478
766,78133
767,53010
768,5812
769,80517
770,36337
771,6895
772,126968
773,83282
774,59710
775,4582
776,12604
777,2176
778,100536
779,43541
780,77830
781,10043
782,45761
783,56396
784,16106
785,72954
786,14078
787,28560
788,116917
789,26272
790,46037
791,69055
792,22596
793,86185
794,95598
795,61982
796,100747
797,103073
798,33322
799,34422
800,115446
801,1871
802,91581
803,101546
804,46353
805,79905
806,11266
807,111710
808,8850
809,43868
810,72210
811,117318
812,23160
813,13696
814,99360
815,115564
816,115961
817,3643
818,69190
819,56870
820,15976
821,61757
822,41395
823,99153
824,94239
825,92847
826,47424
827,77322
828,57137
829,94225
830,100480
831,7118
832,48662
833,2392
834,32573
835,58850
836,126732
837,14909
838,29932
839,46497
840,98707
841,65798
842,129679
843,88525
844,20250
845,69463
846,13226
847,63324
848,76647
849,121476
850,10236
851,44750
852,85511
853,117048
854,18482
855,127005
856,11542
857,47043
858,53895
859,9583
860,71310
861,115187
862,3663
863,16789
864,2877
865,90441
866,80064
867,46766
868,85244
869,103707
870,107348
871,102758
872,45512
873,69775
874,16258
875,80518
876,39191
877,80467
878,68091
879,44893
880,103185
881,70271
882,56527
883,10531
884,63424
885,62067
886,46169
887,20126
888,103683
889,11289
890,130024
891,73967
892,97899
893,71556
894,57395
895,100515
896,13654
897,72426
898,31129
899,86537
900,45926
901,90143
902,55575
903,45122
904,107158
905,84715
906,110013
907,24899
908,114216
909,64591
910,122608
911,78660
912,49915
913,11441
914,73120
915,105112
916,77980
917,12766
918,110409
919,24953
920,17010
921,116142
922,45478
923,32157
924,71331
925,71234
926,51115
927,91704
928,6071
929,116037
930,11628
931,81773
932,108785
933,112699
934,18046
935,116348
936,40402
937,79785
938,67004
939,31692
940,39646
941,10337
942,45833
943,33283
944,39017
945,69052
946,113830
947,50294
948,59960
949,116185
950,22132
951,23344
952,50345
953,56777
954,17633
955,16314
956,121911
957,8576
958,5397
959,14591
960,69028
961,98955
962,41667
963,101428
964,19720
965,15611
966,63378
967,98396
968,35271
969,111892
970,14052
971,110995
972,23043
973,6583
974,100371
975,22760
976,104025
977,79862
978,93022
979,18215
980,41797
981,24111
982,107432
983,31930
984,25770
985,129680
986,41653
987,65524
988,54605
989,67458
990,62555
991,115486
992,38332
993,38313
994,103563
995,18018
996,115273
997,119838
998,59558
999,22642
1000,5991
1001,55859
1002,120813
1003,20938
1004,109307
1005,89060
1006,44317
1007,15927
1008,116655
1009,127200
1010,98034
1011,74560
1012,11952
1013,82420
1014,5837
1015,69143
1016,76940
1017,32608
1018,65422
1019,95880
1020,290
1021,64939
1022,108121
1023,7647
1024,58019
1025,84713
1026,19920
1027,104256
1028,48370
1029,45089
1030,18340
1031,28836
1032,36633
1033,79639
1034,112707
1035,106293
1036,107668
1037,14200
1038,71784
1039,5824
1040,30794
1041,73886
1042,43400
1043,37392
1044,66264
1045,112819
1046,122448
1047,79738
1048,98571
1049,24533
1050,95991
1051,70825
1052,122750
1053,101225
1054,33201
1055,90610
1056,86821
1057,97022
1058,53344
1059,52035
1060,35278
1061,31941
1062,44766
1063,93550
1064,77823
1065,83448
1066,50476
1067,104561
1068,115315
1069,58057
1070,30061
1071,11919
1072,118256
1073,103890
1074,65324
1075,117984
1076,77854
1077,118281
1078,127099
1079,121984
1080,108822
1081,49248
1082,46583
1083,122436
1084,77989
1085,122364
1086,125494
1087,152
1088,78441
1089,3490
1090,30241
1091,112463
1092,18781
1093,58940
1094,56731
1095,108203
1096,80987
1097,92968
1098,107096
1099,20199
1100,112288
1101,32319
1102,125279
1103,30324
1104,69557
1105,68296
1106,120510
1107,20809
1108,96853
1109,99333
1110,40664
1111,24739
1112,89364
1113,39677
1114,90584
1115,87283
1116,109218
1117,8804
1118,122954
1119,109551
1120,60635
1121,96754
1122,944
1123,8851
1124,104272
1125,105599
1126,73050
1127,70122
1128,69723
1129,47885
1130,24968
1131,16542
1132,123983
1133,2184
1134,83424
1135,126522
1136,95607
1137,99330
1138,67427
1139,114945
1140,126804
1141,32829
1142,31591
1143,19612
1144,122005
1145,93522
1146,128435
1147,38944
1148,10554
1149,122397
1150,115082
1151,6444
1152,14087
1153,124539
1154,68069
1155,72462
1156,108859
1157,127154
1158,121947
1159,106974
1160,69548
1161,79976
1162,85744
1163,40847
1164,1297
1165,65458
1166,87256
1167,41344
1168,15102
1169,64753
1170,120956
1171,62420
1172,49804
1173,100423
1174,62092
1175,118855
1176,63314
1177,43515
1178,62867
1179,101837
1180,81491
1181,49471
1182,16223
1183,67384
1184,18405
1185,24060
1186,91658
1187,115617
1188,46678
1189,75146
1190,67772
1191,114187
1192,116790
1193,44412
1194,47010
1195,63470
1196,51988
1197,119095
1198,75078
1199,42176
1200,54801
1201,106113
1202,108759
1203,129920
1204,47875
1205,11228
1206,68577
1207,72740
1208,73236
1209,13506
1210,100454
1211,120845
1212,92175
1213,75781
1214,83614
1215,120892
1216,106890
1217,40196
1218,65441
1219,51379
1220,98903
1221,85967
1222,115532
1223,25192
1224,118697
1225,8748
1226,83425
1227,75675
1228,60250
1229,109775
1230,40650
1231,16109
1232,36822
1233,84131
1234,5309
1235,15599
1236,11434
1237,114269
1238,115268
1239,81551
1240,69692
1241,26464
1242,84769
1243,41536
1244,100706
1245,81034
1246,68483
1247,33349
1248,29865
1249,120231
1250,2973
1251,73294
1252,61933
1253,116309
1254,17324
1255,77950
1256,5409
1257,85258
1258,66147
1259,116877
1260,130312
1261,94477
1262,101729
1263,87085
1264,112117
1265,123060
1266,44772
1267,86837
1268,33816
1269,67715
1270,22063
1271,44014
1272,26367
1273,55290
1274,27151
1275,59854
1276,38697
1277,53506
1278,112394
1279,75044
1280,29071
1281,41694
1282,85098
1283,39125
1284,3932
1285,92265
1286,119744
1287,111848
1288,59678
1289,42215
1290,91816
1291,104892
1292,23551
1293,87029
1294,89724
1295,53705
1296,73601
1297,546
1298,85320
1299,82299
1300,112702
1301,62547
1302,86353
1303,129350
1304,50251
1305,71901
1306,91362
1307,23823
1308,128075
1309,98417
1310,6165
1311,110636
1312,84207
1313,54819
1314,12364
1315,68473
1316,16694
1317,654
1318,105522
1319,17123
1320,93141
1321,20288
1322,68228
1323,69153
1324,86362
1325,52823
1326,59511
1327,54822
1328,118955
1329,93088
1330,56920
1331,106130
1332,15675
1333,122764
1334,128087
1335,124063
1336,20749
1337,74881
1338,3392
1339,112585
1340,113414
1341,49217
1342,808
1343,52819
1344,16769
1345,118435
1346,42367
1347,24593
1348,82159
1349,87012
1350,78023
1351,94356
1352,93989
1353,129702
1354,127138
1355,79281
1356,114955
1357,14736
1358,94762
1359,89755
1360,77394
1361,13881
1362,87793
1363,61994
1364,108154
1365,36515
1366,27597
1367,58237
1368,63555
1369,22165
1370,23927
1371,118046
1372,119314
1373,66094
1374,98450
1375,28774
1376,112617
1377,11508
1378,23685
1379,32262
1380,116159
1381,31964
1382,505
1383,38272
1384,115659
1385,54268
1386,30510
1387,92444
1388,65789
1389,37872
1390,65515
1391,126905
1392,669
1393,111727
1394,118817
1395,15606
1396,86769
1397,113240
1398,116102
1399,48610
1400,52139
1401,121678
1402,110479
1403,98949
1404,68562
1405,36977
1406,33337
1407,19237
1408,109591
1409,42923
1410,23244
1411,41312
1412,38930
1413,57057
1414,10792
1415,19478
1416,26543
1417,114069
1418,110639
1419,62020
1420,114785
1421,30476
1422,121954
1423,32420
1424,63911
1425,125447
1426,10411
1427,100210
1428,93838
1429,5706
1430,46954
1431,74502
1432,115983
1433,66977
1434,70032
1435,125312
1436,46332
1437,128029
1438,70048
1439,27800
1440,45716
1441,40057
1442,98415
1443,71214
1444,99561
1445,51714
1446,17614
1447,95055
1448,106992
1449,42759
1450,20187
1451,110062
1452,107788
1453,71695
1454,119693
1455,83165
1456,64815
1457,110911
1458,10016
1459,59270
1460,30614
1461,65000
1462,123988
1463,88187
1464,100054
1465,34058
1466,94641
1467,5307
1468,94832
1469,43354
1470,28736
1471,61591
1472,26956
1473,4981
1474,63650
1475,57159
1476,118976
1477,105263
1478,31393
1479,20228
1480,2701
1481,78822
1482,14261
1483,28516
1484,6621
1485,72664
1486,50315
1487,42405
1488,62797
1489,113890
1490,4690
1491,7325
1492,35570
1493,87293
1494,24115
1495,58695
1496,129506
1497,119627
1498,72227
1499,41775
1500,65714
1501,124295
1502,41878
1503,64220
1504,127732
1505,51414
1506,81851
1507,34187
1508,51560
1509,123347
1510,124043
1511,124684
1512,13799
1513,91938
1514,92792
1515,19342
1516,65739
1517,129685
1518,25013
1519,70101
1520,52891
1521,3967
1522,6391
1523,97971
1524,51126
1525,115293
1526,49013
1527,119676
1528,102370
1529,77186
1530,52425
1531,107942
1532,126656
1533,51298
1534,44614
1535,79602
1536,92655
1537,43760
1538,122313
1539,26211
1540,24989
1541,96496
1542,108599
1543,101696
1544,118597
1545,44059
1546,32159
1547,48953
1548,48639
1549,28661
1550,64387
1551,116422
1552,43534
1553,84298
1554,53478
1555,115462
1556,126282
1557,41325
1558,31075
1559,85997
1560,117571
1561,101006
1562,70282
1563,47555
1564,53113
1565,90716
1566,43436
1567,65557
1568,12833
1569,118157
1570,82130
1571,70115
1572,11612
1573,87189
1574,6447
1575,39656
1576,74957
1577,119574
1578,95920
1579,123791
1580,80864
1581,67414
1582,76643
1583,39409
1584,114244
1585,49722
1586,125101
1587,61058
1588,75713
1589,25878
1590,111704
1591,22687
1592,73118
1593,18519
1594,7954
1595,114773
1596,31677
1597,123899
1598,89137
1599,94497
1600,77701
1601,1657
1602,83584
1603,14817
1604,28197
1605,75974
1606,71002
1607,97759
1608,109950
1609,34129
1610,38338
1611,14423
1612,115793
1613,3114
1614,25049
1615,20182
1616,116952
1617,56417
1618,90736
1619,48493
1620,111408
1621,7198
1622,1274
1623,54124
1624,51489
1625,33389
1626,25081
1627,30235
1628,6954
1629,54756
1630,66305
1631,20553
1632,63934
1633,73783
1634,31443
1635,71470
1636,127013
1637,43536
1638,108611
1639,30154
1640,109825
1641,60540
1642,801
1643,90198
1644,45372
1645,103512
1646,118367
1647,73535
1648,104089
1649,74220
1650,79477
1651,74473
1652,126198
1653,35350
1654,15364
1655,98192
1656,128676
1657,123120
1658,42709
1659,1123
1660,78912
1661,74528
1662,71069
1663,80565
1664,102842
1665,122601
1666,58167
1667,98295
1668,82352
1669,122671
1670,54341
1671,17794
1672,73680
1673,39378
1674,104287
1675,4172
1676,15196
1677,107346
1678,46390
1679,55413
1680,106940
1681,2387
1682,14840
1683,30310
1684,121046
1685,32091
1686,58074
1687,55073
1688,26728
1689,127391
1690,94416
1691,15366
1692,99881
1693,112460
1694,46156
1695,55766
1696,58911
1697,15289
1698,102279
1699,50858
1700,52136
1701,97425
1702,37738
1703,24189
1704,109604
1705,54419
1706,124728
1707,124969
1708,57393
1709,13
1710,92336
1711,98862
1712,103554
1713,80389
1714,98741
1715,73825
1716,16594
1717,119912
1718,100269
1719,45045
1720,33792
1721,16459
1722,64172
1723,112457
1724,27102
1725,72557
1726,101194
1727,3731
1728,24818
1729,100607
1730,7002
1731,32903
1732,105859
1733,98390
1734,101681
1735,4390
1736,17803
1737,12079
1738,8410
1739,85919
1740,2178
1741,60210
1742,120090
1743,105282
1744,116382
1745,89520
1746,83724
1747,25769
1748,34137
1749,129048
1750,80908
1751,12960
1752,94179
1753,97348
1754,116694
1755,129966
1756,16678
1757,83064
1758,79776
1759,84166
1760,116626
1761,103162
1762,69865
1763,115648
1764,118193
1765,47513
1766,127646
1767,30598
1768,114717
1769,4377
1770,27418
1771,112351
1772,65462
1773,113296
1774,25579
1775,12315
1776,50095
1777,65526
1778,53544
1779,4933
1780,98156
1781,82668
1782,37383
1783,1571
1784,115609
1785,15575
1786,119033
1787,101356
1788,60392
1789,32651
1790,56145
1791,42356
1792,103797
1793,109016
1794,46490
1795,51335
1796,25750
1797,115070
1798,123658
1799,30562
1800,70641
1801,40818
1802,71476
1803,50532
1804,29873
1805,110914
1806,43449
1807,82049
1808,55470
1809,70061
1810,62235
1811,22954
1812,42705
1813,35623
1814,90775
1815,80740
1816,121889
1817,22120
1818,97615
1819,26579
1820,37379
1821,15324
1822,92501
1823,67210
1824,42677
1825,116920
1826,43759
1827,93857
1828,12290
1829,1885
1830,58608
1831,94970
1832,111591
1833,104058
1834,74608
1835,61002
1836,61934
1837,33775
1838,29261
1839,127539
1840,63768
1841,36308
1842,130212
1843,68537
1844,14685
1845,90741
1846,15460
1847,4800
1848,123560
1849,114558
1850,125552
1851,98761
1852,21545
1853,88636
1854,36219
1855,87120
1856,64403
1857,45666
1858,77189
1859,121846
1860,15920
1861,41548
1862,986
1863,124477
1864,32698
1865,114191
1866,92427
1867,100348
1868,52096
1869,3987
1870,45762
1871,49956
1872,85630
1873,100017
1874,89966
1875,82011
1876,27849
1877,65990
1878,68863
1879,110579
1880,3918
1881,76867
1882,70562
1883,67546
1884,63766
1885,116668
1886,64365
1887,115288
1888,69501
1889,78433
1890,38768
1891,36177
1892,14310
1893,59681
1894,2067
1895,59143
1896,126066
1897,4840
1898,435
1899,85505
1900,26735
1901,16027
1902,21527
1903,91171
1904,50207
1905,77304
1906,63210
1907,223
1908,705
1909,9986
1910,77056
1911,35235
1912,14572
1913,111412
1914,28264
1915,125168
1916,20458
1917,60314
1918,22535
1919,116970
1920,82758
1921,52972
1922,75693
1923,2584
1924,51785
1925,37497
1926,119707
1927,44643
1928,125395
1929,90024
1930,121717
1931,19592
1932,12804
1933,104028
1934,43174
1935,122508
1936,16260
1937,127670
1938,53540
1939,9734
1940,68612
1941,62844
1942,128388
1943,73084
1944,91387
1945,25590
1946,71886
1947,96693
1948,39441
1949,59446
1950,105176
1951,58420
1952,122464
1953,95545
1954,1462
1955,69248
1956,66597
1957,15748
1958,41422
1959,43431
1960,1887
1961,62023
1962,92184
1963,112774
1964,48395
1965,122137
1966,40727
1967,122245
1968,105729
1969,72455
1970,85571
1971,129879
1972,65999
1973,128472
1974,9779
1975,23355
1976,36700
1977,115594
1978,32392
1979,24000
1980,50088
1981,111376
1982,21718
1983,35279
1984,80647
1985,86228
1986,16134
1987,96571
1988,118133
1989,91513
1990,18747
1991,86364
1992,37617
1993,130031
1994,66586
1995,110435
1996,87613
1997,55697
1998,94932
1999,27560
2000,28880
2001,101957
2002,128651
2003,69120
2004,119243
2005,58533
2006,55038
2007,34924
2008,92755
2009,90502
2010,108684
2011,100946
2012,80943
2013,23017
2014,126334
2015,80961
2016,119146
2017,32400
2018,86285
2019,89210
2020,18991
2021,41393
2022,14768
2023,53969
2024,729
2025,65592
2026,74732
2027,75589
2028,71534
2029,123353
2030,116900
2031,27188
2032,83569
2033,126092
2034,14832
2035,4751
2036,2823
2037,17965
2038,56559
2039,114903
2040,21944
2041,34264
2042,111638
2043,99867
2044,35991
2045,10842
2046,38965
2047,39479
2048,34154
2049,82753
2050,10364
2051,8574
2052,115151
2053,123277
2054,20430
2055,4118
2056,98608
2057,113438
2058,28705
2059,109586
2060,32867
2061,80609
2062,15331
2063,74500
2064,83218
2065,31860
2066,103605
2067,67874
2068,50814
2069,34808
2070,120598
2071,12559
2072,122728
2073,53538
2074,117680
2075,109846
2076,47911
2077,105428
2078,17474
2079,89437
2080,120909
2081,72009
2082,32026
2083,97671
2084,8005
2085,82779
2086,43843
2087,43272
2088,80276
2089,68741
2090,25818
2091,19554
2092,5840
2093,49043
2094,80031
2095,70777
2096,59026
2097,100503
2098,102404
2099,80110
2100,93079
2101,28573
2102,96449
2103,72681
2104,122707
2105,19723
2106,56438
2107,123298
2108,76720
2109,88856
2110,69601
2111,129967
2112,5444
2113,31199
2114,42222
2115,25115
2116,64027
2117,28453
2118,105264
2119,19157
2120,97261
2121,13734
2122,90087
2123,129188
2124,31487
2125,60642
2126,97111
2127,42049
2128,11048
2129,15382
2130,70668
2131,30323
2132,127912
2133,127711
2134,100126
2135,89350
2136,76533
2137,85361
2138,69994
2139,92997
2140,116279
2141,87987
2142,62118
2143,73560
2144,117508
2145,105934
2146,100555
2147,123389
2148,68723
2149,17048
2150,112388
2151,99113
2152,108606
2153,57854
2154,37205
2155,38897
2156,30048
2157,122551
2158,68149
2159,120378
2160,74541
2161,101317
2162,82022
2163,104289
2164,21367
2165,9585
2166,29422
2167,17506
2168,74286
2169,105058
2170,1028
2171,87493
2172,48086
2173,30835
2174,69759
2175,126284
2176,86839
2177,120601
2178,37445
2179,51502
2180,57816
2181,16435
2182,11521
2183,55803
2184,79546
2185,96883
2186,49369
2187,128493
2188,70867
2189,37757
2190,88663
2191,85192
2192,111018
2193,78099
2194,3043
2195,59674
2196,91343
2197,105734
2198,42618
2199,91656
2200,87820
2201,103718
2202,82331
2203,43791
2204,120738
2205,16643
2206,76478
2207,29983
2208,6193
2209,49031
2210,121531
2211,4207
2212,92717
2213,49763
2214,64349
2215,82864
2216,120383
2217,43800
2218,113568
2219,52229
2220,101626
2221,109879
2222,89741
2223,3255
2224,25151
2225,103799
2226,34128
2227,30016
2228,44557
2229,129823
2230,126619
2231,28624
2232,81985
2233,45996
2234,109546
2235,59834
2236,83310
2237,6238
2238,61383
2239,79619
2240,76192
2241,71805
2242,94800
2243,74766
2244,30529
2245,80378
2246,16357
2247,87571
2248,80866
2249,80531
2250,78371
2251,85110
2252,118423
2253,101081
2254,102781
2255,89422
2256,96223
2257,32570
2258,55143
2259,50172
2260,75591
2261,26182
2262,11517
2263,72567
2264,80340
2265,28982
2266,3116
2267,71582
2268,96539
2269,51483
2270,110461
2271,10323
2272,18310
2273,116726
2274,112070
2275,74264
2276,51171
2277,47529
2278,54766
2279,77677
2280,88611
2281,15183
2282,112074
2283,64258
2284,88557
2285,86086
2286,29986
2287,13597
2288,24857
2289,115489
2290,114693
2291,130153
2292,102003
2293,21120
2294,38092
2295,113809
2296,119344
2297,75074
2298,71080
2299,42676
2300,71248
2301,103501
2302,126305
2303,45185
2304,4423
2305,87910
2306,97590
2307,115945
2308,65969
2309,90807
2310,59716
2311,111133
2312,2216
2313,74659
2314,108939
2315,29599
2316,95926
2317,115672
2318,102496
2319,123366
2320,5634
2321,56444
2322,72010
2323,60905
2324,67765
2325,100631
2326,61916
2327,118888
2328,102338
2329,64773
2330,84039
2331,38394
2332,3391
2333,1368
2334,60802
2335,39966
2336,81829
2337,56343
2338,101753
2339,7585
2340,75186
2341,87887
2342,45969
2343,73711
2344,68127
2345,32327
2346,17272
2347,82255
2348,22310
2349,123422
2350,70340
2351,118262
2352,49004
2353,87235
2354,103500
2355,63293
2356,34356
2357,80701
2358,26005
2359,34506
2360,102609
2361,58111
2362,117743
2363,102707
2364,6695
2365,128441
2366,122128
2367,115592
2368,49218
2369,70203
2370,44523
2371,90240
2372,101278
2373,105231
2374,29705
2375,51858
2376,30682
2377,8130
2378,63657
2379,54592
2380,36946
2381,96961
2382,44126
2383,44598
2384,119664
2385,33220
2386,46909
2387,122819
2388,28361
2389,100925
2390,13223
2391,6888
2392,75757
2393,103541
2394,6362
2395,41795
2396,31552
2397,66524
2398,73846
2399,87361
2400,50363
2401,118385
2402,21978
2403,30706
2404,47704
2405,107506
2406,108568
2407,115711
2408,58288
2409,122195
2410,13376
2411,41260
2412,109078
2413,87707
2414,20855
2415,6491
2416,70429
2417,82635
2418,87332
2419,47639
2420,57530
2421,94354
2422,84396
2423,29352
2424,87173
2425,82468
2426,1795
2427,111949
2428,116062
2429,3230
2430,18254
2431,46505
2432,93736
2433,94563
2434,8581
2435,60087
2436,68233
2437,125350
2438,4405
2439,102887
2440,129094
2441,57830
2442,38621
2443,50152
2444,121474
2445,93170
2446,72290
2447,122315
2448,70906
2449,84733
2450,86865
2451,127392
2452,50756
2453,124514
2454,106387
2455,42199
2456,40708
2457,60887
2458,103793
2459,104752
2460,22763
2461,119376
2462,59736
2463,110399
2464,75802
2465,113288
2466,6126
2467,121355
2468,90477
2469,93050
2470,49705
2471,28414
2472,36610
2473,3503
2474,36465
2475,27655
2476,25079
2477,109843
2478,59543
2479,76542
2480,107175
2481,24179
2482,93583
2483,65607
2484,94530
2485,82939
2486,128603
2487,41754
2488,24754
2489,35757
2490,49920
2491,92186
2492,80601
2493,74677
2494,86282
2495,78330
2496,90646
2497,40561
