rank0,csv_row_index0
282,80701
283,18303
284,9231
285,13008
286,64286
287,95197
288,83411
289,3211
290,25254
291,26149
292,78250
293,49782
294,1402
295,80853
296,72545
297,19187
298,64228
299,116270
300,4524
301,10493
302,72043
303,115031
304,20895
305,34119
306,107189
307,20236
308,38381
309,58568
310,64692
311,114990
312,47622
313,113053
314,3385
315,129833
316,118454
317,4864
318,31776
319,126721
320,81979
321,125295
322,11546
323,77586
324,43136
325,38957
326,105656
327,67874
328,103812
329,59576
330,21088
331,92930
332,35788
333,41425
334,16106
335,59882
336,104954
337,89268
338,53774
339,107290
340,77834
341,58396
342,54170
343,105325
344,125600
345,26625
346,128867
347,71621
348,43917
349,32706
350,32159
351,66243
352,27848
353,45055
354,85544
355,121889
356,121225
357,125718
358,13744
359,124684
360,63169
361,4967
362,28427
363,118920
364,6519
365,24086
366,8302
367,89117
368,43781
369,125759
370,64088
371,33454
372,95778
373,103283
374,61568
375,76148
376,16730
377,9577
378,25181
379,24275
380,13124
381,88210
382,44678
383,39570
384,21154
385,64368
386,36186
387,97835
388,127916
389,28340
390,120175
391,117961
392,34906
393,90308
394,83482
395,99896
396,54576
397,82640
398,10389
399,104506
400,94526
401,58608
402,42490
403,9547
404,123560
405,120444
406,24899
407,12931
408,68624
409,127941
410,52077
411,63901
412,62022
413,52841
414,56281
415,32215
416,94832
417,89974
418,42425
419,64109
420,40995
421,13074
422,122819
423,40834
424,54064
425,78442
426,122637
427,63115
428,29777
429,120056
430,58564
431,95862
432,47686
433,119378
434,115471
435,106540
436,94122
437,120990
438,34259
439,70932
440,97952
441,101182
442,109576
443,42730
444,114476
445,42467
446,10300
447,10834
448,40145
449,124465
450,5600
451,97625
452,13140
453,115272
454,36101
455,43443
456,119859
457,119639
458,73783
459,100236
460,107387
461,99292
462,36528
463,119529
464,14822
465,67320
466,16435
467,19657
468,29153
469,67356
470,66205
471,74643
472,87329
473,129173
474,90236
475,115898
476,83243
477,38998
478,122374
479,30169
480,88914
481,105119
482,19167
483,113689
484,57944
485,49652
486,20268
487,104472
488,13798
489,34996
490,122310
491,95970
492,32324
493,98903
494,53989
495,12131
496,101674
497,6157
498,15561
499,105877
500,77575
501,88993
502,10394
503,120261
504,32172
505,115578
506,655
507,21514
508,75722
509,121531
510,84726
511,2341
512,95225
513,101278
514,81591
515,23666
516,88884
517,25231
518,53244
519,64072
520,38822
521,4709
522,96304
523,42748
524,67354
525,28431
526,10974
527,107484
528,33285
529,102382
530,59766
531,73427
532,59352
533,93370
534,118232
535,18280
536,19184
537,13552
538,104256
539,81288
540,19630
541,81953
542,11746
543,52135
544,87401
545,53866
546,115419
547,111435
548,57024
549,16789
550,19979
551,38817
552,24878
553,88552
554,30008
555,78936
556,95211
557,47754
558,32169
559,97908
560,26745
561,78948
562,59855
563,34187
564,33175
565,61919
566,13088
567,60493
568,127352
569,66892
570,30684
571,11267
572,102899
573,96527
574,113918
575,30510
576,37322
577,56229
578,96323
579,38704
580,36675
581,123106
582,116808
583,97037
584,61982
585,13547
586,47487
587,6786
588,18348
589,107132
590,17599
591,14544
592,71093
593,29983
594,8882
595,102809
596,114387
597,118012
598,93754
599,124254
600,117960
601,105884
602,235
603,14185
604,77221
605,60729
606,90441
607,96182
608,44487
609,69178
610,122935
611,52958
612,19903
613,35571
614,35934
615,94054
616,59638
617,107175
618,69171
619,51446
620,11042
621,78669
622,87102
623,116967
624,61841
625,118042
626,77812
627,30246
628,89378
629,48751
630,79546
631,36579
632,76196
633,53004
634,46021
635,8802
636,89603
637,114305
638,25854
639,19165
640,31422
641,10043
642,96655
643,96195
644,111027
645,9028
646,62559
647,11266
648,67923
649,81988
650,42050
651,22018
652,70283
653,58925
654,94754
655,124093
656,99788
657,28925
658,104101
659,83064
660,5409
661,32608
662,38456
663,87077
664,13171
665,70732
666,89031
667,36344
668,32662
669,76939
670,58106
671,85939
672,36965
673,87693
674,29715
675,92035
676,12747
677,26475
678,117797
679,115636
680,35502
681,3269
682,68733
683,74264
684,51865
685,130424
686,125221
687,89437
688,35201
689,50207
690,7299
691,11893
692,103958
693,8282
694,58
695,93258
696,29020
697,7196
698,116649
699,1409
700,25689
701,7585
702,6462
703,79575
704,16379
705,65033
706,99391
707,97419
708,709
709,5508
710,129588
711,107143
712,52731
713,112463
714,24873
715,59115
716,90251
717,101103
718,95415
719,86926
720,44382
721,56509
722,68052
723,54314
724,38313
725,19070
726,115446
727,21008
728,48265
729,106691
730,83239
731,60797
732,24386
733,63096
734,47170
735,49661
736,128472
737,35115
738,17142
739,80500
740,42241
741,46497
742,112249
743,1949
744,107423
745,86004
746,99642
747,69933
748,114263
749,86103
750,17465
751,20060
752,40673
753,29422
754,92805
755,84822
756,34322
757,67654
758,28275
759,51973
760,55441
761,39749
762,73650
763,106944
764,54025
765,56109
766,61934
767,74017
768,119350
769,129681
770,114034
771,129205
772,60628
773,123185
774,27333
775,117949
776,42069
777,84440
778,13069
779,100723
780,115293
781,111376
782,32327
783,27880
784,30642
785,101477
786,17745
787,96860
788,42959
789,92313
790,47875
791,57553
792,76111
793,16854
794,8547
795,43007
796,62634
797,46227
798,59298
799,52558
800,114680
801,90101
802,85150
803,90914
804,68345
805,31802
806,38919
807,12617
808,83492
809,86416
810,75495
811,22687
812,12059
813,87258
814,17066
815,14802
816,105134
817,61536
818,32474
819,117297
820,121673
821,92870
822,34403
823,42284
824,1476
825,76895
826,111220
827,21984
828,93475
829,35789
830,122652
831,95721
832,11686
833,86025
834,16165
835,116940
836,39424
837,60043
838,2903
839,111638
840,88383
841,47657
842,80711
843,50273
844,38338
845,69763
846,53584
847,15557
848,72745
849,101753
850,36977
851,114017
852,65665
853,10180
854,40583
855,25463
856,126803
857,127331
858,30191
859,120916
860,75969
861,17183
862,44825
863,34917
864,85167
865,28331
866,16376
867,2999
868,118285
869,46930
870,59166
871,53312
872,44318
873,4311
874,109554
875,91936
876,26352
877,40982
878,33816
879,17803
880,7327
881,97384
882,59371
883,105664
884,94481
885,49919
886,113353
887,95396
888,26228
889,122650
890,114824
891,52329
892,81954
893,45122
894,71074
895,96888
896,121313
897,46583
898,45953
899,44893
900,122161
901,114326
902,114688
903,74923
904,127512
905,22065
906,93050
907,78133
908,116662
909,50345
910,25886
911,37486
912,64776
913,71510
914,44983
915,15187
916,23801
917,32562
918,13924
919,93204
920,103289
921,67539
922,69052
923,94894
924,80961
925,36934
926,12519
927,61777
928,43332
929,118051
930,73000
931,32757
932,124963
933,56357
934,73147
935,73983
936,29806
937,35790
938,67936
939,98633
940,66147
941,126104
942,97340
943,46286
944,72820
945,91568
946,29487
947,24536
948,116255
949,43686
950,45007
951,116774
952,79905
953,100406
954,11998
955,112139
956,74229
957,2723
958,104607
959,109909
960,50481
961,17108
962,20589
963,109871
964,70825
965,91117
966,83148
967,50262
968,24331
969,112605
970,18662
971,67466
972,50068
973,105233
974,59466
975,109894
976,59876
977,82348
978,106788
979,47391
980,56468
981,30552
982,10611
983,72521
984,123802
985,127442
986,82833
987,116438
988,127659
989,5129
990,50408
991,109844
992,28936
993,67772
994,90177
995,6846
996,64949
997,66779
998,126389
999,64688
1000,49857
1001,43810
1002,84370
1003,105436
1004,103989
1005,74870
1006,37720
1007,29218
1008,25891
1009,123181
1010,13200
1011,125453
1012,17326
1013,110675
1014,15182
1015,26956
1016,6637
1017,52607
1018,3643
1019,65547
1020,77974
1021,43658
1022,100910
1023,4256
1024,68794
1025,4854
1026,71077
1027,19476
1028,22536
1029,119442
1030,98441
1031,66927
1032,50128
1033,79893
1034,77056
1035,87413
1036,129419
1037,37496
1038,34782
1039,48185
1040,87619
1041,64413
1042,55461
1043,128037
1044,44598
1045,100577
1046,82493
1047,127181
1048,88069
1049,95870
1050,26132
1051,88564
1052,2797
1053,22127
1054,118876
1055,127715
1056,32091
1057,69993
1058,49203
1059,82090
1060,11089
1061,53113
1062,56438
1063,93790
1064,36320
1065,67106
1066,71108
1067,37376
1068,31425
1069,16285
1070,296
1071,73604
1072,95826
1073,74391
1074,14200
1075,107499
1076,129960
1077,75576
1078,33337
1079,117785
1080,24060
1081,103505
1082,112294
1083,127273
1084,116422
1085,89916
1086,93583
1087,71578
1088,31930
1089,80263
1090,126965
1091,122201
1092,5711
1093,66524
1094,50386
1095,22793
1096,53895
1097,28347
1098,98367
1099,34439
1100,4567
1101,123422
1102,72516
1103,19066
1104,64684
1105,70240
1106,21673
1107,125400
1108,81443
1109,23647
1110,85449
1111,27082
1112,123088
1113,55921
1114,94383
1115,127329
1116,17723
1117,67912
1118,114546
1119,50395
1120,22945
1121,16966
1122,8549
1123,57999
1124,23894
1125,79600
1126,81267
1127,37882
1128,73061
1129,84802
1130,24745
1131,113240
1132,85731
1133,56444
1134,52212
1135,114216
1136,3328
1137,76959
1138,40301
1139,29080
1140,89938
1141,81287
1142,62040
1143,53372
1144,39268
1145,72795
1146,45480
1147,118681
1148,89718
1149,117696
1150,117230
1151,34459
1152,79520
1153,127394
1154,48233
1155,123831
1156,5295
1157,101604
1158,98690
1159,73801
1160,75168
1161,103569
1162,29872
1163,22125
1164,77983
1165,47043
1166,88512
1167,127966
1168,74698
1169,33017
1170,69977
1171,4365
1172,67279
1173,117343
1174,28774
1175,57539
1176,126363
1177,50152
1178,20865
1179,6149
1180,11166
1181,2005
1182,71347
1183,13941
1184,86795
1185,55396
1186,53757
1187,57931
1188,81464
1189,55073
1190,1451
1191,67677
1192,63493
1193,34453
1194,78422
1195,47416
1196,55457
1197,71203
1198,51878
1199,29679
1200,59670
1201,114016
1202,31452
1203,130303
1204,19552
1205,115055
1206,70101
1207,1747
1208,80422
1209,36541
1210,77304
1211,35899
1212,74670
1213,125612
1214,113450
1215,103236
1216,76404
1217,91244
1218,104953
1219,26047
1220,88686
1221,43487
1222,99783
1223,112431
1224,97109
1225,48569
1226,52057
1227,89741
1228,68416
1229,57839
1230,48272
1231,100353
1232,33281
1233,8934
1234,75041
1235,21203
1236,79405
1237,7663
1238,97995
1239,93094
1240,90659
1241,53158
1242,125408
1243,52755
1244,54640
1245,106414
1246,22983
1247,32960
1248,69394
1249,108232
1250,109485
1251,52335
1252,18353
1253,94800
1254,94023
1255,109470
1256,64657
1257,86534
1258,12285
1259,30794
1260,82406
1261,66233
1262,18685
1263,40505
1264,74978
1265,95072
1266,102750
1267,50585
1268,11874
1269,80403
1270,11020
1271,32999
1272,71126
1273,97338
1274,29889
1275,79912
1276,39097
1277,27872
1278,55617
1279,119675
1280,28852
1281,22790
1282,17474
1283,4428
1284,14625
1285,91217
1286,74679
1287,114474
1288,125259
1289,896
1290,20025
1291,48755
1292,126939
1293,87993
1294,100937
1295,116207
1296,112219
1297,109
1298,48202
1299,64679
1300,126187
1301,49299
1302,38752
1303,25248
1304,43988
1305,113239
1306,34602
1307,15882
1308,104134
1309,49132
1310,100602
1311,13059
1312,20749
1313,40738
1314,18693
1315,109505
1316,70271
1317,127313
1318,82768
1319,69759
1320,19554
1321,37396
1322,96591
1323,74823
1324,2124
1325,97970
1326,32867
1327,64288
1328,46893
1329,121986
1330,111790
1331,126844
1332,14909
1333,79635
1334,103512
1335,42254
1336,70905
1337,114616
1338,112373
1339,113597
1340,86623
1341,80325
1342,42485
1343,121288
1344,3831
1345,36062
1346,25748
1347,129458
1348,64605
1349,116761
1350,7124
1351,19277
1352,102971
1353,101424
1354,68493
1355,101369
1356,118597
1357,44040
1358,104209
1359,10052
1360,72828
1361,84885
1362,47836
1363,27289
1364,39416
1365,15306
1366,123076
1367,125312
1368,41754
1369,120739
1370,119104
1371,95337
1372,79976
1373,68841
1374,7756
1375,39934
1376,94177
1377,14191
1378,85417
1379,52671
1380,75802
1381,42651
1382,114033
1383,92371
1384,21155
1385,87931
1386,120634
1387,100901
1388,118097
1389,82477
1390,30595
1391,23277
1392,98869
1393,15113
1394,120131
1395,29412
1396,55252
1397,26981
1398,104245
1399,94106
1400,54342
1401,15891
1402,39651
1403,122504
1404,114723
1405,4981
1406,106086
1407,40276
1408,101256
1409,17048
1410,79611
1411,49156
1412,79359
1413,22083
1414,124974
1415,24175
1416,102758
1417,59826
1418,106011
1419,16397
1420,14548
1421,126897
1422,23187
1423,17563
1424,95017
1425,95349
1426,14083
1427,118908
1428,24234
1429,68177
1430,52114
1431,34787
1432,8927
1433,47941
1434,66573
1435,24008
1436,12949
1437,67311
1438,5697
1439,128656
1440,113201
1441,61788
1442,44295
1443,79724
1444,37012
1445,36464
1446,94809
1447,83988
1448,34073
1449,71892
1450,66535
1451,82300
1452,4776
1453,30283
1454,31154
1455,37490
1456,34233
1457,127745
1458,130314
1459,18195
1460,63721
1461,86285
1462,44410
1463,57479
1464,55662
1465,53874
1466,129499
1467,11904
1468,85491
1469,84080
1470,61757
1471,118165
1472,3180
1473,63832
1474,6201
1475,104221
1476,33538
1477,5425
1478,111058
1479,20545
1480,98487
1481,72238
1482,51607
1483,68981
1484,8374
1485,104459
1486,70619
1487,51898
1488,7334
1489,126715
1490,81049
1491,108843
1492,38058
1493,18215
1494,91497
1495,107739
1496,63640
1497,22498
1498,6742
1499,43365
1500,51599
1501,64461
1502,1627
1503,61824
1504,71296
1505,48086
1506,50994
1507,69874
1508,110778
1509,111145
1510,127906
1511,112144
1512,78848
1513,88057
1514,41479
1515,92779
1516,30151
1517,50325
1518,82984
1519,122647
1520,126901
1521,111580
1522,6517
1523,110535
1524,47947
1525,42202
1526,48184
1527,75557
1528,4333
1529,15918
1530,8576
1531,73897
1532,22834
1533,72157
1534,59220
1535,84834
1536,105653
1537,76617
1538,123320
1539,23608
1540,44476
1541,7286
1542,100679
1543,1895
1544,39027
1545,34808
1546,120813
1547,16850
1548,4139
1549,87617
1550,47098
1551,25636
1552,25296
1553,85781
1554,86783
1555,34381
1556,73506
1557,88380
1558,25392
1559,107914
1560,97427
1561,76906
1562,82299
1563,33294
1564,96405
1565,117668
1566,21563
1567,50708
1568,123590
1569,115458
1570,7112
1571,47958
1572,43639
1573,24652
1574,123012
1575,9837
1576,81215
1577,85459
1578,111455
1579,48123
1580,81471
1581,23052
1582,82115
1583,99396
1584,112427
1585,96227
1586,81749
1587,111648
1588,27488
1589,3010
1590,99716
1591,127890
1592,12915
1593,104897
1594,1357
1595,100094
1596,112236
1597,27804
1598,75181
1599,103141
1600,89653
1601,30876
1602,69381
1603,35708
1604,21396
1605,104445
1606,71286
1607,114351
1608,10485
1609,47431
1610,63324
1611,19846
1612,47584
1613,3281
1614,124111
1615,51024
1616,40226
1617,53110
1618,127918
1619,5641
1620,87157
1621,56499
1622,3340
1623,63238
1624,27401
1625,19645
1626,28210
1627,23355
1628,77540
1629,94963
1630,26370
1631,84039
1632,7692
1633,38207
1634,58031
1635,70040
1636,101368
1637,6573
1638,59861
1639,100411
1640,23743
1641,79278
1642,86079
1643,42881
1644,88913
1645,66402
1646,1298
1647,7325
1648,93251
1649,29442
1650,62979
1651,48301
1652,126728
1653,67191
1654,20419
1655,66500
1656,30943
1657,29803
1658,49532
1659,36370
1660,20481
1661,109234
1662,92058
1663,23671
1664,92307
1665,10550
1666,122921
1667,125186
1668,67143
1669,47501
1670,77294
1671,106169
1672,70046
1673,66124
1674,64551
1675,87638
1676,1740
1677,36238
1678,114064
1679,106484
1680,46955
1681,52495
1682,62161
1683,31762
1684,19361
1685,64064
1686,84432
1687,88421
1688,25400
1689,123791
1690,30846
1691,83463
1692,36515
1693,2208
1694,80412
1695,117361
1696,121771
1697,106757
1698,106491
1699,55837
1700,94982
1701,89798
1702,119059
1703,85738
1704,17406
1705,37392
1706,115540
1707,93079
1708,104871
1709,75035
1710,87654
1711,120994
1712,98763
1713,87200
1714,97169
1715,48371
1716,111253
1717,123517
1718,74500
1719,120665
1720,113128
1721,6114
1722,63911
1723,37013
1724,102411
1725,88078
1726,65526
1727,14585
1728,27877
1729,85883
1730,92508
1731,77980
1732,20399
1733,5609
1734,76552
1735,44654
1736,115561
1737,39347
1738,680
1739,25693
1740,121730
1741,122063
1742,99309
1743,27144
1744,9779
1745,63936
1746,29618
1747,85985
1748,91627
1749,64066
1750,80775
1751,49177
1752,128990
1753,31098
1754,19788
1755,46336
1756,51831
1757,89045
1758,52068
1759,114752
1760,10247
1761,39656
1762,124245
1763,24371
1764,104681
1765,77683
1766,9911
1767,103625
1768,33245
1769,56706
1770,83947
1771,18379
1772,78390
1773,18132
1774,40809
1775,14378
1776,8790
1777,60756
1778,40551
1779,51163
1780,14052
1781,12750
1782,83559
1783,92955
1784,25818
1785,46070
1786,75092
1787,42356
1788,34413
1789,64365
1790,113563
1791,40822
1792,10849
1793,80531
1794,59792
1795,15890
1796,33888
1797,42671
1798,50617
1799,86985
1800,84988
1801,39677
1802,124268
1803,83447
1804,84263
1805,57159
1806,13194
1807,36932
1808,22647
1809,38684
1810,110208
1811,68509
1812,8345
1813,41389
1814,17340
1815,100534
1816,91819
1817,9662
1818,113866
1819,119963
1820,43400
1821,81079
1822,42087
1823,47971
1824,116475
1825,69879
1826,93221
1827,57482
1828,76012
1829,67209
1830,35592
1831,92856
1832,59956
1833,18447
1834,123353
1835,125774
1836,84154
1837,32122
1838,34667
1839,42983
1840,79026
1841,74097
1842,23597
1843,37624
1844,122639
1845,10222
1846,86121
1847,14253
1848,67384
1849,114847
1850,44164
1851,34219
1852,9362
1853,89232
1854,86172
1855,79771
1856,39817
1857,118225
1858,51131
1859,62117
1860,19660
1861,52369
1862,88732
1863,60087
1864,17144
1865,83826
1866,49789
1867,119453
1868,95279
1869,44557
1870,93462
1871,5901
1872,20551
1873,4806
1874,115961
1875,59364
1876,118158
1877,63785
1878,81839
1879,116101
1880,71599
1881,99066
1882,104891
1883,76002
1884,77823
1885,79281
1886,32420
1887,102208
1888,74022
1889,14261
1890,82779
1891,20818
1892,82049
1893,67217
1894,9549
1895,85756
1896,122183
1897,44496
1898,81903
1899,94301
1900,55473
1901,20444
1902,107410
1903,77743
1904,96603
1905,27901
1906,33207
1907,76732
1908,111704
1909,108945
1910,54802
1911,105853
1912,130309
1913,116855
1914,87344
1915,92444
1916,69153
1917,39213
1918,110002
1919,5596
1920,76386
1921,42247
1922,42724
1923,56873
1924,7548
1925,4840
1926,85634
1927,8340
1928,28746
1929,117729
1930,23678
1931,46440
1932,43867
1933,11459
1934,51063
1935,15611
1936,24173
1937,57017
1938,52035
1939,108169
1940,127166
1941,107893
1942,79331
1943,116917
1944,125325
1945,65422
1946,88083
1947,110867
1948,31128
1949,40161
1950,91951
1951,77350
1952,78573
1953,31129
1954,53773
1955,31636
1956,35888
1957,85367
1958,38597
1959,26347
1960,21677
1961,44914
1962,103799
1963,16170
1964,30034
1965,57421
1966,36563
1967,58874
1968,39966
1969,96855
1970,123366
1971,75561
1972,82592
1973,29090
1974,84797
1975,14635
1976,51276
1977,6153
1978,81829
1979,79609
1980,129948
1981,8848
1982,106295
1983,89871
1984,38198
1985,89652
1986,35443
1987,128273
1988,119392
1989,1457
1990,30757
1991,66093
1992,2575
1993,111018
1994,98610
1995,10122
1996,70209
1997,16087
1998,38930
1999,5858
2000,99262
2001,74427
2002,57130
2003,32747
2004,86497
2005,97280
2006,104205
2007,81936
2008,9916
2009,70821
2010,37793
2011,117234
2012,124118
2013,6447
2014,59205
2015,31737
2016,105263
2017,78846
2018,39637
2019,43169
2020,98277
2021,116301
2022,65592
2023,46848
2024,80274
2025,116380
2026,116717
2027,13940
2028,23824
2029,25425
2030,122884
2031,43418
2032,46261
2033,3199
2034,13226
2035,33616
2036,19131
2037,109880
2038,14685
2039,40513
2040,98282
2041,50313
2042,83614
2043,36472
2044,117087
2045,113422
2046,5486
2047,2985
2048,21139
2049,46975
2050,19843
2051,46305
2052,84678
2053,52972
2054,17648
2055,80310
2056,25983
2057,80758
2058,85192
2059,70780
2060,52297
2061,88819
2062,86366
2063,8714
2064,56458
2065,107617
2066,109841
2067,55413
2068,71668
2069,4919
2070,36465
2071,124305
2072,89680
2073,95647
2074,9126
2075,27594
2076,108039
2077,123716
2078,94151
2079,89284
2080,10952
2081,65126
2082,106154
2083,45054
2084,34612
2085,55038
2086,81529
2087,59487
2088,127683
2089,41926
2090,93419
2091,53528
2092,102061
2093,38027
2094,68746
2095,91189
2096,59899
2097,127697
2098,45338
2099,26797
2100,125220
2101,119767
2102,82078
2103,88695
2104,114598
2105,4411
2106,17236
2107,124643
2108,42489
2109,77511
2110,89966
2111,53544
2112,47921
2113,122279
2114,79194
2115,34932
2116,42827
2117,10141
2118,85769
2119,45541
2120,115398
2121,123498
2122,84287
2123,59033
2124,50414
2125,410
2126,25415
2127,107241
2128,113095
2129,13654
2130,115378
2131,80850
2132,83218
2133,23295
2134,18171
2135,93416
2136,125822
2137,60314
2138,47217
2139,24968
2140,125541
2141,24593
2142,109233
2143,17315
2144,285
2145,123597
2146,29705
2147,117470
2148,111357
2149,60625
2150,17281
2151,129227
2152,116322
2153,121628
2154,113711
2155,130154
2156,10647
2157,3725
2158,100628
2159,43680
2160,68354
2161,46780
2162,95321
2163,118815
2164,389
2165,121192
2166,76780
2167,60986
2168,52954
2169,101469
2170,129610
2171,30988
2172,84589
2173,124215
2174,72966
2175,104794
2176,48417
2177,93501
2178,19402
2179,99110
2180,12386
2181,32299
2182,64793
2183,51419
2184,109403
2185,14172
2186,87554
2187,76222
2188,68373
2189,54545
2190,57164
2191,31803
2192,109879
2193,1028
2194,10604
2195,55882
2196,48584
2197,89546
2198,51307
2199,101934
2200,86228
2201,74375
2202,80647
2203,9069
2204,60502
2205,79566
2206,106570
2207,625
2208,32279
2209,118955
2210,102520
2211,19560
2212,20206
2213,93148
2214,101385
2215,111170
2216,51392
2217,19157
2218,125748
2219,22137
2220,18763
2221,82407
2222,30315
2223,121393
2224,49108
2225,59305
2226,63188
2227,20102
2228,107512
2229,129952
2230,117069
2231,122926
2232,27677
2233,38548
2234,95079
2235,83653
2236,63201
2237,61512
2238,63576
2239,112252
2240,59854
2241,106852
2242,72430
2243,49898
2244,19793
2245,128435
2246,11235
2247,108934
2248,52846
2249,83200
2250,34188
2251,78810
2252,113930
2253,34844
2254,91471
2255,30682
2256,60250
2257,115617
2258,66597
2259,123
2260,129501
2261,60805
2262,45407
2263,16109
2264,90741
2265,35187
2266,74639
2267,49767
2268,55141
2269,44418
2270,54391
2271,74320
2272,16991
2273,116312
2274,26211
2275,94
2276,40473
2277,13754
2278,8771
2279,9092
2280,81742
2281,6558
2282,40411
2283,5713
2284,18473
2285,77263
2286,40826
2287,127326
2288,89816
2289,89123
2290,29380
2291,128844
2292,50104
2293,46992
2294,82758
2295,129966
2296,55047
2297,73592
2298,126610
2299,89414
2300,81274
2301,45506
2302,30828
2303,71072
2304,91246
2305,43594
2306,83849
2307,107942
2308,3604
2309,22154
2310,24310
2311,24319
2312,93170
2313,75486
2314,125930
2315,50957
2316,28838
2317,1297
2318,114094
2319,108698
2320,98641
2321,124114
2322,24309
2323,126870
2324,27673
2325,75467
2326,111295
2327,40429
2328,38760
2329,70122
2330,106736
2331,93456
2332,34454
2333,83356
2334,12481
2335,129228
2336,7255
2337,121971
2338,39542
2339,14833
2340,43850
2341,72898
2342,79365
2343,84460
2344,126004
2345,53640
2346,72009
2347,130260
2348,31384
2349,67500
2350,68233
2351,124082
2352,29259
2353,19723
2354,57530
2355,13016
2356,106130
2357,115648
2358,49613
2359,106973
2360,53732
2361,52707
2362,126312
2363,78551
2364,119226
2365,56349
2366,91248
2367,108869
2368,126609
2369,67830
2370,119220
2371,108348
2372,93871
2373,109758
2374,21788
2375,81653
2376,1851
2377,70446
2378,127653
2379,65798
2380,66827
2381,55383
2382,13989
2383,25148
2384,115151
2385,65410
2386,56382
2387,4714
2388,68062
2389,123779
2390,6365
2391,39492
2392,17938
2393,118924
2394,85098
2395,88502
2396,74118
2397,111240
2398,98964
2399,105120
2400,69638
2401,12604
2402,65323
2403,111422
2404,86461
2405,35303
2406,38084
2407,53250
2408,52356
2409,7847
2410,91584
2411,52547
2412,39172
2413,22911
2414,85315
2415,31017
2416,49945
2417,47653
2418,67026
2419,60872
2420,90740
2421,79898
2422,41931
2423,42853
2424,89602
2425,76697
2426,106483
2427,111252
2428,128027
2429,113554
2430,46487
2431,64631
2432,47885
2433,96853
2434,130153
2435,15134
2436,110022
2437,107018
2438,30322
2439,23668
2440,41689
2441,45163
2442,120403
2443,22609
2444,6873
2445,76591
2446,122645
2447,95769
2448,30614
2449,107029
2450,106227
2451,99226
2452,125861
2453,108435
2454,130092
2455,8620
2456,95427
2457,105644
2458,57265
2459,64492
2460,103605
2461,85042
2462,33282
2463,103016
2464,8550
2465,103528
2466,119119
2467,11289
2468,28707
2469,125321
2470,1526
2471,44463
2472,117135
2473,51332
2474,63931
2475,20839
2476,83730
2477,118133
2478,71406
2479,12724
2480,45637
2481,65810
2482,38066
2483,50374
2484,94676
2485,16357
2486,11932
2487,95670
2488,93038
2489,9564
2490,22763
2491,52744
2492,116830
2493,25398
2494,107770
2495,111185
2496,26696
2497,107843
2498,20358
