rank0,csv_row_index0
1041,51176
1042,113061
1043,71660
1044,127442
1045,45073
1046,118416
1047,862
1048,5600
1049,42025
1050,75958
1051,42176
1052,19991
1053,26849
1054,97614
1055,54124
1056,31508
1057,10558
1058,26921
1059,94253
1060,97820
1061,89292
1062,84300
1063,56068
1064,38443
1065,12442
1066,100117
1067,14378
1068,65797
1069,73749
1070,37327
1071,62188
1072,17119
1073,53645
1074,125725
1075,16532
1076,2903
1077,5644
1078,99754
1079,104140
1080,97978
1081,76720
1082,63921
1083,33087
1084,100086
1085,106031
1086,53866
1087,27849
1088,118941
1089,25425
1090,55402
1091,61366
1092,87617
1093,5697
1094,127329
1095,111408
1096,91278
1097,33275
1098,7504
1099,63210
1100,26523
1101,11459
1102,85192
1103,53506
1104,13924
1105,18180
1106,118988
1107,20075
1108,54068
1109,121196
1110,8503
1111,119539
1112,105630
1113,58076
1114,89403
1115,6444
1116,56777
1117,42622
1118,16461
1119,96754
1120,62766
1121,49802
1122,7763
1123,54168
1124,68909
1125,74088
1126,32526
1127,3088
1128,127695
1129,80635
1130,37528
1131,56869
1132,53793
1133,12550
1134,114589
1135,94055
1136,94023
1137,91760
1138,58296
1139,75434
1140,48868
1141,101059
1142,114601
1143,37497
1144,128651
1145,76802
1146,4732
1147,82295
1148,116829
1149,77734
1150,12794
1151,55005
1152,97784
1153,77256
1154,94999
1155,28746
1156,124464
1157,53774
1158,82312
1159,37458
1160,3967
1161,114785
1162,1724
1163,59511
1164,64071
1165,3134
1166,102485
1167,12290
1168,35944
1169,59567
1170,67860
1171,116750
1172,92195
1173,63756
1174,14833
1175,123382
1176,94122
1177,44815
1178,121778
1179,10206
1180,71279
1181,72731
1182,126150
1183,59405
1184,29983
1185,42548
1186,26372
1187,15018
1188,74264
1189,61636
1190,121480
1191,36555
1192,120106
1193,23678
1194,37490
1195,121722
1196,16850
1197,120794
1198,34129
1199,22018
1200,66406
1201,64109
1202,53640
1203,104359
1204,36932
1205,19979
1206,78325
1207,100653
1208,55473
1209,5955
1210,98364
1211,113597
1212,110226
1213,55595
1214,74881
1215,15331
1216,84308
1217,101899
1218,3385
1219,6786
1220,92175
1221,67571
1222,84099
1223,11083
1224,74991
1225,90957
1226,72516
1227,68537
1228,115514
1229,103058
1230,78038
1231,24465
1232,48417
1233,6523
1234,40839
1235,15943
1236,95598
1237,6085
1238,2420
1239,124817
1240,111170
1241,13597
1242,83565
1243,76318
1244,70520
1245,157
1246,84161
1247,97111
1248,125822
1249,44727
1250,43093
1251,125692
1252,84754
1253,18693
1254,709
1255,29777
1256,60032
1257,751
1258,122624
1259,54234
1260,116102
1261,80370
1262,70777
1263,16404
1264,35708
1265,51298
1266,17568
1267,49910
1268,62799
1269,42297
1270,123810
1271,69455
1272,67818
1273,42738
1274,86719
1275,92836
1276,80856
1277,8419
1278,99110
1279,101973
1280,13296
1281,122448
1282,69055
1283,24753
1284,120444
1285,104539
1286,97451
1287,64208
1288,67830
1289,84284
1290,69915
1291,114773
1292,118111
1293,36337
1294,27538
1295,31756
1296,66594
1297,73050
1298,26258
1299,8848
1300,100356
1301,126060
1302,62956
1303,27594
1304,99333
1305,68012
1306,70115
1307,64198
1308,85882
1309,64278
1310,86134
1311,56382
1312,45829
1313,62370
1314,33322
1315,104272
1316,11631
1317,70377
1318,25192
1319,78215
1320,105976
1321,12010
1322,94843
1323,84391
1324,63293
1325,21788
1326,81953
1327,97651
1328,40296
1329,125657
1330,80723
1331,3757
1332,103831
1333,4073
1334,94641
1335,17210
1336,84339
1337,35502
1338,33821
1339,52864
1340,2584
1341,30386
1342,40615
1343,87942
1344,66402
1345,53009
1346,127941
1347,26170
1348,42230
1349,33413
1350,27333
1351,93894
1352,45458
1353,119766
1354,83282
1355,71401
1356,108808
1357,112006
1358,118785
1359,96496
1360,50128
1361,123915
1362,28927
1363,109880
1364,27648
1365,13576
1366,94992
1367,43918
1368,59820
1369,119987
1370,122660
1371,49863
1372,118755
1373,38039
1374,121140
1375,90337
1376,79113
1377,26493
1378,27748
1379,48621
1380,91497
1381,11807
1382,68562
1383,78862
1384,99506
1385,22132
1386,78606
1387,40743
1388,21324
1389,64056
1390,99679
1391,29487
1392,98502
1393,75871
1394,50012
1395,109842
1396,124697
1397,42385
1398,1177
1399,25538
1400,36038
1401,94075
1402,48317
1403,83576
1404,105891
1405,18828
1406,36218
1407,91791
1408,85832
1409,39677
1410,55677
1411,85781
1412,77294
1413,92154
1414,57886
1415,103082
1416,60781
1417,129702
1418,40806
1419,84762
1420,105729
1421,83040
1422,51633
1423,104491
1424,102344
1425,107770
1426,119243
1427,128088
1428,10258
1429,87401
1430,66184
1431,27432
1432,71521
1433,42970
1434,32608
1435,44486
1436,20041
1437,14852
1438,25526
1439,100016
1440,128441
1441,50357
1442,80908
1443,74180
1444,1770
1445,69641
1446,4235
1447,119912
1448,124888
1449,46672
1450,7299
1451,112815
1452,33414
1453,55387
1454,118358
1455,41344
1456,5308
1457,121347
1458,67414
1459,21027
1460,113610
1461,117222
1462,37790
1463,74859
1464,49836
1465,402
1466,98785
1467,117067
1468,69819
1469,125443
1470,37084
1471,61761
1472,26347
1473,45625
1474,78012
1475,52260
1476,49666
1477,23424
1478,108583
1479,68896
1480,74544
1481,62118
1482,70988
1483,87299
1484,13223
1485,123498
1486,75084
1487,75224
1488,30799
1489,126688
1490,48274
1491,62066
1492,124690
1493,21290
1494,33915
1495,124840
1496,72102
1497,52100
1498,126836
1499,100500
1500,87607
1501,45089
1502,79479
1503,3002
1504,84494
1505,63853
1506,77394
1507,17108
1508,107011
1509,108233
1510,5914
1511,79320
1512,38811
1513,128633
1514,90904
1515,129124
1516,586
1517,122304
1518,68488
1519,31425
1520,65010
1521,49189
1522,40826
1523,124477
1524,104271
1525,30382
1526,97625
1527,86048
1528,46765
1529,39041
1530,93736
1531,93711
1532,114412
1533,98955
1534,110444
1535,98817
1536,90508
1537,79006
1538,114191
1539,127204
1540,54012
1541,32700
1542,53902
1543,106141
1544,129209
1545,39347
1546,41087
1547,54352
1548,115515
1549,63344
1550,110042
1551,40684
1552,49004
1553,101080
1554,93106
1555,55599
1556,41482
1557,109361
1558,56281
1559,91938
1560,64387
1561,24175
1562,61149
1563,123634
1564,100941
1565,41754
1566,5355
1567,119877
1568,34830
1569,85630
1570,1931
1571,124288
1572,25480
1573,53772
1574,126363
1575,106834
1576,116068
1577,99113
1578,82604
1579,119629
1580,98417
1581,17067
1582,75882
1583,4376
1584,121215
1585,120892
1586,116159
1587,20839
1588,71859
1589,112390
1590,47022
1591,1765
1592,58176
1593,41180
1594,36610
1595,101878
1596,54034
1597,44946
1598,92533
1599,71087
1600,58936
1601,19257
1602,37859
1603,9779
1604,110954
1605,117108
1606,71476
1607,54186
1608,122374
1609,50646
1610,65190
1611,123796
1612,124093
1613,89018
1614,74976
1615,62125
1616,22769
1617,56509
1618,114085
1619,54079
1620,97080
1621,129094
1622,38288
1623,4408
1624,69082
1625,63378
1626,83857
1627,81839
1628,2942
1629,43868
1630,83743
1631,110674
1632,23741
1633,81979
1634,32198
1635,126573
1636,111766
1637,123147
1638,105594
1639,2826
1640,125101
1641,27819
1642,127362
1643,705
1644,30315
1645,107971
1646,73570
1647,6895
1648,16153
1649,45722
1650,34197
1651,59059
1652,22311
1653,121979
1654,115065
1655,124397
1656,62261
1657,79625
1658,6364
1659,60093
1660,115793
1661,78758
1662,110713
1663,88353
1664,43727
1665,36865
1666,62891
1667,2070
1668,9042
1669,104590
1670,69394
1671,60902
1672,123271
1673,26518
1674,47657
1675,60214
1676,107873
1677,48650
1678,47956
1679,117600
1680,22622
1681,86989
1682,110897
1683,126556
1684,54702
1685,23210
1686,9498
1687,68342
1688,57456
1689,121596
1690,112312
1691,113081
1692,62693
1693,108159
1694,73931
1695,34527
1696,65386
1697,67647
1698,114905
1699,103435
1700,99776
1701,71347
1702,5613
1703,17902
1704,13648
1705,89680
1706,66140
1707,42488
1708,70046
1709,104675
1710,8075
1711,53904
1712,125774
1713,84427
1714,68514
1715,99890
1716,39363
1717,121730
1718,54562
1719,76973
1720,119838
1721,83347
1722,3465
1723,71184
1724,30943
1725,55860
1726,79458
1727,35676
1728,29506
1729,109857
1730,106134
1731,33049
1732,128041
1733,125552
1734,110542
1735,90187
1736,55826
1737,118955
1738,115532
1739,27596
1740,116894
1741,104245
1742,81706
1743,69403
1744,4056
1745,92278
1746,37412
1747,101604
1748,31308
1749,82772
1750,3096
1751,67936
1752,49024
1753,85037
1754,126564
1755,91602
1756,8882
1757,49343
1758,70855
1759,118597
1760,49160
1761,28820
1762,16379
1763,17785
1764,35328
1765,120300
1766,25818
1767,129594
1768,31139
1769,8875
1770,101021
1771,79568
1772,80310
1773,126575
1774,12960
1775,50481
1776,71498
1777,32172
1778,7583
1779,8896
1780,74994
1781,85899
1782,19897
1783,64569
1784,12364
1785,30125
1786,114717
1787,51785
1788,119750
1789,108869
1790,111059
1791,32981
1792,110726
1793,104117
1794,29081
1795,82231
1796,78270
1797,27848
1798,79281
1799,113866
1800,121837
1801,13294
1802,15841
1803,72771
1804,44535
1805,113455
1806,4911
1807,20633
1808,119299
1809,75591
1810,95826
1811,126576
1812,9513
1813,125376
1814,71600
1815,71617
1816,7774
1817,78677
1818,37154
1819,50104
1820,91584
1821,91935
1822,45999
1823,98282
1824,111089
1825,66488
1826,108208
1827,79343
1828,112890
1829,7954
1830,121228
1831,127599
1832,16991
1833,97261
1834,27151
1835,66261
1836,38394
1837,85012
1838,77558
1839,68819
1840,104490
1841,15171
1842,105664
1843,97715
1844,105232
1845,22543
1846,23302
1847,50386
1848,24511
1849,23177
1850,82145
1851,84377
1852,45318
1853,83404
1854,88895
1855,108290
1856,43330
1857,124043
1858,90283
1859,83303
1860,94128
1861,71827
1862,123820
1863,99319
1864,45484
1865,34962
1866,124268
1867,64563
1868,106879
1869,120893
1870,32774
1871,24247
1872,103441
1873,87332
1874,24724
1875,53451
1876,66835
1877,55069
1878,98801
1879,23155
1880,25700
1881,78319
1882,93445
1883,2261
1884,92290
1885,50677
1886,97323
1887,57430
1888,11536
1889,39762
1890,680
1891,49787
1892,107287
1893,50007
1894,98493
1895,45934
1896,30191
1897,50589
1898,78182
1899,34498
1900,7302
1901,64426
1902,118683
1903,119316
1904,114949
1905,96484
1906,52846
1907,39611
1908,90412
1909,124118
1910,50374
1911,101645
1912,26297
1913,42264
1914,83965
1915,118314
1916,67858
1917,23408
1918,63287
1919,114612
1920,18073
1921,12676
1922,1237
1923,43268
1924,113568
1925,72109
1926,79954
1927,128499
1928,9026
1929,65775
1930,42222
1931,45666
1932,9412
1933,24639
1934,82643
1935,83148
1936,43820
1937,106277
1938,110750
1939,69074
1940,52497
1941,71072
1942,30257
1943,2959
1944,15976
1945,99764
1946,75713
1947,103282
1948,69986
1949,33792
1950,109693
1951,61956
1952,6165
1953,37205
1954,39090
1955,4570
1956,7542
1957,71695
1958,48205
1959,129732
1960,42602
1961,59044
1962,14284
1963,119748
1964,11396
1965,11188
1966,106284
1967,128432
1968,100242
1969,120648
1970,911
1971,85570
1972,59163
1973,103928
1974,38207
1975,39507
1976,65349
1977,13646
1978,125321
1979,2538
1980,42677
1981,70539
1982,119005
1983,121573
1984,85673
1985,51263
1986,126764
1987,115429
1988,116422
1989,75070
1990,62411
1991,106369
1992,118158
1993,14901
1994,50415
1995,16564
1996,69240
1997,30212
1998,63103
1999,43692
2000,96238
2001,77594
2002,37595
2003,49369
2004,4529
2005,103935
2006,106491
2007,111376
2008,106691
2009,19299
2010,126728
2011,98984
2012,82224
2013,99052
2014,95541
2015,16584
2016,38967
2017,22
2018,10604
2019,86581
2020,65219
2021,113447
2022,105734
2023,12727
2024,113352
2025,90144
2026,80050
2027,73236
2028,14883
2029,74466
2030,13
2031,29813
2032,84131
2033,19662
2034,63462
2035,101628
2036,104758
2037,126004
2038,92710
2039,36638
2040,50651
2041,106130
2042,4955
2043,32960
2044,77854
2045,103540
2046,5596
2047,1514
2048,128518
2049,23724
2050,76111
2051,19342
2052,126234
2053,100318
2054,10016
2055,18254
2056,67715
2057,91375
2058,120132
2059,116875
2060,127467
2061,89588
2062,81659
2063,98415
2064,12397
2065,123534
2066,16824
2067,10657
2068,67506
2069,98807
2070,121268
2071,26573
2072,84563
2073,76828
2074,117679
2075,24696
2076,7030
2077,57137
2078,13242
2079,61012
2080,103715
2081,122872
2082,111890
2083,6714
2084,124254
2085,26095
2086,62440
2087,124091
2088,100650
2089,11443
2090,84405
2091,35991
2092,63662
2093,123079
2094,46169
2095,127149
2096,34128
2097,75496
2098,114338
2099,53277
2100,71478
2101,91061
2102,43415
2103,80848
2104,57707
2105,45276
2106,39535
2107,51781
2108,83356
2109,91454
2110,120497
2111,90843
2112,32716
2113,113880
2114,119112
2115,22911
2116,68612
2117,38382
2118,126932
2119,30218
2120,59747
2121,102126
2122,4390
2123,90963
2124,30976
2125,42499
2126,91907
2127,81687
2128,32425
2129,79405
2130,47084
2131,84626
2132,8683
2133,1859
2134,77974
2135,76483
2136,90831
2137,40131
2138,47019
2139,128087
2140,81049
2141,64456
2142,393
2143,126627
2144,88416
2145,102733
2146,108611
2147,79194
2148,54046
2149,13106
2150,11425
2151,95863
2152,2662
2153,92037
2154,121115
2155,117347
2156,8347
2157,88782
2158,71403
2159,108226
2160,17315
2161,79493
2162,79278
2163,66962
2164,47217
2165,36541
2166,103166
2167,47107
2168,39963
2169,98165
2170,60160
2171,80355
2172,38817
2173,121204
2174,76405
2175,7185
2176,37609
2177,129595
2178,108092
2179,23894
2180,43380
2181,94877
2182,80893
2183,118332
2184,22928
2185,38707
2186,112325
2187,112353
2188,64631
2189,84455
2190,85491
2191,115675
2192,48779
2193,20181
2194,115326
2195,40342
2196,118575
2197,83122
2198,41457
2199,1327
2200,5401
2201,30507
2202,84074
2203,73826
2204,34820
2205,13153
2206,110352
2207,36210
2208,94560
2209,95374
2210,113918
2211,101442
2212,31751
2213,116694
2214,78228
2215,47660
2216,100503
2217,10780
2218,29939
2219,42013
2220,5641
2221,59121
2222,29261
2223,105462
2224,121046
2225,3078
2226,62393
2227,47240
2228,16135
2229,99851
2230,68871
2231,124083
2232,64461
2233,50814
2234,45512
2235,64031
2236,28453
2237,112740
2238,122717
2239,68289
2240,48095
2241,1851
2242,38597
2243,3355
2244,21088
2245,71002
2246,21120
2247,76148
2248,13715
2249,64688
2250,9232
2251,223
2252,57201
2253,78250
2254,88574
2255,37948
2256,53389
2257,103479
2258,105451
2259,33572
2260,3381
2261,48493
2262,26600
2263,15205
2264,35709
2265,42088
2266,1961
2267,128487
2268,113440
2269,110101
2270,27835
2271,50795
2272,794
2273,13392
2274,103162
2275,128751
2276,43522
2277,6784
2278,111499
2279,40477
2280,27877
2281,11398
2282,66124
2283,41656
2284,54513
2285,72197
2286,120216
2287,93603
2288,41786
2289,22559
2290,53311
2291,59855
2292,77112
2293,15201
2294,72220
2295,109816
2296,39213
2297,88655
2298,112634
2299,84402
2300,88692
2301,15783
2302,33841
2303,678
2304,43661
2305,128113
2306,101729
2307,74406
2308,78402
2309,17954
2310,119113
2311,3363
2312,110982
2313,53757
2314,49422
2315,119396
2316,9577
2317,53327
2318,9929
2319,59933
2320,45925
2321,23668
2322,34864
2323,86724
2324,64989
2325,18357
2326,71739
2327,115437
2328,44450
2329,22125
2330,5209
2331,112204
2332,37934
2333,43936
2334,42709
2335,129304
2336,1571
2337,66628
2338,112649
2339,61900
2340,50382
2341,16106
2342,86353
2343,122639
2344,125691
2345,105694
2346,81457
2347,126180
2348,117654
2349,54975
2350,87747
2351,18953
2352,62643
2353,23801
2354,71511
2355,44678
2356,16315
2357,102132
2358,30287
2359,21814
2360,39527
2361,59288
2362,31478
2363,119794
2364,36913
2365,32673
2366,121673
2367,19720
2368,51981
2369,10531
2370,74198
2371,108791
2372,118567
2373,44199
2374,28344
2375,37504
2376,51956
2377,83645
2378,90988
2379,43985
2380,30048
2381,95197
2382,2083
2383,96961
2384,54709
2385,62731
2386,66445
2387,76647
2388,50831
2389,43272
2390,100536
2391,113355
2392,105906
2393,69518
2394,93088
2395,81015
2396,36101
2397,49602
2398,84209
2399,29474
2400,87666
2401,107420
2402,1134
2403,51065
2404,124643
2405,78857
2406,33631
2407,128469
2408,53010
2409,117809
2410,56915
2411,18866
2412,109950
2413,126291
2414,60756
2415,50736
2416,120209
2417,8594
2418,105176
2419,109686
2420,81544
2421,104207
2422,118272
2423,8971
2424,91825
2425,49355
2426,10045
2427,56387
2428,119707
2429,23544
2430,121947
2431,100584
2432,64551
2433,55217
2434,23685
2435,92997
2436,34205
2437,4924
2438,64180
2439,3121
2440,118138
2441,65480
2442,63978
2443,23806
2444,113977
2445,23321
2446,11857
2447,81532
2448,54140
2449,89418
2450,36812
2451,30889
2452,98251
2453,6238
2454,85634
2455,3986
2456,50145
2457,34700
2458,119257
2459,59964
2460,15762
2461,48966
2462,103141
2463,78718
2464,81022
2465,122161
2466,114688
2467,9362
2468,60680
2469,123447
2470,56577
2471,52297
2472,61661
2473,8242
2474,53773
2475,14318
2476,87066
2477,65936
2478,10082
2479,71643
2480,54946
2481,114050
2482,107180
2483,122692
2484,25877
2485,104596
2486,92779
2487,72047
2488,100411
2489,86451
2490,101696
2491,115825
2492,12598
2493,126877
2494,106290
2495,42717
2496,85512
2497,113322
2498,120235
