role_rank0,csv_row_index0,working_index0
262,54906,23349
263,16096,6928
264,77037,32641
265,110127,46629
266,62925,26719
267,81866,34741
268,8389,3635
269,70848,30085
270,125855,53433
271,96026,40623
272,60060,25497
273,25881,11085
274,13142,5668
275,70539,29961
276,92072,38985
277,68412,29062
278,49524,21106
279,45006,19216
280,126533,53710
281,27810,11886
282,6170,2711
283,60832,25827
284,115792,49094
285,29861,12776
286,124221,52738
287,48983,20882
288,53832,22890
289,78901,33440
290,27683,11835
291,94109,39814
292,56131,23861
293,76664,32495
294,88023,37280
295,123329,52316
296,124388,52803
297,42343,18087
298,2779,1201
299,129644,55026
300,65259,27716
301,90113,38135
302,25386,10862
303,1584,684
304,14538,6260
305,84394,35814
306,112390,47642
307,42288,18061
308,91607,38783
309,109666,46436
310,84376,35805
311,114231,48402
312,97540,41277
313,104065,44011
314,10005,4323
315,59220,25140
316,48890,20840
317,86070,36526
318,30391,13001
319,6076,2660
320,49090,20924
321,2548,1101
322,14055,6053
323,46185,19695
324,63417,26912
325,124379,52800
326,96693,40918
327,92930,39343
328,74376,31559
329,122952,52146
330,85243,36168
331,124596,52902
332,121476,51513
333,77971,33061
334,120167,50955
335,41854,17873
336,701,300
337,75295,31936
338,37013,15834
339,45816,19551
340,104613,44259
341,99260,42003
342,112231,47562
343,7003,3093
344,113332,48036
345,25572,10941
346,128655,54628
347,45672,19483
348,89092,37731
349,124254,52752
350,26396,11289
351,2080,895
352,48628,20732
353,2051,881
354,121273,51421
355,64513,27389
356,119653,50732
357,113955,48286
358,85532,36290
359,109970,46566
360,124526,52866
361,104782,44337
362,6386,2816
363,88772,37592
364,89917,38046
365,41254,17610
366,33245,14257
367,42739,18259
368,109561,46391
369,3456,1525
370,19183,8221
371,114639,48569
372,127381,54084
373,33929,14543
374,90746,38398
375,23661,10143
376,83870,35612
377,104108,44031
378,39603,16925
379,63224,26840
380,66020,28028
381,30284,12960
382,13059,5629
383,65101,27650
384,70967,30142
385,22278,9535
386,46109,19669
387,128510,54565
388,36817,15746
389,90120,38139
390,14869,6407
391,94766,40110
392,13296,5736
393,50902,21689
394,104081,44017
395,40996,17513
396,97260,41160
397,23176,9927
398,30760,13157
399,83564,35473
400,97119,41107
401,48382,20628
402,126678,53788
403,1287,543
404,120938,51286
405,128398,54514
406,35789,15326
407,101602,42992
408,17033,7331
409,77420,32805
410,30869,13208
411,44567,19038
412,14413,6210
413,18776,8055
414,106506,45074
415,57636,24477
416,33122,14206
417,49218,20983
418,44730,19107
419,72066,30597
420,6811,3001
421,128380,54503
422,60599,25724
423,113851,48243
424,20737,8897
425,14654,6312
426,9230,3990
427,105442,44619
428,130325,55329
429,4149,1815
430,6353,2797
431,124767,52971
432,69977,29711
433,24808,10626
434,62391,26500
435,78897,33438
436,29869,12780
437,111566,47240
438,25547,10928
439,129282,54878
440,93492,39560
441,107686,45595
442,40689,17374
443,22849,9776
444,48103,20496
445,27088,11595
446,130315,55323
447,62000,26340
448,25748,11027
449,30467,13035
450,11780,5091
451,96851,40990
452,17148,7381
453,88752,37582
454,108178,45799
455,15285,6586
456,10401,4502
457,85832,36427
458,94017,39768
459,46585,19852
460,52696,22423
461,63978,27156
462,35065,15027
463,80755,34260
464,34502,14774
465,77114,32674
466,66357,28167
467,40307,17208
468,123960,52618
469,29474,12601
470,23200,9934
471,104777,44333
472,19334,8283
473,44223,18876
474,46781,19941
475,38874,16612
476,66081,28050
477,82202,34891
478,122185,51819
479,7279,3198
480,27258,11650
481,6447,2847
482,78242,33182
483,74573,31643
484,57525,24437
485,99371,42049
486,22254,9526
487,79025,33493
488,28777,12294
489,111014,47019
490,61523,26122
491,57693,24497
492,104488,44206
493,108278,45847
494,81242,34461
495,106479,45061
496,19652,8425
497,73838,31329
498,120694,51186
499,63183,26819
500,51396,21897
501,130364,55343
502,33040,14167
503,121148,51368
504,46305,19740
505,111106,47061
506,86455,36678
507,79739,33797
508,61300,26025
509,69593,29545
510,107460,45499
511,65483,27809
512,104579,44244
513,79656,33763
514,113313,48027
515,64773,27494
516,39239,16781
517,35659,15274
518,36692,15694
519,64144,27229
520,64609,27427
521,19437,8323
522,41898,17888
523,112644,47756
524,119444,50632
525,116036,49176
526,85570,36309
527,18872,8091
528,14217,6127
529,62013,26343
530,66406,28187
531,46756,19923
532,31417,13443
533,4715,2063
534,7700,3368
535,112430,47662
536,30510,13047
537,81201,34448
538,129554,54985
539,63353,26887
540,106529,45085
541,86637,36751
542,129933,55145
543,32942,14122
544,120100,50919
545,97805,41390
546,84401,35818
547,94102,39808
548,14832,6390
549,25874,11081
550,36697,15697
551,120115,50927
552,7153,3144
553,27488,11748
554,50930,21700
555,50070,21359
556,87022,36894
557,104698,44303
558,37706,16141
559,59737,25355
560,46420,19789
561,78363,33227
562,92870,39320
563,110250,46675
564,83633,35501
565,14525,6254
566,13384,5768
567,59939,25449
568,9609,4158
569,61803,26249
570,101008,42758
571,6560,2899
572,64819,27515
573,43260,18475
574,93411,39525
575,89537,37890
576,9966,4308
577,84709,35946
578,63106,26788
579,117901,49971
580,26304,11249
581,17718,7607
582,79611,33743
583,85760,36397
584,32939,14120
585,102200,43247
586,106182,44932
587,87576,37115
588,101317,42885
589,38986,16659
590,113698,48188
591,18060,7764
592,13833,5972
593,123959,52617
594,672,284
595,80696,34230
596,9691,4196
597,55531,23611
598,986,407
599,10228,4419
600,60277,25586
601,34808,14912
602,96206,40697
603,38607,16520
604,19447,8325
605,85331,36208
606,52599,22384
607,115446,48935
608,98050,41502
609,38487,16477
610,86136,36555
611,115612,49018
612,10739,4652
613,37611,16102
614,16365,7036
615,114962,48721
616,62347,26483
617,77508,32849
618,26012,11140
619,35321,15133
620,11441,4955
621,100170,42398
622,114174,48380
623,45561,19441
624,122373,51885
625,40449,17268
626,64351,27311
627,6906,3044
628,58078,24665
629,40566,17317
630,6790,2992
631,18905,8101
632,89500,37878
633,3513,1549
634,83902,35622
635,33036,14165
636,37278,15961
637,100270,42440
638,19311,8274
639,45811,19549
640,55725,23697
641,39127,16729
642,18174,7809
643,11821,5115
644,49459,21079
645,46314,19742
646,47334,20175
647,86075,36527
648,101763,43069
649,37427,16021
650,63995,27161
651,96195,40694
652,82969,35206
653,47683,20320
654,49413,21060
655,126073,53526
656,86520,36703
657,70368,29880
658,6974,3078
659,11914,5144
660,94228,39879
661,103454,43756
662,99163,41962
663,2195,940
664,100505,42548
665,61098,25936
666,18137,7795
667,92891,39326
668,106444,45043
669,81316,34496
670,105303,44558
671,78200,33163
672,58205,24718
673,88757,37585
674,121371,51464
675,52715,22427
676,120556,51127
677,76602,32478
678,19134,8195
679,34329,14701
680,72640,30836
681,89844,38022
682,114932,48702
683,34667,14851
684,1364,585
685,115283,48861
686,77812,32985
687,8323,3602
688,59019,25054
689,88602,37513
690,37696,16138
691,128733,54650
692,44361,18941
693,58961,25031
694,105840,44786
695,3220,1408
696,94369,39945
697,121977,51725
698,82096,34839
699,55789,23724
700,18106,7781
701,111429,47183
702,57221,24310
703,49662,21163
704,50170,21394
705,34858,14935
706,108398,45904
707,60950,25867
708,74548,31634
709,40812,17431
710,57938,24604
711,54352,23113
712,68041,28904
713,106531,45086
714,72470,30764
715,13164,5678
716,116545,49399
717,85214,36152
718,79102,33521
719,36121,15452
720,43918,18745
721,97947,41456
722,38045,16287
723,30732,13146
724,85933,36472
725,83385,35398
726,4870,2135
727,2341,1011
728,60240,25575
729,66989,28445
730,75259,31917
731,23705,10160
732,28871,12331
733,23899,10243
734,4991,2190
735,27500,11753
736,43622,18625
737,17357,7454
738,40379,17241
739,27957,11952
740,100204,42412
741,33729,14465
742,126302,53624
743,10384,4492
744,31814,13617
745,27553,11771
746,93605,39615
747,127790,54265
748,78842,33412
749,128399,54515
750,117319,49718
751,33592,14416
752,3119,1371
753,60162,25545
754,81029,34385
755,38600,16515
756,1627,699
757,122486,51936
758,123688,52492
759,64835,27522
760,56438,23994
761,74578,31647
762,45517,19426
763,22790,9751
764,77726,32954
765,30743,13149
766,15119,6517
767,83724,35537
768,58004,24631
769,45183,19301
770,93167,39430
771,68983,29303
772,84915,36031
773,66478,28218
774,24968,10699
775,11922,5148
776,95052,40237
777,99196,41977
778,81467,34561
779,6856,3021
780,22742,9730
781,3052,1342
782,7183,3159
783,87592,37122
784,114776,48629
785,82190,34885
786,108997,46159
787,44114,18835
788,75009,31813
789,70318,29861
790,123923,52600
791,80210,33991
792,54342,23105
793,60349,25616
794,103150,43635
795,90925,38475
796,92958,39354
797,80881,34319
798,59070,25075
799,115265,48852
800,83990,35657
801,68899,29266
802,29595,12649
803,77077,32656
804,125700,53372
805,63050,26768
806,8936,3864
807,108563,45969
808,60459,25661
809,96865,40998
810,109297,46290
811,16561,7127
812,9676,4189
813,127512,54135
814,113200,47982
815,24087,10318
816,25864,11075
817,52226,22237
818,34536,14794
819,12074,5217
820,68373,29041
821,27452,11735
822,9252,4000
823,14171,6105
824,44547,19030
825,16621,7154
826,39080,16700
827,57542,24447
828,73105,31029
829,50941,21707
830,76422,32406
831,68588,29144
832,122102,51778
833,33679,14450
834,81826,34721
835,31176,13339
836,107859,45662
837,85756,36395
838,31252,13374
839,122753,52060
840,85799,36415
841,53531,22768
842,24475,10473
843,119383,50607
844,60336,25610
845,101697,43039
846,11767,5086
847,6414,2829
848,62505,26541
849,78148,33140
850,76270,32346
851,63103,26786
852,21257,9121
853,4252,1858
854,98668,41774
855,102664,43433
856,63919,27134
857,41567,17751
858,55051,23411
859,100466,42524
860,123624,52461
861,45264,19332
862,123151,52233
863,119705,50755
864,4861,2130
865,47791,20360
866,33397,14326
867,73902,31359
868,101704,43043
869,61646,26177
870,76246,32338
871,105619,44689
872,96347,40760
873,57107,24260
874,21985,9407
875,24275,10391
876,127348,54070
877,127032,53949
878,39609,16930
879,50188,21401
880,95847,40545
881,86886,36851
882,103319,43707
883,16029,6904
884,19419,8315
885,69015,29318
886,33544,14389
887,6900,3039
888,60653,25748
889,46205,19702
890,17224,7408
891,55357,23530
892,59749,25361
893,112975,47894
894,77786,32974
895,66360,28169
896,102182,43238
897,71634,30417
898,80861,34309
899,12373,5330
900,48464,20666
901,11314,4901
902,123216,52265
903,59915,25436
904,126045,53507
905,87898,37230
906,65957,28002
907,124942,53047
908,65782,27928
909,20016,8572
910,55879,23751
911,128451,54539
912,103342,43714
913,93926,39739
914,10690,4634
915,1568,677
916,63327,26877
917,32961,14131
918,57249,24320
919,78344,33220
920,113538,48118
921,54190,23045
922,24130,10341
923,124136,52700
924,51046,21749
925,59214,25137
926,16082,6921
927,43592,18615
928,60482,25675
929,83129,35274
930,77372,32784
931,12497,5390
932,59987,25471
933,34333,14703
934,63877,27114
935,65510,27821
936,65092,27645
937,63343,26884
938,102410,43329
939,30526,13055
940,77679,32929
941,67142,28508
942,75604,32072
943,2514,1084
944,16904,7274
945,86077,36529
946,130428,55374
947,42850,18295
948,71950,30551
949,32819,14063
950,18699,8026
951,54694,23250
952,77293,32750
953,52801,22459
954,22506,9631
955,93029,39381
956,35492,15202
957,57450,24403
958,102891,43534
959,19051,8158
960,732,311
961,65771,27922
962,99576,42139
963,39744,16984
964,74112,31446
965,58757,24951
966,129429,54934
967,101434,42932
968,117382,49747
969,123866,52572
970,72242,30672
971,88533,37487
972,70578,29977
973,90518,38303
974,114300,48430
975,94351,39936
976,107250,45407
977,70176,29802
978,1661,715
979,81110,34412
980,71157,30225
981,50207,21411
982,10834,4694
983,66502,28234
984,25091,10749
985,44085,18817
986,126735,53817
987,45968,19607
988,49229,20988
989,112959,47890
990,123732,52513
991,99406,42064
992,55371,23536
993,47007,20047
994,57701,24503
995,127871,54292
996,42406,18119
997,118306,50159
998,1276,537
999,126594,53745
1000,9635,4171
1001,75517,32032
1002,15829,6813
1003,25815,11060
1004,45898,19579
1005,6937,3059
1006,117823,49940
1007,112274,47580
1008,125574,53324
1009,7874,3432
1010,123254,52278
1011,44723,19104
1012,97079,41088
1013,41617,17771
1014,105686,44722
1015,91980,38943
1016,76578,32469
1017,65330,27741
1018,55825,23731
1019,61171,25966
1020,99283,42010
1021,63723,27049
1022,61407,26075
1023,37479,16044
1024,125241,53174
1025,7559,3317
1026,94092,39803
1027,58809,24972
1028,40955,17491
1029,66600,28283
1030,128758,54663
1031,108249,45835
1032,37853,16204
1033,9992,4319
1034,87122,36934
1035,6274,2759
1036,36263,15510
1037,32924,14113
1038,92804,39291
1039,7647,3343
1040,65012,27605
1041,91418,38710
1042,104644,44275
1043,92096,38999
1044,50381,21480
1045,47764,20348
1046,78914,33449
1047,17589,7563
1048,123161,52236
1049,71273,30276
1050,109715,46459
1051,10358,4483
1052,128884,54713
1053,68507,29103
1054,106086,44888
1055,31339,13408
1056,119512,50661
1057,62071,26372
1058,61037,25903
1059,72838,30924
1060,120603,51150
1061,56352,23955
1062,102208,43251
1063,106002,44851
1064,121753,51623
1065,38374,16426
1066,43635,18632
1067,16163,6955
1068,90415,38254
1069,84145,35708
1070,41874,17880
1071,55053,23413
1072,72671,30852
1073,42379,18103
1074,60452,25656
1075,45513,19424
1076,73845,31333
1077,58701,24921
1078,129100,54799
1079,64467,27371
1080,69359,29446
1081,36563,15642
1082,42632,18210
1083,76707,32511
1084,56892,24183
1085,98292,41606
1086,97425,41226
1087,112698,47776
1088,104602,44254
1089,77792,32977
1090,111179,47090
1091,45440,19393
1092,49160,20956
1093,13606,5867
1094,94154,39837
1095,57273,24327
1096,66480,28220
1097,82661,35080
1098,44775,19128
1099,6509,2881
1100,107873,45670
1101,28302,12106
1102,29875,12783
1103,20754,8908
1104,30453,13028
1105,30450,13026
1106,94667,40068
1107,79252,33586
1108,80611,34190
1109,12511,5397
1110,69536,29525
1111,43113,18407
1112,48001,20444
1113,89735,37972
1114,117781,49923
1115,4956,2174
1116,78188,33157
1117,111313,47140
1118,123905,52593
1119,14660,6315
1120,88148,37336
1121,70749,30040
1122,45576,19445
1123,54127,23015
1124,12304,5306
1125,123147,52232
1126,128825,54688
1127,117593,49840
1128,43015,18365
1129,36259,15508
1130,122103,51779
1131,26200,11205
1132,90236,38182
1133,1229,517
1134,77753,32962
1135,49929,21296
1136,85793,36412
1137,57960,24615
1138,117207,49676
1139,67905,28851
1140,29317,12528
1141,48414,20647
1142,109895,46529
1143,18149,7801
1144,112135,47509
1145,36162,15469
1146,47144,20113
1147,56683,24098
1148,65833,27951
1149,22893,9796
1150,108351,45883
1151,17390,7467
1152,124,55
1153,57348,24352
1154,32836,14073
1155,7706,3369
1156,99749,42206
1157,81262,34469
1158,44110,18831
1159,14694,6334
1160,36851,15765
1161,6048,2647
1162,113411,48068
1163,97801,41388
1164,22030,9427
1165,103323,43708
1166,100210,42416
1167,10630,4605
1168,96590,40868
1169,99206,41982
1170,100819,42688
1171,95808,40531
1172,172,80
1173,86688,36768
1174,91528,38753
1175,3909,1715
1176,657,274
1177,71736,30461
1178,13437,5791
1179,62547,26556
1180,64382,27324
1181,91006,38513
1182,28232,12075
1183,546,231
1184,51182,21804
1185,32706,14018
1186,57930,24599
1187,122764,52067
1188,41684,17800
1189,101462,42943
1190,1632,700
1191,102142,43227
1192,42791,18279
1193,118576,50267
1194,29368,12553
1195,16989,7312
1196,83947,35640
1197,20327,8707
1198,19867,8516
1199,13989,6024
1200,127141,53990
1201,111520,47223
1202,53478,22740
1203,95508,40421
1204,43252,18472
1205,45381,19376
1206,30675,13117
1207,96472,40820
1208,27510,11759
1209,31217,13355
1210,39144,16739
1211,81839,34730
1212,4253,1859
1213,604,253
1214,42253,18047
1215,99708,42188
1216,67379,28614
1217,41990,17930
1218,76021,32241
1219,7589,3324
1220,121478,51515
1221,34119,14609
1222,48644,20741
1223,6011,2636
1224,98887,41857
1225,13871,5985
1226,93551,39593
1227,73706,31281
1228,13447,5797
1229,87055,36906
1230,59696,25340
1231,111474,47202
1232,91602,38781
1233,53943,22941
1234,26079,11164
1235,104334,44132
1236,67015,28458
1237,30410,13008
1238,67604,28712
1239,94252,39890
1240,16416,7063
1241,7457,3273
1242,109933,46547
1243,47786,20358
1244,24122,10337
1245,105715,44732
1246,89546,37893
1247,84200,35731
1248,51109,21773
1249,34306,14690
1250,40827,17441
1251,122313,51861
1252,112813,47823
1253,39653,16946
1254,29836,12766
1255,24101,10325
1256,93812,39693
1257,48437,20659
1258,91440,38722
1259,119649,50729
1260,39686,16962
1261,45055,19238
1262,104964,44411
1263,66916,28418
1264,43630,18629
1265,19416,8312
1266,53908,22925
1267,77320,32763
1268,43452,18561
1269,84422,35824
1270,69457,29487
1271,102009,43168
1272,115011,48746
1273,74589,31649
1274,75063,31837
1275,71295,30284
1276,83448,35428
1277,69837,29651
1278,120023,50889
1279,10198,4407
1280,121297,51429
1281,55045,23408
1282,69201,29390
1283,74566,31639
1284,11056,4800
1285,107871,45669
1286,65356,27753
1287,14691,6332
1288,108729,46041
1289,53456,22731
1290,95643,40470
1291,80133,33963
1292,13927,6007
1293,92569,39186
1294,63029,26761
1295,8289,3591
1296,83066,35242
1297,108485,45935
1298,98121,41539
1299,53850,22901
1300,43368,18522
1301,77211,32715
1302,42529,18172
1303,59743,25357
1304,68748,29209
1305,104891,44381
1306,25648,10981
1307,114454,48491
1308,31101,13307
1309,43464,18569
1310,126996,53933
1311,96704,40925
1312,91310,38648
1313,26868,11501
1314,73951,31375
1315,65723,27904
1316,93794,39687
1317,130057,55195
1318,111988,47440
1319,5947,2609
1320,55837,23737
1321,54425,23139
1322,98534,41717
1323,7608,3328
1324,433,179
1325,20133,8621
1326,55019,23396
1327,102295,43282
1328,40977,17504
1329,13300,5737
1330,54771,23285
1331,122749,52057
1332,102517,43378
1333,7435,3263
1334,45584,19449
1335,2438,1057
1336,62058,26366
1337,101799,43082
1338,64515,27390
1339,60820,25823
1340,106883,45239
1341,63739,27055
1342,45855,19564
1343,110853,46946
1344,103994,43981
1345,102792,43490
1346,115821,49106
1347,27146,11613
1348,29412,12574
1349,118925,50416
1350,78133,33134
1351,95717,40497
1352,37422,16017
1353,92616,39210
1354,89932,38050
1355,79131,33535
1356,90560,38321
1357,19915,8532
1358,18834,8076
1359,18037,7751
1360,50656,21589
1361,68342,29026
1362,106149,44918
1363,100324,42463
1364,1082,448
1365,31401,13438
1366,31133,13319
1367,111407,47173
1368,102858,43515
1369,47862,20392
1370,120567,51135
1371,21559,9244
1372,80774,34272
1373,23717,10161
1374,3749,1643
1375,67191,28531
1376,83553,35466
1377,98051,41503
1378,114852,48670
1379,76801,32547
1380,2015,867
1381,78577,33315
1382,113890,48259
1383,57501,24425
1384,105794,44764
1385,55252,23488
1386,104021,43994
1387,111729,47315
1388,48897,20844
1389,125588,53328
1390,4855,2126
1391,102458,43350
1392,2442,1060
1393,12351,5322
1394,57447,24400
1395,119181,50528
1396,53766,22864
1397,111754,47329
1398,36504,15611
1399,37607,16100
1400,59693,25338
1401,128130,54408
1402,110955,46994
1403,88313,37395
1404,102389,43321
1405,80995,34369
1406,93512,39575
1407,3966,1741
1408,31464,13466
1409,118529,50246
1410,114590,48551
1411,109508,46366
1412,77193,32705
1413,11228,4867
1414,26739,11446
1415,97788,41382
1416,14827,6386
1417,129415,54927
1418,16640,7162
1419,56922,24195
1420,228,105
1421,81070,34399
1422,14103,6079
1423,39565,16909
1424,69533,29523
1425,703,301
1426,35242,15099
1427,18795,8063
1428,41124,17560
1429,13422,5784
1430,56237,23905
1431,33054,14176
1432,86037,36516
1433,8881,3840
1434,17336,7444
1435,1328,568
1436,79581,33735
1437,51103,21770
1438,82229,34904
1439,74663,31668
1440,69493,29503
1441,55901,23763
1442,61628,26168
1443,94913,40170
1444,77891,33023
1445,20592,8834
1446,77036,32640
1447,120510,51106
1448,101021,42763
1449,126331,53634
1450,23870,10232
1451,42785,18275
1452,54770,23284
1453,72610,30822
1454,116807,49507
1455,126698,53798
1456,59050,25066
1457,19070,8164
1458,33702,14457
1459,31623,13533
1460,68051,28908
1461,120682,51180
1462,107973,45716
1463,100520,42555
1464,81999,34798
1465,68300,29006
1466,106516,45078
1467,19760,8471
1468,68206,28968
1469,82363,34955
1470,71488,30355
1471,88593,37508
1472,86157,36563
1473,32062,13741
1474,115819,49104
1475,119596,50702
1476,19937,8544
1477,55469,23584
1478,22776,9743
1479,129048,54776
1480,117957,49997
1481,31050,13292
1482,105873,44800
1483,125709,53376
1484,31517,13487
1485,14272,6151
1486,83949,35642
1487,8727,3770
1488,128527,54574
1489,3889,1704
1490,92558,39179
1491,8202,3559
1492,29561,12634
1493,111253,47122
1494,23134,9905
1495,89517,37883
1496,55154,23444
1497,18761,8050
1498,95630,40467
1499,61630,26170
1500,83806,35579
1501,11150,4831
1502,111539,47229
1503,67374,28613
1504,85198,36147
1505,56103,23845
1506,104337,44134
1507,36239,15498
1508,68315,29012
1509,78401,33246
1510,41099,17551
1511,88126,37324
1512,123999,52634
1513,124126,52695
1514,68244,28983
1515,2405,1040
1516,101102,42797
1517,71574,30389
1518,19253,8246
1519,45594,19452
1520,120356,51032
1521,46835,19963
1522,100075,42345
1523,98818,41831
1524,72960,30970
1525,19079,8169
1526,108802,46070
1527,1840,788
1528,66425,28196
1529,2566,1108
1530,32299,13852
1531,29508,12613
1532,6520,2885
1533,123822,52557
1534,60098,25521
1535,128684,54639
1536,6892,3034
1537,31596,13523
1538,90979,38499
1539,23942,10260
1540,18303,7860
1541,110053,46601
1542,120079,50911
1543,34015,14577
1544,129889,55128
1545,107535,45532
1546,44324,18924
1547,114285,48425
1548,58568,24873
1549,98273,41598
1550,82497,35013
1551,936,393
1552,39885,17049
1553,111889,47384
1554,114522,48520
1555,95163,40287
1556,120381,51043
1557,86621,36744
1558,120202,50972
1559,129401,54922
1560,24090,10319
1561,63587,26982
1562,44343,18935
1563,101068,42783
1564,86523,36704
1565,59780,25374
1566,54327,23102
1567,129991,55168
1568,19806,8491
1569,81434,34549
1570,112661,47763
1571,80810,34286
1572,75879,32181
1573,36513,15616
1574,6610,2916
1575,85274,36184
1576,57517,24432
1577,40091,17128
1578,30129,12896
1579,115804,49099
1580,4317,1885
1581,105196,44507
1582,31303,13392
1583,94006,39764
1584,78771,33380
1585,128005,54351
1586,44016,18791
1587,554,233
1588,91540,38757
1589,6754,2975
1590,57251,24321
1591,52414,22312
1592,61202,25982
1593,76231,32334
1594,5087,2229
1595,114282,48423
1596,128260,54458
1597,115149,48806
1598,117262,49698
1599,56238,23906
1600,50911,21691
1601,116477,49366
1602,65787,27930
1603,70007,29725
1604,35825,15340
1605,6102,2675
1606,127766,54255
1607,102482,43362
1608,420,173
1609,48232,20560
1610,9770,4225
1611,11550,4999
1612,76808,32553
1613,117598,49842
1614,129603,55006
1615,84710,35947
1616,99923,42287
1617,118384,50197
1618,72016,30577
1619,55526,23610
1620,118089,50059
1621,11521,4983
1622,38166,16341
1623,16573,7133
1624,14845,6395
1625,129216,54850
1626,58167,24697
1627,106274,44968
1628,19365,8297
1629,44024,18793
1630,129717,55058
1631,13618,5872
1632,118940,50422
1633,54419,23136
1634,104588,44249
1635,120433,51067
1636,40968,17498
1637,114348,48448
1638,94831,40137
1639,51798,22074
1640,53895,22918
1641,5631,2452
1642,37041,15845
1643,32626,13988
1644,90586,38334
1645,2436,1056
1646,53214,22622
1647,57843,24562
1648,9442,4084
1649,62235,26432
1650,101951,43143
1651,11344,4918
1652,57220,24309
1653,48580,20714
1654,69259,29409
1655,73120,31036
1656,17903,7695
1657,13049,5624
1658,28815,12311
1659,74031,31407
1660,505,213
1661,110995,47012
1662,116573,49408
1663,78420,33251
1664,44047,18803
1665,25486,10903
1666,104232,44093
1667,118876,50394
